CMS slug,Region Name,Sub-region Name,Country or Area,World Bank Income Level,Score,Pillar,Sub-Pillar
zimbabwe,Africa,Sub-Saharan Africa,Zimbabwe,Lower Middle Income,1.75,Infrastructure,Innovation Ecosystem
tanzania,Africa,Sub-Saharan Africa,United Republic of Tanzania (the),Low Income,3.0,Infrastructure,Innovation Ecosystem
guatemala,Americas,Latin America and the Caribbean,Guatemala,Upper Middle Income,2.583333333333333,Infrastructure,
tanzania,Africa,Sub-Saharan Africa,United Republic of Tanzania (the),Low Income,1.6666666666666667,Infrastructure,Connectivity Technology
finland,Europe,Northern Europe,Finland,High Income,4.666666666666667,Infrastructure,Connectivity Technology
tanzania,Africa,Sub-Saharan Africa,United Republic of Tanzania (the),Low Income,2.3333333333333335,Infrastructure,
honduras,Americas,Latin America and the Caribbean,Honduras,Lower Middle Income,3.3333333333333335,Infrastructure,Innovation Ecosystem
finland,Europe,Northern Europe,Finland,High Income,5.285714285714286,Infrastructure,Innovation Ecosystem
senegal,Africa,Sub-Saharan Africa,Senegal,,2.916666666666667,Infrastructure,
zimbabwe,Africa,Sub-Saharan Africa,Zimbabwe,Lower Middle Income,1.3333333333333333,Infrastructure,Connectivity Technology
sweden,Europe,Northern Europe,Sweden,High Income,6.0,Infrastructure,Innovation Ecosystem
sweden,Europe,Northern Europe,Sweden,High Income,5.333333333333333,Infrastructure,Connectivity Technology
indonesia,Asia,South-eastern Asia,Indonesia,Lower Middle Income,3.208333333333333,Infrastructure,
senegal,Africa,Sub-Saharan Africa,Senegal,,2.3333333333333335,Infrastructure,Connectivity Technology
zimbabwe,Africa,Sub-Saharan Africa,Zimbabwe,Lower Middle Income,1.5416666666666665,Infrastructure,
indonesia,Asia,South-eastern Asia,Indonesia,Lower Middle Income,2.6666666666666665,Infrastructure,Connectivity Technology
honduras,Americas,Latin America and the Caribbean,Honduras,Lower Middle Income,2.6666666666666665,Infrastructure,Connectivity Technology
norway,Europe,Northern Europe,Norway,High Income,5.142857142857142,Infrastructure,
kyrgyzstan,Asia,Central Asia,Kyrgyzstan,Lower Middle Income,2.0,Infrastructure,Innovation Ecosystem
libya,Africa,Northern Africa,Libya,Upper Middle Income,3.75,Infrastructure,Innovation Ecosystem
saint-lucia,Americas,Latin America and the Caribbean,Saint Lucia,Upper Middle Income,5.0,Infrastructure,
mauritania,Africa,Sub-Saharan Africa,Mauritania,Lower Middle Income,1.0,Infrastructure,
saint-lucia,Americas,Latin America and the Caribbean,Saint Lucia,Upper Middle Income,5.0,Infrastructure,Connectivity Technology
russia,Europe,Eastern Europe,Russian Federation (the),Upper Middle Income,2.875,Infrastructure,
guatemala,Americas,Latin America and the Caribbean,Guatemala,Upper Middle Income,2.6666666666666665,Infrastructure,Connectivity Technology
kosovo,Europe,Southern Europe,Kosovo (UNSCR 1244),Upper Middle Income,4.0,Infrastructure,Connectivity Technology
gabon,Africa,Sub-Saharan Africa,Gabon,Upper Middle Income,5.333333333333333,Infrastructure,Innovation Ecosystem
guatemala,Americas,Latin America and the Caribbean,Guatemala,Upper Middle Income,2.5,Infrastructure,Innovation Ecosystem
india,Asia,Southern Asia,India,Lower Middle Income,1.3333333333333333,Infrastructure,Innovation Ecosystem
libya,Africa,Northern Africa,Libya,Upper Middle Income,1.5,Infrastructure,Connectivity Technology
india,Asia,Southern Asia,India,Lower Middle Income,2.6666666666666665,Infrastructure,Connectivity Technology
hungary,Europe,Eastern Europe,Hungary,High income,3.666666666666667,Infrastructure,
trinidad-and-tobago,Americas,Latin America and the Caribbean,Trinidad and Tobago,High Income,6.0,People,Digital Wellbeing
kyrgyzstan,Asia,Central Asia,Kyrgyzstan,Lower Middle Income,5.0,People,
lesotho,Africa,Sub-Saharan Africa,Lesotho,Lower Middle Income,5.0,People,Digital Wellbeing
argentina,Americas,Latin America and the Caribbean,Argentina,Upper Middle Income,2.0,People,Digital Wellbeing
panama,Americas,Latin America and the Caribbean,Panama,Upper Middle Income,5.0,People,Digital Wellbeing
libya,Africa,Northern Africa,Libya,Upper Middle Income,2.0,People,Digital Wellbeing
south-korea,Asia,Eastern Asia,Republic of Korea (the),High income,4.0,People,
mozambique,Africa,Sub-Saharan Africa,Mozambique,Low Income,6.0,People,Digital Wellbeing
rwanda,Africa,Sub-Saharan Africa,Rwanda,Low Income,6.0,People,
singapore,Asia,South-eastern Asia,Singapore,High Income,1.5,People,
russia,Europe,Eastern Europe,Russian Federation (the),Upper Middle Income,2.0,People,
kuwait,Asia,Western Asia,Kuwait,High Income,1.0,People,Digital Wellbeing
kosovo,Europe,Southern Europe,Kosovo (UNSCR 1244),Upper Middle Income,6.0,People,
zimbabwe,Africa,Sub-Saharan Africa,Zimbabwe,Lower Middle Income,5.0,People,
lesotho,Africa,Sub-Saharan Africa,Lesotho,Lower Middle Income,5.0,People,
kazakhstan,Asia,Central Asia,Kazakhstan,Upper Middle Income,2.0,People,
argentina,Americas,Latin America and the Caribbean,Argentina,Upper Middle Income,2.0,People,
ukraine,Europe,Eastern Europe,Ukraine,Lower Middle Income,3.0,People,
greece,Europe,Southern Europe,Greece,High Income,1.0,People,Digital Wellbeing
venezuela,Americas,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),,2.0,People,
eswatini,Africa,Sub-Saharan Africa,Eswatini,Lower Middle Income,4.0,People,Digital Wellbeing
germany,Europe,Western Europe,Germany,High Income,3.5,People,
ecuador,Americas,Latin America and the Caribbean,Ecuador,Upper Middle Income,4.0,People,
united-arab-emirates,Asia,Western Asia,United Arab Emirates (the),High Income,2.5,People,Digital Wellbeing
russia,Europe,Eastern Europe,Russian Federation (the),Upper Middle Income,2.0,People,Digital Wellbeing
eswatini,Africa,Sub-Saharan Africa,Eswatini,Lower Middle Income,4.0,People,
trinidad-and-tobago,Americas,Latin America and the Caribbean,Trinidad and Tobago,High Income,6.0,People,
moldova,Europe,Eastern Europe,Republic of Moldova (the),Upper Middle Income,4.0,People,
greece,Europe,Southern Europe,Greece,High Income,1.0,People,
venezuela,Americas,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),,2.0,People,Digital Wellbeing
ecuador,Americas,Latin America and the Caribbean,Ecuador,Upper Middle Income,4.0,People,Digital Wellbeing
germany,Europe,Western Europe,Germany,High Income,3.5,People,Digital Wellbeing
kazakhstan,Asia,Central Asia,Kazakhstan,Upper Middle Income,2.0,People,Digital Wellbeing
poland,Europe,Eastern Europe,Poland,High income,3.5,People,
singapore,Asia,South-eastern Asia,Singapore,High Income,1.5,People,Digital Wellbeing
zimbabwe,Africa,Sub-Saharan Africa,Zimbabwe,Lower Middle Income,5.0,People,Digital Wellbeing
united-arab-emirates,Asia,Western Asia,United Arab Emirates (the),High Income,2.5,People,
mozambique,Africa,Sub-Saharan Africa,Mozambique,Low Income,6.0,People,
ukraine,Europe,Eastern Europe,Ukraine,Lower Middle Income,3.0,People,Digital Wellbeing
moldova,Europe,Eastern Europe,Republic of Moldova (the),Upper Middle Income,4.0,People,Digital Wellbeing
panama,Americas,Latin America and the Caribbean,Panama,Upper Middle Income,5.0,People,
libya,Africa,Northern Africa,Libya,Upper Middle Income,2.0,People,
rwanda,Africa,Sub-Saharan Africa,Rwanda,Low Income,6.0,People,Digital Wellbeing
poland,Europe,Eastern Europe,Poland,High income,3.5,People,Digital Wellbeing
djibouti,Africa,Sub-Saharan Africa,Djibouti,Lower Middle Income,5.0,People,Digital Wellbeing
kuwait,Asia,Western Asia,Kuwait,High Income,1.0,People,
spain,Europe,Southern Europe,Spain,High Income,3.0,People,Digital Wellbeing
namibia,Africa,Sub-Saharan Africa,Namibia,Upper Middle Income,3.0,People,Digital Wellbeing
iraq,Asia,Western Asia,Iraq,Upper Middle Income,4.0,People,Digital Wellbeing
spain,Europe,Southern Europe,Spain,High Income,3.0,People,
switzerland,Europe,Western Europe,Switzerland,High Income,3.0,People,
luxembourg,Europe,Western Europe,Luxembourg,High Income,2.0,People,
albania,Europe,Southern Europe,Albania,Upper Middle Income,3.0,People,Digital Wellbeing
hungary,Europe,Eastern Europe,Hungary,High income,4.0,People,
india,Asia,Southern Asia,India,Lower Middle Income,4.5,People,Digital Wellbeing
luxembourg,Europe,Western Europe,Luxembourg,High Income,2.0,People,Digital Wellbeing
albania,Europe,Southern Europe,Albania,Upper Middle Income,3.0,People,
switzerland,Europe,Western Europe,Switzerland,High Income,3.0,People,Digital Wellbeing
chile,Americas,Latin America and the Caribbean,Chile,High Income,2.0,People,
viet-nam,Asia,South-eastern Asia,Viet Nam,Lower Middle Income,4.5,People,Digital Wellbeing
india,Asia,Southern Asia,India,Lower Middle Income,4.5,People,
botswana,Africa,Sub-Saharan Africa,Botswana,Upper Middle Income,3.0,People,
chile,Americas,Latin America and the Caribbean,Chile,High Income,2.0,People,Digital Wellbeing
iraq,Asia,Western Asia,Iraq,Upper Middle Income,4.0,People,
tuvalu,Oceania,Polynesia,Tuvalu,Upper Middle Income,5.0,People,
hungary,Europe,Eastern Europe,Hungary,High income,4.0,People,Digital Wellbeing
guinea-bissau,Africa,Sub-Saharan Africa,Guinea-Bissau,Low Income,6.0,People,Digital Wellbeing
senegal,Africa,Sub-Saharan Africa,Senegal,,5.0,People,Digital Wellbeing
morocco,Africa,Northern Africa,Morocco,Lower Middle Income,5.0,People,Digital Wellbeing
netherlands,Europe,Western Europe,Netherlands (the),High Income,3.5,People,
morocco,Africa,Northern Africa,Morocco,Lower Middle Income,5.0,People,
senegal,Africa,Sub-Saharan Africa,Senegal,,5.0,People,
belgium,Europe,Western Europe,Belgium,High Income,3.5,People,Digital Wellbeing
belarus,Europe,Eastern Europe,Belarus,Upper Middle Income,3.0,People,
netherlands,Europe,Western Europe,Netherlands (the),High Income,3.5,People,Digital Wellbeing
honduras,Americas,Latin America and the Caribbean,Honduras,Lower Middle Income,6.0,People,Digital Wellbeing
belgium,Europe,Western Europe,Belgium,High Income,3.5,People,
belarus,Europe,Eastern Europe,Belarus,Upper Middle Income,3.0,People,Digital Wellbeing
micronesia,Oceania,Micronesia,Micronesia (Federated States of),Lower Middle Income,4.0,People,
honduras,Americas,Latin America and the Caribbean,Honduras,Lower Middle Income,6.0,People,
haiti,Americas,Latin America and the Caribbean,Haiti,Lower Middle Income,6.0,People,Digital Wellbeing
micronesia,Oceania,Micronesia,Micronesia (Federated States of),Lower Middle Income,4.0,People,Digital Wellbeing
namibia,Africa,Sub-Saharan Africa,Namibia,Upper Middle Income,3.0,People,
guinea-bissau,Africa,Sub-Saharan Africa,Guinea-Bissau,Low Income,6.0,People,
haiti,Americas,Latin America and the Caribbean,Haiti,Lower Middle Income,6.0,People,
bahamas,Americas,Latin America and the Caribbean,Bahamas (the),High Income,2.0,People,Digital Wellbeing
viet-nam,Asia,South-eastern Asia,Viet Nam,Lower Middle Income,4.5,People,
tuvalu,Oceania,Polynesia,Tuvalu,Upper Middle Income,5.0,People,Digital Wellbeing
algeria,Africa,Northern Africa,Algeria,Lower Middle Income,3.0,People,
yemen,Asia,Western Asia,Yemen,Low Income,5.0,People,
united-kingdom,Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland (the),High Income,3.0,People,
djibouti,Africa,Sub-Saharan Africa,Djibouti,Lower Middle Income,5.0,People,
cote-divoire,Africa,Sub-Saharan Africa,Côte d'Ivoire,Lower Middle Income,5.0,People,Digital Wellbeing
ethiopia,Africa,Sub-Saharan Africa,Ethiopia,Low Income,6.0,People,
algeria,Africa,Northern Africa,Algeria,Lower Middle Income,3.0,People,Digital Wellbeing
myanmar,Asia,South-eastern Asia,Myanmar,Lower Middle Income,5.0,People,Digital Wellbeing
ethiopia,Africa,Sub-Saharan Africa,Ethiopia,Low Income,6.0,People,Digital Wellbeing
cote-divoire,Africa,Sub-Saharan Africa,Côte d'Ivoire,Lower Middle Income,5.0,People,
serbia,Europe,Southern Europe,Serbia,Upper Middle Income,4.0,People,
myanmar,Asia,South-eastern Asia,Myanmar,Lower Middle Income,5.0,People,
belize,Americas,Latin America and the Caribbean,Belize,Lower Middle Income,3.0,People,Digital Wellbeing
ghana,Africa,Sub-Saharan Africa,Ghana,Lower Middle Income,5.0,People,
serbia,Europe,Southern Europe,Serbia,Upper Middle Income,4.0,People,Digital Wellbeing
ghana,Africa,Sub-Saharan Africa,Ghana,Lower Middle Income,5.0,People,Digital Wellbeing
belize,Americas,Latin America and the Caribbean,Belize,Lower Middle Income,3.0,People,
kiribati,Oceania,Micronesia,Kiribati,Lower Middle Income,5.0,People,Digital Wellbeing
kiribati,Oceania,Micronesia,Kiribati,Lower Middle Income,5.0,People,
malawi,Africa,Sub-Saharan Africa,Malawi,Low Income,6.0,People,Digital Wellbeing
denmark,Europe,Northern Europe,Denmark,High Income,3.5,People,Digital Wellbeing
tuvalu,Oceania,Polynesia,Tuvalu,Upper Middle Income,5.0,People,
botswana,Africa,Sub-Saharan Africa,Botswana,Upper Middle Income,3.0,People,Digital Wellbeing
tuvalu,Oceania,Polynesia,Tuvalu,Upper Middle Income,5.0,People,Digital Wellbeing
grenada,Americas,Latin America and the Caribbean,Grenada,Upper Middle Income,3.0,People,Digital Wellbeing
bahamas,Americas,Latin America and the Caribbean,Bahamas (the),High Income,2.0,People,
lithuania,Europe,Northern Europe,Lithuania,High Income,1.0,People,
united-states,Americas,Northern America,United States of America (the),High Income,3.0,People,
grenada,Americas,Latin America and the Caribbean,Grenada,Upper Middle Income,3.0,People,
kyrgyzstan,Asia,Central Asia,Kyrgyzstan,Lower Middle Income,5.0,People,Digital Wellbeing
latvia,Europe,Northern Europe,Latvia,High Income,2.0,People,Digital Wellbeing
togo,Africa,Sub-Saharan Africa,Togo,Low Income,5.0,People,Digital Wellbeing
united-states,Americas,Northern America,United States of America (the),High Income,3.0,People,Digital Wellbeing
latvia,Europe,Northern Europe,Latvia,High Income,2.0,People,
malawi,Africa,Sub-Saharan Africa,Malawi,Low Income,6.0,People,
denmark,Europe,Northern Europe,Denmark,High Income,3.5,People,
togo,Africa,Sub-Saharan Africa,Togo,Low Income,5.0,People,
united-kingdom,Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland (the),High Income,3.0,People,Digital Wellbeing
yemen,Asia,Western Asia,Yemen,Low Income,5.0,People,Digital Wellbeing
lithuania,Europe,Northern Europe,Lithuania,High Income,1.0,People,Digital Wellbeing
south-korea,Asia,Eastern Asia,Republic of Korea (the),High income,4.0,People,Digital Wellbeing
colombia,Americas,Latin America and the Caribbean,Colombia,Upper Middle Income,2.5,People,Digital Wellbeing
georgia,Asia,Western Asia,Georgia,Upper Middle Income,3.0,People,
egypt,Africa,Northern Africa,Egypt,Lower Middle Income,3.5,People,Digital Wellbeing
estonia,Europe,Northern Europe,Estonia,High Income,1.0,People,Digital Wellbeing
guatemala,Americas,Latin America and the Caribbean,Guatemala,Upper Middle Income,4.0,People,
egypt,Africa,Northern Africa,Egypt,Lower Middle Income,3.5,People,
chad,Africa,Sub-Saharan Africa,Chad,Low Income,6.0,People,Digital Wellbeing
guatemala,Americas,Latin America and the Caribbean,Guatemala,Upper Middle Income,4.0,People,Digital Wellbeing
chad,Africa,Sub-Saharan Africa,Chad,Low Income,6.0,People,
saint-lucia,Americas,Latin America and the Caribbean,Saint Lucia,Upper Middle Income,2.0,People,
cambodia,Asia,South-eastern Asia,Cambodia,Lower Middle Income,5.0,People,Digital Wellbeing
saint-lucia,Americas,Latin America and the Caribbean,Saint Lucia,Upper Middle Income,2.0,People,Digital Wellbeing
guinea,Africa,Sub-Saharan Africa,Guinea,Low Income,6.0,People,
palau,Oceania,Micronesia,Palau,High Income,2.0,People,
cambodia,Asia,South-eastern Asia,Cambodia,Lower Middle Income,5.0,People,
paraguay,Americas,Latin America and the Caribbean,Paraguay,Upper Middle Income,4.0,People,Digital Wellbeing
japan,Asia,Eastern Asia,Japan,High income,5.0,People,
paraguay,Americas,Latin America and the Caribbean,Paraguay,Upper Middle Income,4.0,People,
japan,Asia,Eastern Asia,Japan,High income,5.0,People,Digital Wellbeing
cyprus,Asia,Western Asia,Cyprus,High Income,1.0,People,Digital Wellbeing
slovakia,Europe,Eastern Europe,Slovakia,High Income,3.0,People,
cyprus,Asia,Western Asia,Cyprus,High Income,1.0,People,
slovakia,Europe,Eastern Europe,Slovakia,High Income,3.0,People,Digital Wellbeing
brazil,Americas,Latin America and the Caribbean,Brazil,Upper Middle Income,2.0,People,Digital Wellbeing
central-african-republic,Africa,Sub-Saharan Africa,Central African Republic (the),Low Income,6.0,People,
central-african-republic,Africa,Sub-Saharan Africa,Central African Republic (the),Low Income,6.0,People,Digital Wellbeing
guinea,Africa,Sub-Saharan Africa,Guinea,Low Income,6.0,People,Digital Wellbeing
brazil,Americas,Latin America and the Caribbean,Brazil,Upper Middle Income,2.0,People,
palau,Oceania,Micronesia,Palau,High Income,2.0,People,Digital Wellbeing
slovenia,Europe,Southern Europe,Slovenia,High Income,2.0,People,
samoa,Oceania,Polynesia,Samoa,Lower Middle Income,4.0,People,
pakistan,Asia,Southern Asia,Pakistan,Lower Middle Income,5.0,People,
pakistan,Asia,Southern Asia,Pakistan,Lower Middle Income,5.0,People,Digital Wellbeing
barbados,Americas,Latin America and the Caribbean,Barbados,High Income,2.0,People,
peru,Americas,Latin America and the Caribbean,Peru,Upper Middle Income,3.0,People,Digital Wellbeing
barbados,Americas,Latin America and the Caribbean,Barbados,High Income,2.0,People,Digital Wellbeing
peru,Americas,Latin America and the Caribbean,Peru,Upper Middle Income,3.0,People,
turkmenistan,Asia,Central Asia,Turkmenistan,Upper Middle Income,4.0,People,
bosnia-and-herzegovina,Europe,Southern Europe,Bosnia and Herzegovina,Upper Middle Income,6.0,People,Digital Wellbeing
turkmenistan,Asia,Central Asia,Turkmenistan,Upper Middle Income,4.0,People,Digital Wellbeing
bosnia-and-herzegovina,Europe,Southern Europe,Bosnia and Herzegovina,Upper Middle Income,6.0,People,
estonia,Europe,Northern Europe,Estonia,High Income,1.0,People,
australia,Oceania,Australia and New Zealand,Australia,High Income,3.0,People,
australia,Oceania,Australia and New Zealand,Australia,High Income,3.0,People,Digital Wellbeing
turkey,Asia,Western Asia,Turkey,Upper Middle Income,2.5,People,
sweden,Europe,Northern Europe,Sweden,High Income,3.0,People,
bahrain,Asia,Western Asia,Bahrain,High Income,2.0,People,Digital Wellbeing
sweden,Europe,Northern Europe,Sweden,High Income,3.0,People,Digital Wellbeing
tonga,Oceania,Polynesia,Tonga,Upper Middle Income,4.0,People,
tonga,Oceania,Polynesia,Tonga,Upper Middle Income,4.0,People,Digital Wellbeing
bahrain,Asia,Western Asia,Bahrain,High Income,2.0,People,
tanzania,Africa,Sub-Saharan Africa,United Republic of Tanzania (the),Low Income,6.0,People,
slovenia,Europe,Southern Europe,Slovenia,High Income,2.0,People,Digital Wellbeing
tanzania,Africa,Sub-Saharan Africa,United Republic of Tanzania (the),Low Income,6.0,People,Digital Wellbeing
turkey,Asia,Western Asia,Turkey,Upper Middle Income,2.5,People,Digital Wellbeing
sierra-leone,Africa,Sub-Saharan Africa,Sierra Leone,Low Income,6.0,People,Digital Wellbeing
bulgaria,Europe,Eastern Europe,Bulgaria,Upper Middle Income,2.0,People,
bulgaria,Europe,Eastern Europe,Bulgaria,Upper Middle Income,2.0,People,Digital Wellbeing
benin,Africa,Sub-Saharan Africa,Benin,Lower Middle Income,6.0,People,
burundi,Africa,Sub-Saharan Africa,Burundi,Low Income,6.0,People,
jamaica,Americas,Latin America and the Caribbean,Jamaica,Upper Middle Income,3.0,People,Digital Wellbeing
benin,Africa,Sub-Saharan Africa,Benin,Lower Middle Income,6.0,People,Digital Wellbeing
canada,Americas,Northern America,Canada,High Income,3.0,People,
jamaica,Americas,Latin America and the Caribbean,Jamaica,Upper Middle Income,3.0,People,
iran,Asia,Southern Asia,Iran (Islamic Republic of),Lower Middle Income,3.0,People,Digital Wellbeing
canada,Americas,Northern America,Canada,High Income,3.0,People,Digital Wellbeing
gabon,Africa,Sub-Saharan Africa,Gabon,Upper Middle Income,3.0,People,
iran,Asia,Southern Asia,Iran (Islamic Republic of),Lower Middle Income,3.0,People,
gabon,Africa,Sub-Saharan Africa,Gabon,Upper Middle Income,3.0,People,Digital Wellbeing
burundi,Africa,Sub-Saharan Africa,Burundi,Low Income,6.0,People,Digital Wellbeing
tunisia,Africa,Northern Africa,Tunisia,Lower Middle Income,3.0,People,Digital Wellbeing
mauritania,Africa,Sub-Saharan Africa,Mauritania,Lower Middle Income,5.0,People,Digital Wellbeing
tunisia,Africa,Northern Africa,Tunisia,Lower Middle Income,3.0,People,
norway,Europe,Northern Europe,Norway,High Income,1.0,People,
china,Asia,Eastern Asia,China,Upper Middle Income,5.0,People,Digital Wellbeing
norway,Europe,Northern Europe,Norway,High Income,1.0,People,Digital Wellbeing
finland,Europe,Northern Europe,Finland,High Income,1.0,People,
china,Asia,Eastern Asia,China,Upper Middle Income,5.0,People,
brunei,Asia,South-eastern Asia,Brunei Darussalam,High income,1.0,People,Digital Wellbeing
finland,Europe,Northern Europe,Finland,High Income,1.0,People,Digital Wellbeing
indonesia,Asia,South-eastern Asia,Indonesia,Lower Middle Income,3.0,People,
brunei,Asia,South-eastern Asia,Brunei Darussalam,High income,1.0,People,
mauritania,Africa,Sub-Saharan Africa,Mauritania,Lower Middle Income,5.0,People,
niger,Africa,Sub-Saharan Africa,Niger (the),Low Income,6.0,People,Digital Wellbeing
guyana,Americas,Latin America and the Caribbean,Guyana,Upper Middle Income,3.0,People,Digital Wellbeing
guyana,Americas,Latin America and the Caribbean,Guyana,Upper Middle Income,3.0,People,
sao-tome-and-principe,Africa,Sub-Saharan Africa,Sao Tome and Principe,Lower Middle Income,5.0,People,
niger,Africa,Sub-Saharan Africa,Niger (the),Low Income,6.0,People,
sao-tome-and-principe,Africa,Sub-Saharan Africa,Sao Tome and Principe,Lower Middle Income,5.0,People,Digital Wellbeing
armenia,Asia,Western Asia,Armenia,Upper Middle Income,4.0,People,Digital Wellbeing
croatia,Europe,Southern Europe,Croatia,High Income,1.0,People,
armenia,Asia,Western Asia,Armenia,Upper Middle Income,4.0,People,
croatia,Europe,Southern Europe,Croatia,High Income,1.0,People,Digital Wellbeing
mongolia,Asia,Eastern Asia,Mongolia,Lower Middle Income,4.0,People,
nicaragua,Americas,Latin America and the Caribbean,Nicaragua,Lower Middle Income,5.0,People,Digital Wellbeing
nicaragua,Americas,Latin America and the Caribbean,Nicaragua,Lower Middle Income,5.0,People,
mongolia,Asia,Eastern Asia,Mongolia,Lower Middle Income,4.0,People,Digital Wellbeing
mauritius,Africa,Sub-Saharan Africa,Mauritius,Upper Middle Income,2.0,People,
afghanistan,Asia,Southern Asia,Afghanistan,Low Income,6.0,People,Digital Wellbeing
afghanistan,Asia,Southern Asia,Afghanistan,Low Income,6.0,People,
costa-rica,Americas,Latin America and the Caribbean,Costa Rica,Upper Middle Income,3.0,People,Digital Wellbeing
suriname,Americas,Latin America and the Caribbean,Suriname,Upper Middle Income,2.0,People,Digital Wellbeing
uganda,Africa,Sub-Saharan Africa,Uganda,Low Income,6.0,People,
suriname,Americas,Latin America and the Caribbean,Suriname,Upper Middle Income,2.0,People,
uganda,Africa,Sub-Saharan Africa,Uganda,Low Income,6.0,People,Digital Wellbeing
el-salvador,Americas,Latin America and the Caribbean,El Salvador,Lower Middle Income,4.0,People,Digital Wellbeing
south-africa,Africa,Sub-Saharan Africa,South Africa,Upper Middle Income,2.5,People,
el-salvador,Americas,Latin America and the Caribbean,El Salvador,Lower Middle Income,4.0,People,
south-africa,Africa,Sub-Saharan Africa,South Africa,Upper Middle Income,2.5,People,Digital Wellbeing
mauritius,Africa,Sub-Saharan Africa,Mauritius,Upper Middle Income,2.0,People,Digital Wellbeing
costa-rica,Americas,Latin America and the Caribbean,Costa Rica,Upper Middle Income,3.0,People,
sierra-leone,Africa,Sub-Saharan Africa,Sierra Leone,Low Income,6.0,People,
samoa,Oceania,Polynesia,Samoa,Lower Middle Income,4.0,People,Digital Wellbeing
bangladesh,Asia,Southern Asia,Bangladesh,Lower Middle Income,5.0,People,Digital Wellbeing
saint-kitts-and-nevis,Americas,Latin America and the Caribbean,Saint Kitts and Nevis,High Income,2.0,People,
antigua-and-barbuda,Americas,Latin America and the Caribbean,Antigua and Barbuda,High Income,2.0,People,Digital Wellbeing
saint-kitts-and-nevis,Americas,Latin America and the Caribbean,Saint Kitts and Nevis,High Income,2.0,People,Digital Wellbeing
antigua-and-barbuda,Americas,Latin America and the Caribbean,Antigua and Barbuda,High Income,2.0,People,
bolivia,Americas,Latin America and the Caribbean,Bolivia (Plurinational State of),Lower Middle Income,4.0,People,
montenegro,Europe,Southern Europe,Montenegro,Upper Middle Income,2.0,People,Digital Wellbeing
bolivia,Americas,Latin America and the Caribbean,Bolivia (Plurinational State of),Lower Middle Income,4.0,People,Digital Wellbeing
montenegro,Europe,Southern Europe,Montenegro,Upper Middle Income,2.0,People,
cabo-verde,Africa,Sub-Saharan Africa,Cabo Verde,Lower Middle Income,4.0,People,
solomon-islands,Oceania,Melanesia,Solomon Islands,Lower Middle Income,6.0,People,Digital Wellbeing
solomon-islands,Oceania,Melanesia,Solomon Islands,Lower Middle Income,6.0,People,
cameroon,Africa,Sub-Saharan Africa,Cameroon,Lower Middle Income,6.0,People,
cabo-verde,Africa,Sub-Saharan Africa,Cabo Verde,Lower Middle Income,4.0,People,Digital Wellbeing
colombia,Americas,Latin America and the Caribbean,Colombia,Upper Middle Income,2.5,People,
gambia,Africa,Sub-Saharan Africa,Gambia (the),Low Income,5.0,People,
philippines,Asia,South-eastern Asia,Philippines (the),Lower Middle Income,2.5,People,Digital Wellbeing
indonesia,Asia,South-eastern Asia,Indonesia,Lower Middle Income,3.0,People,Digital Wellbeing
zambia,Africa,Sub-Saharan Africa,Zambia,Lower Middle Income,5.0,People,
philippines,Asia,South-eastern Asia,Philippines (the),Lower Middle Income,2.5,People,
sri-lanka,Asia,Southern Asia,Sri Lanka,Lower Middle Income,6.0,People,Digital Wellbeing
zambia,Africa,Sub-Saharan Africa,Zambia,Lower Middle Income,5.0,People,Digital Wellbeing
thailand,Asia,South-eastern Asia,Thailand,Upper Middle Income,2.5,People,
sri-lanka,Asia,Southern Asia,Sri Lanka,Lower Middle Income,6.0,People,
comoros,Africa,Sub-Saharan Africa,Comoros (the),Low income,6.0,People,Digital Wellbeing
gambia,Africa,Sub-Saharan Africa,Gambia (the),Low Income,5.0,People,Digital Wellbeing
thailand,Asia,South-eastern Asia,Thailand,Upper Middle Income,2.5,People,Digital Wellbeing
azerbaijan,Asia,Western Asia,Azerbaijan,Upper Middle Income,3.0,People,Digital Wellbeing
azerbaijan,Asia,Western Asia,Azerbaijan,Upper Middle Income,3.0,People,
laos,Asia,South-eastern Asia,Lao People's Democratic Republic (the),Lower Middle Income,5.0,People,
uruguay,Americas,Latin America and the Caribbean,Uruguay,High Income,2.0,People,Digital Wellbeing
laos,Asia,South-eastern Asia,Lao People's Democratic Republic (the),Lower Middle Income,5.0,People,Digital Wellbeing
uruguay,Americas,Latin America and the Caribbean,Uruguay,High Income,2.0,People,
madagascar,Africa,Sub-Saharan Africa,Madagascar,Low Income,6.0,People,
czechia,Europe,Eastern Europe,Czechia,High income,3.0,People,Digital Wellbeing
madagascar,Africa,Sub-Saharan Africa,Madagascar,Low Income,6.0,People,Digital Wellbeing
czechia,Europe,Eastern Europe,Czechia,High income,3.0,People,
liechtenstein,Europe,Western Europe,Liechtenstein,High Income,2.0,People,
liechtenstein,Europe,Western Europe,Liechtenstein,High Income,2.0,People,Digital Wellbeing
oman,Asia,Western Asia,Oman,High Income,2.0,People,
cameroon,Africa,Sub-Saharan Africa,Cameroon,Lower Middle Income,6.0,People,Digital Wellbeing
oman,Asia,Western Asia,Oman,High Income,2.0,People,Digital Wellbeing
