Pillar,Sub-Pillar,Indicator,Country Name,data_col,new_rank_score,higher_is_better
Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),Cameroon,7.729054291853033e-08,1.8035147969862253,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Cameroon,0.7157423845763694,5.138267147392169,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Cameroon,-15613.67,2.020980964812994,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Cameroon,3.8645271459265165e-08,1.7619692903606103,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Cameroon,31.76,3.0905901209383653,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Cameroon,4.230923822216581e-06,2.1354812014967712,True
,Connectivity Technology,ISP internet download speed average ,Cameroon,13.36,1.6721368715083798,True
Business,Startup Environment,"Amount invested into startups yearly from private, public, blended sources (respectively)",Canada,87.432217686411,5.115695937974785,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Canada,57.78999999999999,5.194062140730478,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Canada,85.91,5.124751368230198,True
Government,Digital Public Services,Security incidents (# of relevant issues),Canada,0.2368094629482388,2.840339626845437,False
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Canada,3.680739360153654e-06,2.0298611891765077,True
,Connectivity Technology,ISP internet download speed average ,Canada,174.53,5.364811325104905,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Canada,19.050005686058327,1.8763119805611792,False
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Canada,7.211375278160646e-05,5.020221173063057,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Canada,29604.179999999986,5.298208343287272,True
Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),Canada,2.314236994466899e-06,3.1834702242975594,True
Infrastructure,Innovation Ecosystem,International industrial applications by origin (Hague System),Canada,9.842157332790258e-07,3.3751882938912696,True
Business,Startup Environment,Time required to start a business (days),Canada,1.5,5.837692307692308,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Canada,19225.950000000004,5.832587273887392,True
People,Digital Wellbeing,Device Addiction (time of use on internet / on devices),Canada,6.26,4.094285714285714,False
,Connectivity Technology,ISP internet download speed average ,Cabo Verde,24.01,2.5325359325954078,True
Business,Startup Environment,Time required to start a business (days),Caribbean small states,19.6538461538462,2.6909281164695136,False
Business,Startup Environment,Time required to start a business (days),Central African Republic (the),22.0,2.4161783439490465,False
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Central African Republic (the),0.559033526275818,5.3256163503161815,False
Business,Startup Environment,Time required to start a business (days),Central Europe and the Baltics,15.9090909090909,3.210535714285715,False
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Chad,7.941550190597204e-07,1.1193275103519498,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Chad,0.5357406270198716,5.353463570675744,False
Business,Startup Environment,Time required to start a business (days),Chad,58.0,1.8328843404319368,False
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Chile,9.20684639930438,2.5729648281520445,False
Business,Startup Environment,Time required to start a business (days),Chile,4.0,5.456923076923077,False
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Chile,20.27,1.9516801361122924,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Chile,20418.020000000004,5.178123323664698,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Chile,1.0759456217082788e-05,3.15461371044639,True
,Connectivity Technology,ISP internet download speed average ,Chile,209.45,5.630499392858789,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Chile,23.86,5.029028093034224,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Chile,1.1819311224361922e-05,4.116736987402749,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Chile,4841.7,5.11418837877749,True
,Connectivity Technology,ISP internet download speed average ,China,184.78,5.442798229299559,True
Infrastructure,Innovation Ecosystem,International industrial applications by origin (Hague System),China,1.7099337132391082e-07,2.2908429366899346,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",China,-1367.9199999999994,2.5761950586890583,True
Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),China,4.7434562840063963e-07,2.2583239887716378,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,China,157.72,5.7215003525501125,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),China,4.22045982192364e-05,4.646423027110457,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",China,5.142955769581888,3.576008776455965,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",China,-5624.7,3.006687898019712,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",China,-2.0,3.649478260869565,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,China,2.8648117915738222e-06,1.7794670292403256,True
Government,Digital Public Services,Security incidents (# of relevant issues),China,0.0092717272229322,5.99,False
People,Digital Wellbeing,Device Addiction (time of use on internet / on devices),China,5.22,5.172027257240205,False
Business,Startup Environment,Time required to start a business (days),China,8.5,4.66,False
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant","China, Hong Kong Special Administrative Region",9.356037317223128,2.54683697382324,False
Government,Digital Public Services,Security incidents (# of relevant issues),"China, Hong Kong Special Administrative Region",0.5346307038413216,1.632932763207334,False
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant","China, Macao Special Administrative Region",16.940225643805576,1.912811457283201,False
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Colombia,4.956480061153767,3.639845259837184,False
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Colombia,18.18,1.8049978732454277,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Colombia,-11028.139999999998,2.46747958450228,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Colombia,-3.880000000000001,3.4696521739130435,True
Business,Startup Environment,Time required to start a business (days),Colombia,10.0,4.33,False
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Colombia,2.522872571315499e-06,3.3354960506934304,True
,Connectivity Technology,ISP internet download speed average ,Colombia,65.16,4.121590357316272,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Colombia,-2934.24,1.9834892929200856,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Colombia,3.605227579990987e-06,2.0153650416095594,True
People,Digital Wellbeing,Device Addiction (time of use on internet / on devices),Colombia,10.07,1.2142667844522972,False
Business,Startup Environment,Time required to start a business (days),Comoros (the),16.0,3.194464285714285,False
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Comoros (the),0.6899763683093854,5.169071038521848,False
,Connectivity Technology,ISP internet download speed average ,Congo (the),22.03,2.370616223360317,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Congo (the),1.8585619488434545e-07,2.1177989599277915,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Democratic Republic of the Congo (the),16.53,4.90743938280676,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Democratic Republic of the Congo (the),1324.6100000000006,4.211406565959507,True
Business,Startup Environment,Time required to start a business (days),Democratic Republic of the Congo (the),7.0,5.0,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Democratic Republic of the Congo (the),506.2000000000001,4.187126998223801,True
Business,Startup Environment,Time required to start a business (days),Congo (the),49.5,1.874044322371887,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Costa Rica,-1.4000000000000004,3.7068695652173913,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Costa Rica,-4383.429999999999,3.2300382847751865,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Costa Rica,3.916960438699569e-05,4.636164426959979,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Costa Rica,31.25,4.001037509142201,True
,Connectivity Technology,ISP internet download speed average ,Costa Rica,51.21,3.793513132512243,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Costa Rica,7.027718657258161,2.954596183480591,False
Business,Startup Environment,Time required to start a business (days),Costa Rica,23.0,2.299071883530485,False
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Costa Rica,2.3773858305030884e-06,3.298870298192084,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Costa Rica,33.08,3.1857962989946085,True
Business,Startup Environment,Time required to start a business (days),Côte d'Ivoire,6.0,5.1523076923076925,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Côte d'Ivoire,-18.04,2.2166931261611214,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Côte d'Ivoire,900.4100000000002,4.150998668304172,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Côte d'Ivoire,689.8800000000001,4.259094399749243,True
Infrastructure,Innovation Ecosystem,International industrial applications by origin (Hague System),Croatia,4.181781552095281e-06,4.682122347524,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Croatia,1.7670966601873123e-05,3.669047112575009,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Croatia,-25.05,1.9507827630729504,True
Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),Croatia,1.2545344656285844e-05,4.581141692182145,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Croatia,-1069.31,2.706156767925441,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Croatia,71.51,5.005085787194036,True
,Connectivity Technology,ISP internet download speed average ,Croatia,54.62,3.918750556462384,True
Business,Startup Environment,Time required to start a business (days),Croatia,19.5,2.7089444949954515,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Croatia,-9675.330000000007,2.599204335556544,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Croatia,1.0085473155053326e-05,4.08651216772007,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Croatia,14.350168017394742,1.9576198004045693,False
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Cuba,7.941070901057433e-07,2.646022837211329,True
,Connectivity Technology,ISP internet download speed average ,Cuba,4.61,1.0,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Cuba,20.98,2.016758876961189,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Cuba,-31222.05,1.925052597928569,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Cuba,9.633911368015417e-06,3.0708378302526373,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Cuba,-56.68,1.6700129115558424,True
