Country Name,Score,Pillar
United Kingdom of Great Britain and Northern Ireland (the),4.03024761904762,Foundations
United Kingdom of Great Britain and Northern Ireland (the),3.5482722419999995,Government
United Kingdom of Great Britain and Northern Ireland (the),4.080989588360144,Infrastructure
United Kingdom of Great Britain and Northern Ireland (the),4.704256845920686,People
United Kingdom of Great Britain and Northern Ireland (the),4.9171499999999995,Regulation
United Kingdom of Great Britain and Northern Ireland (the),4.9920000000000035,Strategy
United Republic of Tanzania (the),2.879019221808733,Business
United Republic of Tanzania (the),2.4982365079365088,Foundations
United Republic of Tanzania (the),3.7754379999999994,Government
United Republic of Tanzania (the),2.0543925471877174,Infrastructure
United Republic of Tanzania (the),2.9588869496495995,People
United Republic of Tanzania (the),3.3453000000000004,Regulation
United Republic of Tanzania (the),3.814359999999999,Strategy
United States Los Angeles,,Foundations
United States Los Angeles,,Government
United States Los Angeles,,Infrastructure
United States Los Angeles,,People
United States Los Angeles,,Regulation
United States Los Angeles,,Strategy
United States New York City,,Foundations
United States New York City,,Government
United States New York City,,Infrastructure
United States New York City,,People
United States New York City,,Regulation
United States New York City,,Strategy
United States Virgin Islands,,Business
United States Virgin Islands,,Foundations
United States Virgin Islands,,Government
United States Virgin Islands,,Regulation
United States Virgin Islands,,Strategy
United States Virgin Islands,3.666233068457501,Infrastructure
United States Virgin Islands,2.017128333333334,People
United States of America (the),4.478350247796159,Business
United States of America (the),3.7574497222222227,Foundations
United States of America (the),3.9433570389000017,Government
United States of America (the),4.214808236152922,Infrastructure
United States of America (the),4.492997196515025,People
United States of America (the),4.66765,Regulation
United States of America (the),4.792400000000001,Strategy
Upper middle income,3.5749679485899994,Business
Upper middle income,3.658957142857144,Foundations
Upper middle income,1.0819969569909,Government
Upper middle income,5.959056462597,Infrastructure
Upper middle income,3.76945,People
Upper middle income,,Regulation
Upper middle income,,Strategy
Upper-middle-income Countries,,Business
Upper-middle-income Countries,,Foundations
Upper-middle-income Countries,,Government
Upper-middle-income Countries,,People
Upper-middle-income Countries,,Regulation
Uruguay,3.2621620772642674,Business
Uruguay,3.6843301587301585,Foundations
Uruguay,3.109666378333333,Government
Uruguay,2.870244940658697,Infrastructure
Uruguay,4.814423842449438,People
Uruguay,4.542900000000001,Regulation
Uruguay,4.717550000000001,Strategy
Uzbekistan,3.170223333543,Business
Uzbekistan,3.055071428571429,Foundations
Uzbekistan,2.4508429989999994,Government
Uzbekistan,2.4316524241437136,Infrastructure
Uzbekistan,3.831549808725104,People
Uzbekistan,2.8712500000000007,Regulation
Uzbekistan,4.483019999999998,Strategy
Vanuatu,4.855689833333333,Business
Vanuatu,1.6141000000000003,Foundations
Vanuatu,2.8168590000000004,Government
Vanuatu,3.557059076050834,Infrastructure
Vanuatu,2.7786921603143804,People
Vanuatu,,Regulation
Vanuatu,4.01895,Strategy
Vatican,,Business
Vatican,,Foundations
Vatican,,Government
Vatican,,Regulation
Vatican,,Strategy
Vatican,0.1428571428571428,Infrastructure
Vatican,1.0998,People
Venezuela (Bolivarian Republic of),2.38510515936037,Business
Venezuela (Bolivarian Republic of),3.0524809523809524,Foundations
Venezuela (Bolivarian Republic of),2.9781607500000002,Government
Venezuela (Bolivarian Republic of),2.100507319801316,Infrastructure
Venezuela (Bolivarian Republic of),3.4105078772632504,People
Venezuela (Bolivarian Republic of),2.3722499999999993,Regulation
Venezuela (Bolivarian Republic of),3.9590699999999983,Strategy
Viet Nam,3.4275019851557573,Business
Viet Nam,3.044378571428571,Foundations
Viet Nam,4.549511750000001,Government
Viet Nam,3.19363031024439,Infrastructure
Viet Nam,4.083753230947384,People
Viet Nam,2.7714499999999993,Regulation
Viet Nam,4.632720000000002,Strategy
Wallis and Futuna,,Business
Wallis and Futuna,,Foundations
Wallis and Futuna,,Government
Wallis and Futuna,,Infrastructure
Wallis and Futuna,,Regulation
Wallis and Futuna,,Strategy
Western Sahara,,Business
Western Sahara,,Foundations
Western Sahara,,Government
Western Sahara,,Regulation
Western Sahara,,Strategy
Western Sahara,1.0,Infrastructure
Western Sahara,1.220059,People
World,2.83646527449375,Business
World,2.6467000000000005,Foundations
World,1.1099277070937998,Government
World,4.085781120752416,Infrastructure
World,2.972048000000001,People
World,,Regulation
World,,Strategy
Yemen,1.867503690043889,Business
Yemen,3.1616666666666666,Foundations
Yemen,2.579335,Government
Yemen,1.6489783410746655,Infrastructure
Yemen,2.255395287089875,People
Yemen,,Regulation
Yemen,3.6397100000000004,Strategy
Zambia,2.9418461149291333,Business
Zambia,2.4649365079365078,Foundations
Zambia,2.4179085000000002,Government
Zambia,2.027458589376339,Infrastructure
Zambia,2.9303773787207743,People
Zambia,3.5947999999999998,Regulation
Zambia,3.664659999999999,Strategy
Zimbabwe,2.4750156019794733,Business
Zimbabwe,2.501963492063492,Foundations
Zimbabwe,3.4348705000000006,Government
Zimbabwe,2.1253357783685436,Infrastructure
Zimbabwe,2.937948910323251,People
Zimbabwe,3.1207500000000006,Regulation
Zimbabwe,3.9291300000000002,Strategy
