Country Name,Year,Pillar,Sub-Pillar,Indicator,data_col,new_rank_score,higher_is_better
Turkey,2019,People,Digital Literacy Skills,% of population using internet (female),67.59839643,4.379919822,TRUE
Turkey,2019,People,Digital Literacy Skills,% of population using internet (male),80.40202063,5.020101031,TRUE
Turkey,2020,People,Usage and ownership,% of population with a smartphone,0.62,4.1,TRUE
Turkey,2018,People,Digital Wellbeing,Automation-led unemployment,50.21,3.4895,TRUE
Turkey,2018,People,Digital Wellbeing,Cyberbullying,20,3.361111111,TRUE
Turkey,2017,People,Usage and ownership,E-commerce activity (% of individuals buying online and frequency),21.31,2.365152682,TRUE
Turkey,2021,People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",7.467372258,1.531917442,TRUE
Turkey,2017,People,Usage and ownership,Financial Inclusiveness,69,4.45,TRUE
Turkey,2019,People,Usage and ownership,Gender gap for social media use,29.04850578,2.452425289,TRUE
Turkey,2019,People,Usage and ownership,Gender gap in internet usage,67.59839643,4.379919822,TRUE
Turkey,2019,People,Usage and ownership,Gender gap in mobile usage,85.66307831,5.283153916,TRUE
Turkey,2019,People,Usage and ownership,Global Crypto Adoption Index,0.1,1.5,TRUE
Turkey,2021,People,Digital Wellbeing,Global Wellbeing Initiative (World Happiness Index),4.948,3.474,TRUE
Turkey,2019,People,Digital Wellbeing,Gross National Wellbeing,42.83,3.1415,TRUE
Turkey,2020,People,Usage and ownership,Households with a computer and with Internet access,90.73163903,5.536581952,TRUE
Turkey,2020,People,Digital Literacy Skills,Human Capital Index (HCI),0.8287,5.1435,TRUE
Turkey,2019,People,Usage and ownership,Internet Usage,73.97670281,4.698835141,TRUE
Turkey,2019,People,Culture,Number of mobile apps available in national language(s),79.44245911,4.972122956,TRUE
Turkey,2019,People,Digital Wellbeing,Percentage of individuals not buying online due to concerns about returning products,25.14415,4.7427925,FALSE
Turkey,2019,People,Digital Wellbeing,Percentage of individuals not buying online due to payment security concerns,45.81075,3.7094625,FALSE
Turkey,2019,People,Culture,Share of individuals using the Internet to interact with public authorities,51.2065,3.560325,TRUE
Turkey,2021,People,Usage and ownership,Social media penetration,70.8,4.54,TRUE
Turkey,2019,People,Usage and ownership,Tax as % of total cost of mobile ownership,0,6,FALSE
Turkey,2020,People,Digital Wellbeing,Device Addiction (time of use on internet / on devices),7.57,3.630744849,TRUE
Turkey,2019,People,Usage and ownership,UNDP Human Development Index (HDI) ,0.82,5.1,TRUE
Turkey,2020,Regulation,Cybersecurity,# key internet controls employed,34,2.7,TRUE
Turkey,2020,Regulation,Ethical Standards,Rule of Law Index,0.43,3.15,TRUE
Turkey,2019,Strategy,Ambition,SDG Index,70.4,4.52,TRUE
Turkmenistan,2017,Foundations,Digital Payments,% Making online transactions - Women,1,1.05,TRUE
Turkmenistan,2017,Foundations,Digital Payments,% of population with digital finance account,41,3.05,TRUE
Turkmenistan,2018,Foundations,Digital Legal Identity,% of population with ID (all),92,5.6,TRUE
Turkmenistan,2017,Foundations,Digital Payments,% of population with digital finance account - registered,41,3.05,TRUE
Turkmenistan,2020,Foundations,Digital Legal Identity,Is personal data siloed,-0.04,1,TRUE
Turkmenistan,2017,Foundations,Digital Payments,Made or received digital payments in the past year (% age 15+) - all,34,2.7,TRUE
Turkmenistan,2017,Foundations,Digital Payments,Made or received digital payments in the past year (% age 15+) - female,29,2.45,TRUE
Turkmenistan,2017,Foundations,Digital Payments,% Making online transactions - Men,3,1.15,TRUE
Turkmenistan,2017,Foundations,Digital Payments,Used a mobile phone or the internet to check account balance in the past year (% age 15+) - all,3,1.15,TRUE
Turkmenistan,2020,Government,Digital Public Services,E-Participation index,0.2024,2.012,TRUE
Turkmenistan,2020,Government,Funding and procurement,Evidence of digital strategies in/across Minstries,1,2.666666667,TRUE
Turkmenistan,2020,Government,Leadership and coordination,Evidence of focus on vulnerable groups,-0.03,1,TRUE
Turkmenistan,2020,Government,Digital Public Services,Online-Service-Index (OSI),0.1765,1.8825,TRUE
Turkmenistan,2020,Government,Digital Public Services,What is the % change of government digitizing public services?,0.12,1.612244898,TRUE
Turkmenistan,2019,Infrastructure,Connectivity Technology,% of population covered by electricity,99.9,5.995,TRUE
Turkmenistan,2019,Infrastructure,Connectivity Technology,Electricity Density,3564.846,179.2423,TRUE
Turkmenistan,2021,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,61.1,4.055,TRUE
Turkmenistan,2020,Infrastructure,Connectivity Technology,Global Cybersecurity Index (GCI),14.48,1.724,TRUE
Turkmenistan,2019,Infrastructure,Innovation Ecosystem,International industrial applications by origin (Hague System),0,1,TRUE
Turkmenistan,2019,Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),0,1,TRUE
Turkmenistan,2019,Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),1,1.00008476,TRUE
Turkmenistan,2021,Infrastructure,Connectivity Technology,ISP internet download speed average ,4.61,1.2305,TRUE
Turkmenistan,2018,Infrastructure,Connectivity Technology,Logistics Performance Index (LPI) - Infrastructure Rating,2.41,2.7625,TRUE
Turkmenistan,2021,Infrastructure,Connectivity Technology,National cyber security index,3.9,1.195,TRUE
Turkmenistan,2020,Infrastructure,Connectivity Technology,Telecommunication Infrastructure Index (TII),0.3555,2.7775,TRUE
Turkmenistan,2017,People,Usage and ownership,% of population using digital financial services,2,1.1,TRUE
Turkmenistan,2021,People,Usage and ownership,% of population using Facebook,1.1,1.055,TRUE
Turkmenistan,2021,People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",4.099676554,1.291919133,TRUE
Turkmenistan,2017,People,Usage and ownership,Financial Inclusiveness,41,3.05,TRUE
Turkmenistan,2019,People,Usage and ownership,Global Crypto Adoption Index,0,1,TRUE
Turkmenistan,2021,People,Digital Wellbeing,Global Wellbeing Initiative (World Happiness Index),5.066,3.533,TRUE
Turkmenistan,2020,People,Digital Literacy Skills,Human Capital Index (HCI),0.6783,4.3915,TRUE
Turkmenistan,2019,People,Usage and ownership,UNDP Human Development Index (HDI) ,0.715,4.575,TRUE
Turkmenistan,2019,Strategy,Ambition,SDG Index,61.1,4.055,TRUE
Turks and Caicos Islands,2019,Infrastructure,Connectivity Technology,% of population covered by electricity,100,6,TRUE
Turks and Caicos Islands,2019,Infrastructure,Connectivity Technology,Electricity Density,5043.86,253.193,TRUE
Turks and Caicos Islands,2021,People,Usage and ownership,% of population using Facebook,64.1,4.205,TRUE
Tuvalu,2018,Foundations,Digital Legal Identity,% of population with ID (all),79,4.95,TRUE
Tuvalu,2020,Foundations,Digital Legal Identity,Is personal data siloed,-0.04,1,TRUE
Tuvalu,2020,Government,Digital Public Services,E-Participation index,0.3571,2.7855,TRUE
Tuvalu,2020,Government,Funding and procurement,Evidence of digital strategies in/across Minstries,0,1,TRUE
Tuvalu,2020,Government,Leadership and coordination,Evidence of focus on vulnerable groups,-0.03,1,TRUE
Tuvalu,2020,Government,Digital Public Services,Online-Service-Index (OSI),0.3,2.5,TRUE
Tuvalu,2020,Government,Digital Public Services,What is the % change of government digitizing public services?,0.12,1.612244898,TRUE
Tuvalu,2019,Infrastructure,Connectivity Technology,% of population covered by electricity,100,6,TRUE
Tuvalu,2020,Infrastructure,Connectivity Technology,Global Cybersecurity Index (GCI),5.78,1.289,TRUE
Tuvalu,2021,Infrastructure,Connectivity Technology,National cyber security index,2.6,1.13,TRUE
Tuvalu,2019,Infrastructure,Connectivity Technology,Postal Coverage,20,2,TRUE
Tuvalu,2020,Infrastructure,Connectivity Technology,Telecommunication Infrastructure Index (TII),0.2807,2.4035,TRUE
Tuvalu,2021,People,Usage and ownership,% of population using Facebook,14.17,1.7085,TRUE
Tuvalu,2021,People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",0.901144453,1.063976241,TRUE
Tuvalu,2020,People,Digital Literacy Skills,Human Capital Index (HCI),0.6821,4.4105,TRUE
U.A.E,2020,People,Digital Wellbeing,Device Addiction (time of use on internet / on devices),7.24,3.369255151,TRUE
UA Emirates,2017,Infrastructure,Innovation Ecosystem,Banking Ecosystem size,109.65,3.136344153,TRUE
UAE,2020,Government,Digital Public Services,"Use of public services online (% of services online, penetration, frequency of use)",61,6,TRUE
UAE,2018,People,Digital Wellbeing,Automation-led unemployment,47,3.65,TRUE
UAE,2020,People,Culture,"Level of satisfaction for online public services (% of users, by type of interaction and service)",61,4.05,TRUE
UAE,2021,People,Usage and ownership,Social media penetration,99,5.95,TRUE
Uganda,2019,Business,Startup Environment,Doing Business Index,127,2.666666667,FALSE
Uganda,2019,Business,Startup Environment,Ease of doing business index (1=most business-friendly regulations),116,2.957671958,TRUE
Uganda,2019,Business,Startup Environment,Ease of finding skilled employees,4.45,4.45,TRUE
Uganda,2019,Business,Startup Environment,Ease of Getting Credit,60,4,TRUE
Uganda,2020,Business,Technology Adoption,"Networking Services (Spend, IT Forecast Data)",31.4,2.57,TRUE
Uganda,2019,Business,Startup Environment,Regulatory Quality,33.71508697,2.685754349,TRUE
Uganda,2018,Business,Technology Adoption,Share of businesses with online presence,19.2,1.96,TRUE
Uganda,2019,Business,Technology Adoption,Size of digital economy (% of transactions),11.07,1.5535,TRUE
Uganda,2019,Business,Technology Adoption,Size of gig economy (% of GDP),26.61,2.3305,TRUE
Uganda,2019,Business,Startup Environment,Strength of legal rights index (0=weak to 12=strong),5,3.083333333,TRUE
Uganda,2019,Business,Startup Environment,Time required to start a business (days),1,1,TRUE
Uganda,2020,Business,Technology Adoption,UNCTAD Business-to-Consumer (B2C) E-commerce Index,34.9,2.745,TRUE
Uganda,2019,Business,Financing Incentives,Venture Capital Availability,2.498054981,2.248379151,TRUE
Uganda,2017,Foundations,Digital Payments,% Making online transactions - Women,6,1.3,TRUE
Uganda,2017,Foundations,Digital Payments,% of population with digital finance account,59,3.95,TRUE
Uganda,2018,Foundations,Digital Legal Identity,% of population with ID (all),51,3.55,TRUE
Uganda,2018,Foundations,Digital Legal Identity,can ID be used for transactions,1,6,TRUE
Uganda,2017,Foundations,Digital Payments,% of population with digital finance account - registered,33,2.65,TRUE
Uganda,2020,Foundations,Digital Legal Identity,Is personal data siloed,0.02,6,TRUE
Uganda,2017,Foundations,Digital Payments,Made or received digital payments in the past year (% age 15+) - all,55,3.75,TRUE
Uganda,2017,Foundations,Digital Payments,Made or received digital payments in the past year (% age 15+) - female,48,3.4,TRUE
Uganda,2017,Foundations,Digital Payments,% Making online transactions - Men,13,1.65,TRUE
Uganda,2017,Foundations,Digital Payments,Used a mobile phone or the internet to check account balance in the past year (% age 15+) - all,13,1.65,TRUE
Uganda,2020,Government,Capabilities,% of digital skills certifications / training courses completed,37,4.317757009,TRUE
Uganda,2020,Government,Digital Public Services,E-Participation index,0.5714,3.857,TRUE
Uganda,2020,Government,Funding and procurement,Evidence of digital strategies in/across Minstries,3,6,TRUE
Uganda,2020,Government,Leadership and coordination,Evidence of focus on vulnerable groups,0.03,6,TRUE
Uganda,2020,Government,Digital Public Services,Online-Service-Index (OSI),0.5824,3.912,TRUE
Uganda,2020,Government,Digital Public Services,What is the % change of government digitizing public services?,0.75,4.826530612,TRUE
Uganda,2019,Infrastructure,Connectivity Technology,% of population covered by electricity,41.3,3.065,TRUE
Uganda,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 2G+ data connectivity,98,5.9,TRUE
Uganda,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 3G+ data connectivity,84.6,5.23,TRUE
Uganda,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 4G+ data connectivity,63.88,4.194,TRUE
Uganda,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 5G+ data connectivity,0,1,TRUE
Uganda,2018,Infrastructure,Innovation Ecosystem,Availability of scientists and engineers,4.095181942,3.579318285,TRUE
Uganda,2017,Infrastructure,Innovation Ecosystem,Banking Ecosystem size,19.09,1.371936251,TRUE
Uganda,2020,Infrastructure,Connectivity Technology,Broadband Density,0.075634539,1.003781727,TRUE
Uganda,2019,Infrastructure,Connectivity Technology,Cellphone Signal Density,69.19200134,4.459600067,TRUE
Uganda,2019,Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",0.78,2.879860856,TRUE
Uganda,2019,Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",-333.88,4.166338849,TRUE
Uganda,2019,Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",-5717.62,4.675003357,TRUE
Uganda,2021,Infrastructure,Innovation Ecosystem,Digital Finance Ecosystem size,4.037,1.20185,TRUE
Uganda,2020,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,11,1.55,TRUE
Uganda,2019,Infrastructure,Connectivity Technology,Electricity Density,109.98,6.499,TRUE
Uganda,2021,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,53.5,3.675,TRUE
Uganda,2018,Infrastructure,Connectivity Technology,Electricity supply quality,3.429037571,1.171451879,TRUE
Uganda,2020,Infrastructure,Connectivity Technology,Global Cybersecurity Index (GCI),69.98,4.499,TRUE
Uganda,2019,Infrastructure,Connectivity Technology,GSMA Mobile Connectivity Index ,40.9,3.045,TRUE
Uganda,2019,Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),2,1.00016952,TRUE
Uganda,2021,Infrastructure,Connectivity Technology,ISP internet download speed average ,14.72,1.736,TRUE
Uganda,2018,Infrastructure,Connectivity Technology,Logistics Performance Index (LPI) - Infrastructure Rating,2.58,2.975,TRUE
Uganda,2020,Infrastructure,Connectivity Technology,Mobile cellular subscriptions (per 100 people),60.53427508,4.026713754,TRUE
Uganda,2020,Infrastructure,Connectivity Technology,Mobile Coverage Maps,60.53427508,4.026713754,TRUE
Uganda,2019,Infrastructure,Connectivity Technology,Mobile dowload speed at the slowest hour of the day,82.0958786,1.89520607,TRUE
Uganda,2021,Infrastructure,Connectivity Technology,National cyber security index,50.65,3.5325,TRUE
Uganda,2018,Infrastructure,Innovation Ecosystem,Patents by origin/bn PPP$ GDP,0.464613759,1.023230688,TRUE
Uganda,2020,Infrastructure,Innovation Ecosystem,Scientific and technical articles/bn PPP$ GDP,20.75283527,2.037641764,TRUE
Uganda,2019,Infrastructure,Connectivity Technology,Spectrum Allocated to Mobile Providers,23.28,2.164,TRUE
Uganda,2020,Infrastructure,Connectivity Technology,Telecommunication Infrastructure Index (TII),0.2278,2.139,TRUE
Uganda,2017,People,Usage and ownership,% of population using digital financial services,9,1.45,TRUE
Uganda,2021,People,Usage and ownership,% of population using Facebook,5.24,1.262,TRUE
Uganda,2017,People,Usage and ownership,E-commerce activity (% of individuals buying online and frequency),3.85,1.245060303,TRUE
Uganda,2021,People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",0.712379631,1.050523946,TRUE
Uganda,2017,People,Usage and ownership,Financial Inclusiveness,59,3.95,TRUE
Uganda,2019,People,Usage and ownership,Gender gap for social media use,48.16784286,3.408392143,TRUE
Uganda,2019,People,Usage and ownership,Gender gap in mobile usage,42.71641922,3.135820961,TRUE
Uganda,2019,People,Usage and ownership,Global Crypto Adoption Index,0.04,1.2,TRUE
Uganda,2021,People,Digital Wellbeing,Global Wellbeing Initiative (World Happiness Index),4.636,3.318,TRUE
Uganda,2019,People,Digital Wellbeing,Gross National Wellbeing,44.32,3.216,TRUE
Uganda,2020,People,Digital Literacy Skills,Human Capital Index (HCI),0.5395,3.6975,TRUE
Uganda,2019,People,Culture,Number of mobile apps available in national language(s),53.39334106,3.669667053,TRUE
Uganda,2019,People,Usage and ownership,Tax as % of total cost of mobile ownership,34.1,4.295,FALSE
Uganda,2019,People,Usage and ownership,UNDP Human Development Index (HDI) ,0.544,3.72,TRUE
Uganda,2020,Regulation,Cybersecurity,# key internet controls employed,49,3.45,TRUE
Uganda,2020,Regulation,Ethical Standards,Rule of Law Index,0.4,3,TRUE
Uganda,2019,Strategy,Ambition,SDG Index,53.5,3.675,TRUE
UK,2020,Government,Digital Public Services,"Use of public services online (% of services online, penetration, frequency of use)",42,4.827160494,TRUE
UK,2020,People,Culture,"Level of satisfaction for online public services (% of users, by type of interaction and service)",42,3.1,TRUE
UK,2021,People,Usage and ownership,Social media penetration,77.9,4.895,TRUE
Ukraine,2019,Business,Startup Environment,Doing Business Index,71,4.148148148,FALSE
Ukraine,2019,Business,Startup Environment,Ease of doing business index (1=most business-friendly regulations),64,4.333333333,TRUE
Ukraine,2019,Business,Startup Environment,Ease of finding skilled employees,4.4,4.4,TRUE
Ukraine,2019,Business,Startup Environment,Ease of Getting Credit,75,4.75,TRUE
Ukraine,2020,Business,Technology Adoption,"Networking Services (Spend, IT Forecast Data)",49.43,3.4715,TRUE
Ukraine,2019,Business,Startup Environment,Regulatory Quality,36.73587241,2.836793621,TRUE
Ukraine,2018,Business,Technology Adoption,Share of businesses with online presence,63.9,4.195,TRUE
Ukraine,2019,Business,Technology Adoption,Size of digital economy (% of transactions),30.36,2.518,TRUE
Ukraine,2019,Business,Technology Adoption,Size of gig economy (% of GDP),60.68,4.034,TRUE
Ukraine,2019,Business,Startup Environment,Strength of legal rights index (0=weak to 12=strong),8,4.333333333,TRUE
Ukraine,2019,Business,Startup Environment,Time required to start a business (days),2,2.666666667,TRUE
Ukraine,2020,Business,Technology Adoption,UNCTAD Business-to-Consumer (B2C) E-commerce Index,71.2,4.56,TRUE
Ukraine,2019,Business,Financing Incentives,Venture Capital Availability,3.019632339,2.683026949,TRUE
Ukraine,2017,Foundations,Digital Payments,% Making online transactions - Women,28,2.4,TRUE
Ukraine,2017,Foundations,Digital Payments,% of population with digital finance account,63,4.15,TRUE
Ukraine,2018,Foundations,Digital Legal Identity,% of population with ID (all),97,5.85,TRUE
Ukraine,2018,Foundations,Digital Legal Identity,can ID be used for transactions,1,6,TRUE
Ukraine,2017,Foundations,Digital Payments,% of population with digital finance account - registered,63,4.15,TRUE
Ukraine,2020,Foundations,Digital Legal Identity,Is personal data siloed,0.02,6,TRUE
Ukraine,2017,Foundations,Digital Payments,Made or received digital payments in the past year (% age 15+) - all,61,4.05,TRUE
Ukraine,2017,Foundations,Digital Payments,Made or received digital payments in the past year (% age 15+) - female,59,3.95,TRUE
Ukraine,2017,Foundations,Digital Payments,% Making online transactions - Men,32,2.6,TRUE
Ukraine,2016,Foundations,Data Exchange,Open data index,48,3.4,TRUE
Ukraine,2017,Foundations,Digital Payments,Used a mobile phone or the internet to check account balance in the past year (% age 15+) - all,25,2.25,TRUE
Ukraine,2020,Government,Capabilities,% of digital skills certifications / training courses completed,27,4.785046729,TRUE
Ukraine,2020,Government,Digital Public Services,E-Participation index,0.8095,5.0475,TRUE
Ukraine,2020,Government,Funding and procurement,Evidence of digital strategies in/across Minstries,3,6,TRUE
Ukraine,2020,Government,Leadership and coordination,Evidence of focus on vulnerable groups,-0.03,1,TRUE
Ukraine,2020,Government,Digital Public Services,Online-Service-Index (OSI),0.6824,4.412,TRUE
Ukraine,2020,Government,Digital Public Services,What is the % change of government digitizing public services?,0.68,4.469387755,TRUE
Ukraine,2018,Government,Digital Public Services,R&D spending (% of GDP),0.47109,1.46681731,TRUE
Ukraine,2020,Government,Digital Public Services,Security incidents (# of relevant issues),15,2.315789474,TRUE
Ukraine,2020,Government,Digital Public Services,"Use of public services online (% of services online, penetration, frequency of use)",21,3.530864198,TRUE
Ukraine,2019,Infrastructure,Connectivity Technology,% of population covered by electricity,100,6,TRUE
Ukraine,2019,Infrastructure,Connectivity Technology,% of population covered by internet connectivity,70.1248443,4.506242215,TRUE
Ukraine,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 2G+ data connectivity,99.9,5.995,TRUE
Ukraine,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 3G+ data connectivity,90,5.5,TRUE
Ukraine,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 4G+ data connectivity,76.55,4.8275,TRUE
Ukraine,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 5G+ data connectivity,0,1,TRUE
Ukraine,2018,Infrastructure,Innovation Ecosystem,Availability of scientists and engineers,4.722343445,4.101952871,TRUE
Ukraine,2017,Infrastructure,Innovation Ecosystem,Banking Ecosystem size,46.43,1.904609749,TRUE
Ukraine,2020,Infrastructure,Connectivity Technology,Broadband Density,18.61701348,1.930850674,TRUE
Ukraine,2019,Infrastructure,Connectivity Technology,Cellphone Signal Density,76.61000061,4.830500031,TRUE
Ukraine,2019,Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",-25.92,2.502304929,TRUE
Ukraine,2019,Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",-4900.9,3.797613233,TRUE
Ukraine,2019,Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",-21804.74,4.43344708,TRUE
Ukraine,2021,Infrastructure,Innovation Ecosystem,Digital Finance Ecosystem size,8.969,1.44845,TRUE
Ukraine,2020,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,29.3,2.465,TRUE
Ukraine,2019,Infrastructure,Connectivity Technology,Electricity Density,3247.057,163.35285,TRUE
Ukraine,2021,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,75.5,4.775,TRUE
Ukraine,2018,Infrastructure,Connectivity Technology,Electricity supply quality,4.485351563,1.224267578,TRUE
Ukraine,2020,Infrastructure,Connectivity Technology,Global Cybersecurity Index (GCI),65.93,4.2965,TRUE
Ukraine,2019,Infrastructure,Connectivity Technology,GSMA Mobile Connectivity Index ,66.92,4.346,TRUE
Ukraine,2019,Infrastructure,Connectivity Technology,Individuals using the Internet (% of population),70.1248443,4.506242215,TRUE
Ukraine,2019,Infrastructure,Innovation Ecosystem,International industrial applications by origin (Hague System),38,1.161564626,TRUE
Ukraine,2019,Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),128,1.142634277,TRUE
Ukraine,2019,Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),184,1.015595864,TRUE
Ukraine,2021,Infrastructure,Connectivity Technology,ISP internet download speed average ,73.08,4.654,TRUE
Ukraine,2018,Infrastructure,Connectivity Technology,Logistics Performance Index (LPI) - Infrastructure Rating,2.83,3.2875,TRUE
Ukraine,2020,Infrastructure,Innovation Ecosystem,Mobile app creation/bn PPP$ GDP,29.14108801,2.457054401,TRUE
Ukraine,2020,Infrastructure,Connectivity Technology,Mobile cellular subscriptions (per 100 people),129.3411657,7.467058285,TRUE
Ukraine,2020,Infrastructure,Connectivity Technology,Mobile Coverage Maps,129.3411657,7.467058285,TRUE
Ukraine,2019,Infrastructure,Connectivity Technology,Mobile dowload speed at the slowest hour of the day,79.60639954,2.019680023,TRUE
Ukraine,2021,Infrastructure,Connectivity Technology,National cyber security index,75.32,4.766,TRUE
Ukraine,2019,Infrastructure,Innovation Ecosystem,Patents by origin/bn PPP$ GDP,28.10099124,2.405049562,TRUE
Ukraine,2019,Infrastructure,Connectivity Technology,Postal Coverage,99,5.95,TRUE
Ukraine,2020,Infrastructure,Innovation Ecosystem,Scientific and technical articles/bn PPP$ GDP,13.34949504,1.667474752,TRUE
Ukraine,2018,Infrastructure,Innovation Ecosystem,Software Developer Ecosystem size,33032,1.169833707,TRUE
Ukraine,2019,Infrastructure,Connectivity Technology,Spectrum Allocated to Mobile Providers,35.21,2.7605,TRUE
Ukraine,2020,Infrastructure,Connectivity Technology,Telecommunication Infrastructure Index (TII),0.5942,3.971,TRUE
Ukraine,2017,People,Usage and ownership,% of population using digital financial services,29,2.45,TRUE
Ukraine,2021,People,Usage and ownership,% of population using Facebook,21.86,2.093,TRUE
Ukraine,2019,People,Digital Literacy Skills,% of population using internet (all),70.1248443,4.506242215,TRUE
Ukraine,2019,People,Digital Literacy Skills,% of population using internet (female),68.17509986,4.408754993,TRUE
Ukraine,2019,People,Digital Literacy Skills,% of population using internet (male),72.38620178,4.619310089,TRUE
Ukraine,2017,People,Usage and ownership,E-commerce activity (% of individuals buying online and frequency),21.7,2.390171927,TRUE
Ukraine,2021,People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",6.154920368,1.438385763,TRUE
Ukraine,2017,People,Usage and ownership,Financial Inclusiveness,63,4.15,TRUE
Ukraine,2019,People,Usage and ownership,Gender gap for social media use,100,6,TRUE
Ukraine,2019,People,Usage and ownership,Gender gap in internet usage,68.17509986,4.408754993,TRUE
Ukraine,2019,People,Usage and ownership,Gender gap in mobile usage,100,6,TRUE
Ukraine,2019,People,Usage and ownership,Global Crypto Adoption Index,0.29,2.45,TRUE
Ukraine,2021,People,Digital Wellbeing,Global Wellbeing Initiative (World Happiness Index),4.875,3.4375,TRUE
Ukraine,2019,People,Digital Wellbeing,Gross National Wellbeing,39.48,2.974,TRUE
Ukraine,2020,People,Digital Literacy Skills,Human Capital Index (HCI),0.8591,5.2955,TRUE
Ukraine,2019,People,Usage and ownership,Internet Usage,70.1248443,4.506242215,TRUE
Ukraine,2020,People,Culture,"Level of satisfaction for online public services (% of users, by type of interaction and service)",21,2.05,TRUE
Ukraine,2019,People,Culture,Number of mobile apps available in national language(s),68.69033051,4.434516525,TRUE
Ukraine,2019,People,Usage and ownership,Tax as % of total cost of mobile ownership,43.56,3.822,FALSE
Ukraine,2019,People,Usage and ownership,UNDP Human Development Index (HDI) ,0.779,4.895,TRUE
Ukraine,2020,Regulation,Cybersecurity,# key internet controls employed,62,4.1,TRUE
Ukraine,2020,Regulation,Ethical Standards,Rule of Law Index,0.51,3.55,TRUE
Ukraine,2019,Strategy,Ambition,SDG Index,75.5,4.775,TRUE
United Arab Emirates,2019,Business,Startup Environment,Doing Business Index,11,5.735449735,FALSE
United Arab Emirates,2019,Business,Startup Environment,Ease of doing business index (1=most business-friendly regulations),16,5.603174603,TRUE
United Arab Emirates,2019,Business,Startup Environment,Ease of finding skilled employees,5.15,5.15,TRUE
United Arab Emirates,2019,Business,Startup Environment,Ease of Getting Credit,70,4.5,TRUE
United Arab Emirates,2020,Business,Technology Adoption,"Networking Services (Spend, IT Forecast Data)",64.42,4.221,TRUE
United Arab Emirates,2019,Business,Startup Environment,Regulatory Quality,69.09916972,4.454958486,TRUE
United Arab Emirates,2019,Business,Technology Adoption,Size of digital economy (% of transactions),25.46,2.273,TRUE
United Arab Emirates,2019,Business,Technology Adoption,Size of gig economy (% of GDP),83.82,5.191,TRUE
United Arab Emirates,2019,Business,Startup Environment,Strength of legal rights index (0=weak to 12=strong),6,3.5,TRUE
United Arab Emirates,2019,Business,Startup Environment,Time required to start a business (days),3,4.333333333,TRUE
United Arab Emirates,2020,Business,Technology Adoption,UNCTAD Business-to-Consumer (B2C) E-commerce Index,78.2,4.91,TRUE
United Arab Emirates,2019,Business,Financing Incentives,Venture Capital Availability,4.832028866,4.193357388,TRUE
United Arab Emirates,2017,Foundations,Digital Payments,% Making online transactions - Women,54,3.7,TRUE
United Arab Emirates,2017,Foundations,Digital Payments,% of population with digital finance account,88,5.4,TRUE
United Arab Emirates,2018,Foundations,Digital Legal Identity,% of population with ID (all),82,5.1,TRUE
United Arab Emirates,2018,Foundations,Digital Legal Identity,can ID be used for transactions,1,6,TRUE
United Arab Emirates,2017,Foundations,Digital Payments,% of population with digital finance account - registered,87,5.35,TRUE
United Arab Emirates,2020,Foundations,Digital Legal Identity,Is personal data siloed,-0.04,1,TRUE
United Arab Emirates,2017,Foundations,Digital Payments,Made or received digital payments in the past year (% age 15+) - all,84,5.2,TRUE
United Arab Emirates,2017,Foundations,Digital Payments,Made or received digital payments in the past year (% age 15+) - female,68,4.4,TRUE
United Arab Emirates,2017,Foundations,Digital Payments,% Making online transactions - Men,62,4.1,TRUE
United Arab Emirates,2017,Foundations,Digital Payments,Used a mobile phone or the internet to check account balance in the past year (% age 15+) - all,53,3.65,TRUE
United Arab Emirates,2020,Government,Capabilities,% of digital skills certifications / training courses completed,35,4.411214953,TRUE
