CMS slug,Region Name,Sub-region Name,Country or Area,World Bank Income Level,Score,Pillar,Sub-Pillar
czechia,Europe,Eastern Europe,Czechia,High income,4.650000000000002,Regulation,
czechia,Europe,Eastern Europe,Czechia,High income,4.650000000000002,Regulation,Ethical Standards
czechia,Europe,Eastern Europe,Czechia,High income,,Regulation,Cybersecurity
czechia,Europe,Eastern Europe,Czechia,High income,,Regulation,Data standards and protection
luxembourg,Europe,Western Europe,Luxembourg,High Income,,Regulation,Ethical Standards
luxembourg,Europe,Western Europe,Luxembourg,High Income,,Regulation,Data standards and protection
luxembourg,Europe,Western Europe,Luxembourg,High Income,,Regulation,Cybersecurity
luxembourg,Europe,Western Europe,Luxembourg,High Income,,Regulation,
qatar,Asia,Western Asia,Qatar,High Income,,Regulation,
qatar,Asia,Western Asia,Qatar,High Income,,Regulation,Ethical Standards
qatar,Asia,Western Asia,Qatar,High Income,,Regulation,Data standards and protection
mauritius,Africa,Sub-Saharan Africa,Mauritius,Upper Middle Income,4.049999999999999,Regulation,
trinidad-and-tobago,Americas,Latin America and the Caribbean,Trinidad and Tobago,High Income,3.700000000000001,Regulation,
guinea-bissau,Africa,Sub-Saharan Africa,Guinea-Bissau,Low Income,,Regulation,Ethical Standards
monaco,Europe,Western Europe,Monaco,High Income,,Regulation,
jamaica,Americas,Latin America and the Caribbean,Jamaica,Upper Middle Income,3.850000000000001,Regulation,Ethical Standards
jamaica,Americas,Latin America and the Caribbean,Jamaica,Upper Middle Income,,Regulation,Data standards and protection
jamaica,Americas,Latin America and the Caribbean,Jamaica,Upper Middle Income,,Regulation,Cybersecurity
jamaica,Americas,Latin America and the Caribbean,Jamaica,Upper Middle Income,3.850000000000001,Regulation,
north-macedonia,Europe,Southern Europe,North Macedonia,Upper Middle Income,3.65,Regulation,
poland,Europe,Eastern Europe,Poland,High income,4.299999999999999,Regulation,
poland,Europe,Eastern Europe,Poland,High income,4.299999999999999,Regulation,Ethical Standards
poland,Europe,Eastern Europe,Poland,High income,,Regulation,Data standards and protection
poland,Europe,Eastern Europe,Poland,High income,,Regulation,Cybersecurity
north-macedonia,Europe,Southern Europe,North Macedonia,Upper Middle Income,3.65,Regulation,Ethical Standards
north-macedonia,Europe,Southern Europe,North Macedonia,Upper Middle Income,,Regulation,Data standards and protection
north-macedonia,Europe,Southern Europe,North Macedonia,Upper Middle Income,,Regulation,Cybersecurity
algeria,Africa,Northern Africa,Algeria,Lower Middle Income,,Regulation,Cybersecurity
iran,Asia,Southern Asia,Iran (Islamic Republic of),Lower Middle Income,3.150000000000001,Regulation,Ethical Standards
iran,Asia,Southern Asia,Iran (Islamic Republic of),Lower Middle Income,,Regulation,Data standards and protection
iran,Asia,Southern Asia,Iran (Islamic Republic of),Lower Middle Income,1.7999999999999992,Regulation,Cybersecurity
iran,Asia,Southern Asia,Iran (Islamic Republic of),Lower Middle Income,2.475,Regulation,
trinidad-and-tobago,Americas,Latin America and the Caribbean,Trinidad and Tobago,High Income,,Regulation,Cybersecurity
netherlands,Europe,Western Europe,Netherlands (the),High Income,,Regulation,Cybersecurity
netherlands,Europe,Western Europe,Netherlands (the),High Income,,Regulation,Data standards and protection
netherlands,Europe,Western Europe,Netherlands (the),High Income,5.200000000000001,Regulation,Ethical Standards
netherlands,Europe,Western Europe,Netherlands (the),High Income,5.200000000000001,Regulation,
kazakhstan,Asia,Central Asia,Kazakhstan,Upper Middle Income,3.125,Regulation,
kazakhstan,Asia,Central Asia,Kazakhstan,Upper Middle Income,2.6499999999999995,Regulation,Cybersecurity
kazakhstan,Asia,Central Asia,Kazakhstan,Upper Middle Income,,Regulation,Data standards and protection
kazakhstan,Asia,Central Asia,Kazakhstan,Upper Middle Income,3.600000000000001,Regulation,Ethical Standards
algeria,Africa,Northern Africa,Algeria,Lower Middle Income,3.450000000000001,Regulation,Ethical Standards
micronesia,Oceania,Micronesia,Micronesia (Federated States of),Lower Middle Income,,Regulation,
andorra,Europe,Southern Europe,Andorra,High Income,,Regulation,Ethical Standards
micronesia,Oceania,Micronesia,Micronesia (Federated States of),Lower Middle Income,,Regulation,Ethical Standards
micronesia,Oceania,Micronesia,Micronesia (Federated States of),Lower Middle Income,,Regulation,Cybersecurity
monaco,Europe,Western Europe,Monaco,High Income,,Regulation,Ethical Standards
monaco,Europe,Western Europe,Monaco,High Income,,Regulation,Data standards and protection
monaco,Europe,Western Europe,Monaco,High Income,,Regulation,Cybersecurity
lesotho,Africa,Sub-Saharan Africa,Lesotho,Lower Middle Income,,Regulation,
lesotho,Africa,Sub-Saharan Africa,Lesotho,Lower Middle Income,,Regulation,Cybersecurity
lesotho,Africa,Sub-Saharan Africa,Lesotho,Lower Middle Income,,Regulation,Data standards and protection
lesotho,Africa,Sub-Saharan Africa,Lesotho,Lower Middle Income,,Regulation,Ethical Standards
switzerland,Europe,Western Europe,Switzerland,High Income,,Regulation,Data standards and protection
switzerland,Europe,Western Europe,Switzerland,High Income,,Regulation,Ethical Standards
guinea-bissau,Africa,Sub-Saharan Africa,Guinea-Bissau,Low Income,,Regulation,Data standards and protection
guinea-bissau,Africa,Sub-Saharan Africa,Guinea-Bissau,Low Income,,Regulation,Cybersecurity
guinea-bissau,Africa,Sub-Saharan Africa,Guinea-Bissau,Low Income,,Regulation,
burundi,Africa,Sub-Saharan Africa,Burundi,Low Income,,Regulation,Cybersecurity
burundi,Africa,Sub-Saharan Africa,Burundi,Low Income,,Regulation,Data standards and protection
burundi,Africa,Sub-Saharan Africa,Burundi,Low Income,,Regulation,Ethical Standards
burundi,Africa,Sub-Saharan Africa,Burundi,Low Income,,Regulation,
new-zealand,Oceania,Australia and New Zealand,New Zealand,High income,5.15,Regulation,
new-zealand,Oceania,Australia and New Zealand,New Zealand,High income,5.15,Regulation,Ethical Standards
new-zealand,Oceania,Australia and New Zealand,New Zealand,High income,,Regulation,Data standards and protection
new-zealand,Oceania,Australia and New Zealand,New Zealand,High income,,Regulation,Cybersecurity
united-arab-emirates,Asia,Western Asia,United Arab Emirates (the),High Income,3.3000000000000003,Regulation,
united-arab-emirates,Asia,Western Asia,United Arab Emirates (the),High Income,4.25,Regulation,Ethical Standards
united-arab-emirates,Asia,Western Asia,United Arab Emirates (the),High Income,,Regulation,Data standards and protection
united-arab-emirates,Asia,Western Asia,United Arab Emirates (the),High Income,2.3500000000000005,Regulation,Cybersecurity
switzerland,Europe,Western Europe,Switzerland,High Income,,Regulation,
trinidad-and-tobago,Americas,Latin America and the Caribbean,Trinidad and Tobago,High Income,3.700000000000001,Regulation,Ethical Standards
trinidad-and-tobago,Americas,Latin America and the Caribbean,Trinidad and Tobago,High Income,,Regulation,Data standards and protection
micronesia,Oceania,Micronesia,Micronesia (Federated States of),Lower Middle Income,,Regulation,Data standards and protection
andorra,Europe,Southern Europe,Andorra,High Income,,Regulation,Cybersecurity
chile,Americas,Latin America and the Caribbean,Chile,High Income,,Regulation,Data standards and protection
nicaragua,Americas,Latin America and the Caribbean,Nicaragua,Lower Middle Income,2.9500000000000006,Regulation,Ethical Standards
cambodia,Asia,South-eastern Asia,Cambodia,Lower Middle Income,,Regulation,Data standards and protection
cambodia,Asia,South-eastern Asia,Cambodia,Lower Middle Income,2.6499999999999995,Regulation,Ethical Standards
cambodia,Asia,South-eastern Asia,Cambodia,Lower Middle Income,2.8999999999999995,Regulation,
denmark,Europe,Northern Europe,Denmark,High Income,,Regulation,Cybersecurity
denmark,Europe,Northern Europe,Denmark,High Income,5.5,Regulation,Ethical Standards
denmark,Europe,Northern Europe,Denmark,High Income,,Regulation,Data standards and protection
denmark,Europe,Northern Europe,Denmark,High Income,5.5,Regulation,
nepal,Asia,Southern Asia,Nepal,Lower Middle Income,3.649999999999999,Regulation,
nepal,Asia,Southern Asia,Nepal,Lower Middle Income,3.649999999999999,Regulation,Ethical Standards
paraguay,Americas,Latin America and the Caribbean,Paraguay,Upper Middle Income,,Regulation,Cybersecurity
paraguay,Americas,Latin America and the Caribbean,Paraguay,Upper Middle Income,,Regulation,Data standards and protection
paraguay,Americas,Latin America and the Caribbean,Paraguay,Upper Middle Income,,Regulation,Ethical Standards
france,Europe,Western Europe,France,High Income,4.775000000000001,Regulation,
france,Europe,Western Europe,France,High Income,4.650000000000001,Regulation,Ethical Standards
france,Europe,Western Europe,France,High Income,,Regulation,Data standards and protection
france,Europe,Western Europe,France,High Income,4.900000000000001,Regulation,Cybersecurity
paraguay,Americas,Latin America and the Caribbean,Paraguay,Upper Middle Income,,Regulation,
nepal,Asia,Southern Asia,Nepal,Lower Middle Income,,Regulation,Data standards and protection
nepal,Asia,Southern Asia,Nepal,Lower Middle Income,,Regulation,Cybersecurity
united-states,Americas,Northern America,United States of America (the),High Income,4.75,Regulation,Cybersecurity
united-states,Americas,Northern America,United States of America (the),High Income,,Regulation,Data standards and protection
united-states,Americas,Northern America,United States of America (the),High Income,4.599999999999998,Regulation,Ethical Standards
united-states,Americas,Northern America,United States of America (the),High Income,4.674999999999999,Regulation,
nicaragua,Americas,Latin America and the Caribbean,Nicaragua,Lower Middle Income,3.175,Regulation,
cyprus,Asia,Western Asia,Cyprus,High Income,,Regulation,Cybersecurity
cyprus,Asia,Western Asia,Cyprus,High Income,,Regulation,Ethical Standards
cyprus,Asia,Western Asia,Cyprus,High Income,,Regulation,Data standards and protection
cambodia,Asia,South-eastern Asia,Cambodia,Lower Middle Income,3.149999999999999,Regulation,Cybersecurity
cyprus,Asia,Western Asia,Cyprus,High Income,,Regulation,
cameroon,Africa,Sub-Saharan Africa,Cameroon,Lower Middle Income,,Regulation,Cybersecurity
cameroon,Africa,Sub-Saharan Africa,Cameroon,Lower Middle Income,2.7999999999999994,Regulation,Ethical Standards
egypt,Africa,Northern Africa,Egypt,Lower Middle Income,2.299999999999999,Regulation,Cybersecurity
egypt,Africa,Northern Africa,Egypt,Lower Middle Income,2.549999999999999,Regulation,
tajikistan,Asia,Central Asia,Tajikistan,Lower Middle Income,,Regulation,
tajikistan,Asia,Central Asia,Tajikistan,Lower Middle Income,,Regulation,Ethical Standards
tajikistan,Asia,Central Asia,Tajikistan,Lower Middle Income,,Regulation,Data standards and protection
tajikistan,Asia,Central Asia,Tajikistan,Lower Middle Income,,Regulation,Cybersecurity
malawi,Africa,Sub-Saharan Africa,Malawi,Low Income,3.775000000000001,Regulation,
antigua-and-barbuda,Americas,Latin America and the Caribbean,Antigua and Barbuda,High Income,4.15,Regulation,Ethical Standards
antigua-and-barbuda,Americas,Latin America and the Caribbean,Antigua and Barbuda,High Income,,Regulation,Cybersecurity
antigua-and-barbuda,Americas,Latin America and the Caribbean,Antigua and Barbuda,High Income,,Regulation,Data standards and protection
antigua-and-barbuda,Americas,Latin America and the Caribbean,Antigua and Barbuda,High Income,4.15,Regulation,
malawi,Africa,Sub-Saharan Africa,Malawi,Low Income,3.950000000000001,Regulation,Cybersecurity
chad,Africa,Sub-Saharan Africa,Chad,Low Income,,Regulation,Data standards and protection
chad,Africa,Sub-Saharan Africa,Chad,Low Income,,Regulation,Ethical Standards
chad,Africa,Sub-Saharan Africa,Chad,Low Income,,Regulation,Cybersecurity
chad,Africa,Sub-Saharan Africa,Chad,Low Income,,Regulation,
kiribati,Oceania,Micronesia,Kiribati,Lower Middle Income,,Regulation,Ethical Standards
kiribati,Oceania,Micronesia,Kiribati,Lower Middle Income,,Regulation,Cybersecurity
kiribati,Oceania,Micronesia,Kiribati,Lower Middle Income,,Regulation,Data standards and protection
kiribati,Oceania,Micronesia,Kiribati,Lower Middle Income,,Regulation,
sudan,Africa,Northern Africa,Sudan (the),Low Income,2.6499999999999995,Regulation,
sudan,Africa,Northern Africa,Sudan (the),Low Income,,Regulation,Ethical Standards
sudan,Africa,Northern Africa,Sudan (the),Low Income,,Regulation,Data standards and protection
sudan,Africa,Northern Africa,Sudan (the),Low Income,2.6499999999999995,Regulation,Cybersecurity
malawi,Africa,Sub-Saharan Africa,Malawi,Low Income,,Regulation,Data standards and protection
malawi,Africa,Sub-Saharan Africa,Malawi,Low Income,3.600000000000001,Regulation,Ethical Standards
cameroon,Africa,Sub-Saharan Africa,Cameroon,Lower Middle Income,2.7999999999999994,Regulation,
cameroon,Africa,Sub-Saharan Africa,Cameroon,Lower Middle Income,,Regulation,Data standards and protection
burkina-faso,Africa,Sub-Saharan Africa,Burkina Faso,Low Income,3.5499999999999994,Regulation,
nauru,Oceania,Micronesia,Nauru,High income,,Regulation,
burkina-faso,Africa,Sub-Saharan Africa,Burkina Faso,Low Income,,Regulation,Cybersecurity
tuvalu,Oceania,Polynesia,Tuvalu,Upper Middle Income,,Regulation,
niger,Africa,Sub-Saharan Africa,Niger (the),Low Income,,Regulation,Cybersecurity
niger,Africa,Sub-Saharan Africa,Niger (the),Low Income,,Regulation,Data standards and protection
niger,Africa,Sub-Saharan Africa,Niger (the),Low Income,3.25,Regulation,Ethical Standards
niger,Africa,Sub-Saharan Africa,Niger (the),Low Income,3.25,Regulation,
eritrea,Africa,Sub-Saharan Africa,Eritrea,Low Income,,Regulation,
eritrea,Africa,Sub-Saharan Africa,Eritrea,Low Income,,Regulation,Cybersecurity
eritrea,Africa,Sub-Saharan Africa,Eritrea,Low Income,,Regulation,Data standards and protection
eritrea,Africa,Sub-Saharan Africa,Eritrea,Low Income,,Regulation,Ethical Standards
armenia,Asia,Western Asia,Armenia,Upper Middle Income,4.549999999999999,Regulation,
armenia,Asia,Western Asia,Armenia,Upper Middle Income,,Regulation,Ethical Standards
uzbekistan,Asia,Central Asia,Uzbekistan,Lower Middle Income,2.875,Regulation,
uzbekistan,Asia,Central Asia,Uzbekistan,Lower Middle Income,3.350000000000001,Regulation,Ethical Standards
uzbekistan,Asia,Central Asia,Uzbekistan,Lower Middle Income,,Regulation,Data standards and protection
uzbekistan,Asia,Central Asia,Uzbekistan,Lower Middle Income,2.3999999999999995,Regulation,Cybersecurity
armenia,Asia,Western Asia,Armenia,Upper Middle Income,,Regulation,Data standards and protection
tuvalu,Oceania,Polynesia,Tuvalu,Upper Middle Income,,Regulation,Cybersecurity
tuvalu,Oceania,Polynesia,Tuvalu,Upper Middle Income,,Regulation,Data standards and protection
tuvalu,Oceania,Polynesia,Tuvalu,Upper Middle Income,,Regulation,Ethical Standards
tuvalu,Oceania,Polynesia,Tuvalu,Upper Middle Income,,Regulation,
armenia,Asia,Western Asia,Armenia,Upper Middle Income,4.549999999999999,Regulation,Cybersecurity
ireland,Europe,Northern Europe,Ireland,High Income,,Regulation,
ireland,Europe,Northern Europe,Ireland,High Income,,Regulation,Data standards and protection
ireland,Europe,Northern Europe,Ireland,High Income,,Regulation,Ethical Standards
ireland,Europe,Northern Europe,Ireland,High Income,,Regulation,Cybersecurity
nicaragua,Americas,Latin America and the Caribbean,Nicaragua,Lower Middle Income,3.399999999999999,Regulation,Cybersecurity
nicaragua,Americas,Latin America and the Caribbean,Nicaragua,Lower Middle Income,,Regulation,Data standards and protection
tuvalu,Oceania,Polynesia,Tuvalu,Upper Middle Income,,Regulation,Ethical Standards
timor-leste,Asia,South-eastern Asia,Timor-Leste,Lower Middle Income,,Regulation,Data standards and protection
guinea,Africa,Sub-Saharan Africa,Guinea,Low Income,,Regulation,Cybersecurity
tuvalu,Oceania,Polynesia,Tuvalu,Upper Middle Income,,Regulation,Cybersecurity
brazil,Americas,Latin America and the Caribbean,Brazil,Upper Middle Income,3.6000000000000005,Regulation,Ethical Standards
brazil,Americas,Latin America and the Caribbean,Brazil,Upper Middle Income,4.200000000000001,Regulation,Cybersecurity
brazil,Americas,Latin America and the Caribbean,Brazil,Upper Middle Income,3.900000000000001,Regulation,
timor-leste,Asia,South-eastern Asia,Timor-Leste,Lower Middle Income,,Regulation,Ethical Standards
tuvalu,Oceania,Polynesia,Tuvalu,Upper Middle Income,,Regulation,Data standards and protection
bhutan,Asia,Southern Asia,Bhutan,Lower Middle Income,,Regulation,
nauru,Oceania,Micronesia,Nauru,High income,,Regulation,Cybersecurity
bhutan,Asia,Southern Asia,Bhutan,Lower Middle Income,,Regulation,Ethical Standards
nauru,Oceania,Micronesia,Nauru,High income,,Regulation,Data standards and protection
brazil,Americas,Latin America and the Caribbean,Brazil,Upper Middle Income,,Regulation,Data standards and protection
bhutan,Asia,Southern Asia,Bhutan,Lower Middle Income,,Regulation,Data standards and protection
nauru,Oceania,Micronesia,Nauru,High income,,Regulation,Ethical Standards
burkina-faso,Africa,Sub-Saharan Africa,Burkina Faso,Low Income,,Regulation,Data standards and protection
timor-leste,Asia,South-eastern Asia,Timor-Leste,Lower Middle Income,,Regulation,
timor-leste,Asia,South-eastern Asia,Timor-Leste,Lower Middle Income,,Regulation,Cybersecurity
burkina-faso,Africa,Sub-Saharan Africa,Burkina Faso,Low Income,3.5499999999999994,Regulation,Ethical Standards
bhutan,Asia,Southern Asia,Bhutan,Lower Middle Income,,Regulation,Cybersecurity
lithuania,Europe,Northern Europe,Lithuania,High Income,4.834999999999999,Strategy,Ambition
trinidad-and-tobago,Americas,Latin America and the Caribbean,Trinidad and Tobago,High Income,4.174999999999999,Strategy,
trinidad-and-tobago,Americas,Latin America and the Caribbean,Trinidad and Tobago,High Income,4.174999999999999,Strategy,Ambition
singapore,Asia,South-eastern Asia,Singapore,High Income,4.494999999999999,Strategy,
singapore,Asia,South-eastern Asia,Singapore,High Income,4.494999999999999,Strategy,Ambition
ukraine,Europe,Eastern Europe,Ukraine,Lower Middle Income,4.775000000000001,Strategy,Ambition
ukraine,Europe,Eastern Europe,Ukraine,Lower Middle Income,4.775000000000001,Strategy,
lithuania,Europe,Northern Europe,Lithuania,High Income,4.834999999999999,Strategy,
algeria,Africa,Northern Africa,Algeria,Lower Middle Income,4.545000000000001,Strategy,Ambition
liberia,Africa,Sub-Saharan Africa,Liberia,Low Income,3.43,Strategy,Ambition
serbia,Europe,Southern Europe,Serbia,Upper Middle Income,4.78,Strategy,Ambition
serbia,Europe,Southern Europe,Serbia,Upper Middle Income,4.78,Strategy,
eswatini,Africa,Sub-Saharan Africa,Eswatini,Lower Middle Income,3.665,Strategy,
switzerland,Europe,Western Europe,Switzerland,High Income,5.005,Strategy,
malawi,Africa,Sub-Saharan Africa,Malawi,Low Income,3.57,Strategy,
malawi,Africa,Sub-Saharan Africa,Malawi,Low Income,3.57,Strategy,Ambition
liberia,Africa,Sub-Saharan Africa,Liberia,Low Income,3.43,Strategy,
switzerland,Europe,Western Europe,Switzerland,High Income,5.005,Strategy,Ambition
botswana,Africa,Sub-Saharan Africa,Botswana,Upper Middle Income,4.095,Strategy,Ambition
namibia,Africa,Sub-Saharan Africa,Namibia,Upper Middle Income,4.090000000000002,Strategy,Ambition
namibia,Africa,Sub-Saharan Africa,Namibia,Upper Middle Income,4.090000000000002,Strategy,
eswatini,Africa,Sub-Saharan Africa,Eswatini,Lower Middle Income,3.665,Strategy,Ambition
algeria,Africa,Northern Africa,Algeria,Lower Middle Income,4.545000000000001,Strategy,
botswana,Africa,Sub-Saharan Africa,Botswana,Upper Middle Income,4.095,Strategy,
mauritania,Africa,Sub-Saharan Africa,Mauritania,Lower Middle Income,3.774999999999999,Strategy,
belarus,Europe,Eastern Europe,Belarus,Upper Middle Income,4.94,Strategy,
ireland,Europe,Northern Europe,Ireland,High Income,5.049999999999999,Strategy,Ambition
ireland,Europe,Northern Europe,Ireland,High Income,5.049999999999999,Strategy,
austria,Europe,Western Europe,Austria,High Income,5.105000000000002,Strategy,Ambition
austria,Europe,Western Europe,Austria,High Income,5.105000000000002,Strategy,
qatar,Asia,Western Asia,Qatar,High Income,4.335,Strategy,
qatar,Asia,Western Asia,Qatar,High Income,4.335,Strategy,Ambition
portugal,Europe,Southern Europe,Portugal,High Income,4.9300000000000015,Strategy,
portugal,Europe,Southern Europe,Portugal,High Income,4.9300000000000015,Strategy,Ambition
eritrea,Africa,Sub-Saharan Africa,Eritrea,Low Income,,Strategy,Ambition
monaco,Europe,Western Europe,Monaco,High Income,,Strategy,Ambition
new-zealand,Oceania,Australia and New Zealand,New Zealand,High income,4.954999999999999,Strategy,
new-zealand,Oceania,Australia and New Zealand,New Zealand,High income,4.954999999999999,Strategy,Ambition
north-macedonia,Europe,Southern Europe,North Macedonia,Upper Middle Income,4.625,Strategy,
north-macedonia,Europe,Southern Europe,North Macedonia,Upper Middle Income,4.625,Strategy,Ambition
malta,Europe,Southern Europe,Malta,High Income,4.784999999999998,Strategy,Ambition
malta,Europe,Southern Europe,Malta,High Income,4.784999999999998,Strategy,
italy,Europe,Southern Europe,Italy,High Income,4.94,Strategy,Ambition
italy,Europe,Southern Europe,Italy,High Income,4.94,Strategy,
monaco,Europe,Western Europe,Monaco,High Income,,Strategy,
eritrea,Africa,Sub-Saharan Africa,Eritrea,Low Income,,Strategy,
bhutan,Asia,Southern Asia,Bhutan,Lower Middle Income,4.5,Strategy,Ambition
bhutan,Asia,Southern Asia,Bhutan,Lower Middle Income,4.5,Strategy,
saint-kitts-and-nevis,Americas,Latin America and the Caribbean,Saint Kitts and Nevis,High Income,,Strategy,
bolivia,Americas,Latin America and the Caribbean,Bolivia (Plurinational State of),Lower Middle Income,4.379999999999999,Strategy,Ambition
bolivia,Americas,Latin America and the Caribbean,Bolivia (Plurinational State of),Lower Middle Income,4.379999999999999,Strategy,
cabo-verde,Africa,Sub-Saharan Africa,Cabo Verde,Lower Middle Income,4.405,Strategy,Ambition
cabo-verde,Africa,Sub-Saharan Africa,Cabo Verde,Lower Middle Income,4.405,Strategy,
colombia,Americas,Latin America and the Caribbean,Colombia,Upper Middle Income,4.53,Strategy,
colombia,Americas,Latin America and the Caribbean,Colombia,Upper Middle Income,4.53,Strategy,Ambition
zambia,Africa,Sub-Saharan Africa,Zambia,Lower Middle Income,3.670000000000001,Strategy,
zambia,Africa,Sub-Saharan Africa,Zambia,Lower Middle Income,3.670000000000001,Strategy,Ambition
thailand,Asia,South-eastern Asia,Thailand,Upper Middle Income,4.709999999999999,Strategy,Ambition
thailand,Asia,South-eastern Asia,Thailand,Upper Middle Income,4.709999999999999,Strategy,
tajikistan,Asia,Central Asia,Tajikistan,Lower Middle Income,4.490000000000001,Strategy,Ambition
tajikistan,Asia,Central Asia,Tajikistan,Lower Middle Income,4.490000000000001,Strategy,
sudan,Africa,Northern Africa,Sudan (the),Low Income,3.475000000000001,Strategy,Ambition
sudan,Africa,Northern Africa,Sudan (the),Low Income,3.475000000000001,Strategy,
nepal,Asia,Southern Asia,Nepal,Lower Middle Income,4.325000000000001,Strategy,Ambition
nepal,Asia,Southern Asia,Nepal,Lower Middle Income,4.325000000000001,Strategy,
nauru,Oceania,Micronesia,Nauru,High income,,Strategy,Ambition
nauru,Oceania,Micronesia,Nauru,High income,,Strategy,
vanuatu,Oceania,Melanesia,Vanuatu,Lower Middle Income,4.025,Strategy,Ambition
vanuatu,Oceania,Melanesia,Vanuatu,Lower Middle Income,4.025,Strategy,
kenya,Africa,Sub-Saharan Africa,Kenya,Lower Middle Income,4.03,Strategy,Ambition
kenya,Africa,Sub-Saharan Africa,Kenya,Lower Middle Income,4.03,Strategy,
guatemala,Americas,Latin America and the Caribbean,Guatemala,Upper Middle Income,3.995,Strategy,Ambition
saint-lucia,Americas,Latin America and the Caribbean,Saint Lucia,Upper Middle Income,,Strategy,Ambition
saint-lucia,Americas,Latin America and the Caribbean,Saint Lucia,Upper Middle Income,,Strategy,
guinea,Africa,Sub-Saharan Africa,Guinea,Low Income,3.5499999999999994,Strategy,
guinea,Africa,Sub-Saharan Africa,Guinea,Low Income,3.5499999999999994,Strategy,Ambition
japan,Asia,Eastern Asia,Japan,High income,4.989999999999999,Strategy,Ambition
japan,Asia,Eastern Asia,Japan,High income,4.989999999999999,Strategy,
slovakia,Europe,Eastern Europe,Slovakia,High Income,4.980000000000003,Strategy,Ambition
slovakia,Europe,Eastern Europe,Slovakia,High Income,4.980000000000003,Strategy,
central-african-republic,Africa,Sub-Saharan Africa,Central African Republic (the),Low Income,2.915,Strategy,Ambition
central-african-republic,Africa,Sub-Saharan Africa,Central African Republic (the),Low Income,2.915,Strategy,
bulgaria,Europe,Eastern Europe,Bulgaria,Upper Middle Income,4.69,Strategy,Ambition
bulgaria,Europe,Eastern Europe,Bulgaria,Upper Middle Income,4.69,Strategy,
sao-tome-and-principe,Africa,Sub-Saharan Africa,Sao Tome and Principe,Lower Middle Income,3.94,Strategy,Ambition
sao-tome-and-principe,Africa,Sub-Saharan Africa,Sao Tome and Principe,Lower Middle Income,3.94,Strategy,
croatia,Europe,Southern Europe,Croatia,High Income,5.019999999999998,Strategy,
croatia,Europe,Southern Europe,Croatia,High Income,5.019999999999998,Strategy,Ambition
mongolia,Asia,Eastern Asia,Mongolia,Lower Middle Income,4.19,Strategy,Ambition
mongolia,Asia,Eastern Asia,Mongolia,Lower Middle Income,4.19,Strategy,
guatemala,Americas,Latin America and the Caribbean,Guatemala,Upper Middle Income,3.995,Strategy,
saint-kitts-and-nevis,Americas,Latin America and the Caribbean,Saint Kitts and Nevis,High Income,,Strategy,Ambition
estonia,Europe,Northern Europe,Estonia,High Income,5.079999999999999,Strategy,Ambition
tanzania,Africa,Sub-Saharan Africa,United Republic of Tanzania (the),Low Income,3.8199999999999994,Strategy,Ambition
mali,Africa,Sub-Saharan Africa,Mali,Low Income,3.61,Strategy,Ambition
mali,Africa,Sub-Saharan Africa,Mali,Low Income,3.61,Strategy,
bangladesh,Asia,Southern Asia,Bangladesh,Lower Middle Income,4.174999999999999,Strategy,Ambition
bangladesh,Asia,Southern Asia,Bangladesh,Lower Middle Income,4.174999999999999,Strategy,
sierra-leone,Africa,Sub-Saharan Africa,Sierra Leone,Low Income,3.5850000000000004,Strategy,Ambition
sierra-leone,Africa,Sub-Saharan Africa,Sierra Leone,Low Income,3.5850000000000004,Strategy,
pakistan,Asia,Southern Asia,Pakistan,Lower Middle Income,3.8849999999999993,Strategy,Ambition
pakistan,Asia,Southern Asia,Pakistan,Lower Middle Income,3.8849999999999993,Strategy,
barbados,Americas,Latin America and the Caribbean,Barbados,High Income,4.420000000000001,Strategy,Ambition
barbados,Americas,Latin America and the Caribbean,Barbados,High Income,4.420000000000001,Strategy,
turkmenistan,Asia,Central Asia,Turkmenistan,Upper Middle Income,4.055,Strategy,
turkmenistan,Asia,Central Asia,Turkmenistan,Upper Middle Income,4.055,Strategy,Ambition
australia,Oceania,Australia and New Zealand,Australia,High Income,4.78,Strategy,
australia,Oceania,Australia and New Zealand,Australia,High Income,4.78,Strategy,Ambition
sweden,Europe,Northern Europe,Sweden,High Income,5.28,Strategy,Ambition
sweden,Europe,Northern Europe,Sweden,High Income,5.28,Strategy,
tonga,Oceania,Polynesia,Tonga,Upper Middle Income,,Strategy,Ambition
tonga,Oceania,Polynesia,Tonga,Upper Middle Income,,Strategy,
tanzania,Africa,Sub-Saharan Africa,United Republic of Tanzania (the),Low Income,3.8199999999999994,Strategy,
estonia,Europe,Northern Europe,Estonia,High Income,5.079999999999999,Strategy,
costa-rica,Americas,Latin America and the Caribbean,Costa Rica,Upper Middle Income,4.680000000000001,Strategy,
azerbaijan,Asia,Western Asia,Azerbaijan,Upper Middle Income,4.62,Strategy,
saudi-arabia,Asia,Western Asia,Saudi Arabia,High Income,4.315,Strategy,
hungary,Europe,Eastern Europe,Hungary,High income,4.94,Strategy,Ambition
honduras,Americas,Latin America and the Caribbean,Honduras,Lower Middle Income,4.140000000000001,Strategy,
honduras,Americas,Latin America and the Caribbean,Honduras,Lower Middle Income,4.140000000000001,Strategy,Ambition
senegal,Africa,Sub-Saharan Africa,Senegal,,3.920000000000001,Strategy,Ambition
senegal,Africa,Sub-Saharan Africa,Senegal,,3.920000000000001,Strategy,
netherlands,Europe,Western Europe,Netherlands (the),High Income,5.079999999999999,Strategy,
