Country Name,Score,Pillar,Sub-Pillar
Africa,,Regulation,
Africa Eastern and Southern,,Regulation,
Africa Western and Central,,Regulation,
Albania,3.494999999999999,Regulation,
Algeria,3.445099999999999,Regulation,
American Samoa,,Regulation,
Yemen,,Regulation,Ethical Standards
Yemen,,Regulation,Data standards and protection
Yemen,,Regulation,Cybersecurity
Andorra,,Regulation,
Angola,3.6197500000000007,Regulation,
Anguilla,,Regulation,
Antigua and Barbuda,4.143700000000001,Regulation,
Argentina,4.2185500000000005,Regulation,
Armenia,4.542900000000001,Regulation,
World,,Regulation,Ethical Standards
World,,Regulation,Data standards and protection
Viet Nam,,Regulation,Data standards and protection
Viet Nam,2.0978,Regulation,Cybersecurity
Bosnia and Herzegovina,3.5947999999999998,Regulation,
Botswana,3.994,Regulation,
China,2.4471000000000003,Regulation,
China Beijing,,Regulation,
China Shanghai,,Regulation,
"China, Hong Kong Special Administrative Region",4.7924000000000015,Regulation,
Uzbekistan,3.3453000000000013,Regulation,Ethical Standards
Uzbekistan,,Regulation,Data standards and protection
Uzbekistan,2.3972,Regulation,Cybersecurity
"China, Macao Special Administrative Region",,Regulation,
Colombia,3.869249999999999,Regulation,
Comoros (the),,Regulation,
Congo (the),,Regulation,
Cook Islands,,Regulation,
Costa Rica,4.867250000000002,Regulation,
Uruguay,4.542900000000001,Regulation,Ethical Standards
Uruguay,,Regulation,Data standards and protection
Uruguay,,Regulation,Cybersecurity
Croatia,4.043900000000001,Regulation,
Cuba,2.0479000000000003,Regulation,
Curaçao,,Regulation,
Cyprus,,Regulation,
Czechia,4.642700000000001,Regulation,
Côte d'Ivoire,3.2954000000000003,Regulation,
Upper-middle-income Countries,,Regulation,Ethical Standards
Chile,4.3433,Regulation,
Upper-middle-income Countries,,Regulation,Cybersecurity
Channel Islands,,Regulation,
Vanuatu,,Regulation,Data standards and protection
Brazil,3.894200000000001,Regulation,
Brazil Rio de Janeiro,,Regulation,
Brazil São Paulo,,Regulation,
Brunei Darussalam,,Regulation,
Venezuela (Bolivarian Republic of),2.347299999999999,Regulation,Ethical Standards
Venezuela (Bolivarian Republic of),,Regulation,Data standards and protection
Venezuela (Bolivarian Republic of),2.3971999999999998,Regulation,Cybersecurity
Bulgaria,3.7445000000000004,Regulation,
Burkina Faso,3.544899999999999,Regulation,
Burundi,,Regulation,
Cabo Verde,,Regulation,
Cambodia,2.8962,Regulation,
Cameroon,2.7963999999999993,Regulation,
Vatican,,Regulation,Ethical Standards
Vatican,,Regulation,Data standards and protection
Vatican,,Regulation,Cybersecurity
Canada,5.191600000000001,Regulation,
Caribbean small states,,Regulation,
Cayman Islands,,Regulation,
Central African Republic (the),,Regulation,
Central Europe and the Baltics,,Regulation,
Chad,,Regulation,
Vanuatu,,Regulation,Ethical Standards
Vanuatu,,Regulation,Cybersecurity
Suriname,3.495,Regulation,
Turks and Caicos Islands,,Regulation,Ethical Standards
Turks and Caicos Islands,,Regulation,Cybersecurity
Suriname,3.495,Regulation,Ethical Standards
Suriname,,Regulation,Data standards and protection
Suriname,,Regulation,Cybersecurity
Peru,3.494999999999999,Regulation,
Philippines (the),3.7944000000000004,Regulation,
Poland,4.293399999999999,Regulation,
Portugal,4.493000000000001,Regulation,
Post-demographic dividend,,Regulation,
Pre-demographic dividend,,Regulation,
Sudan (the),,Regulation,Ethical Standards
Paraguay,,Regulation,
Sudan (the),,Regulation,Data standards and protection
Puerto Rico,,Regulation,
Qatar,,Regulation,
Republic of Korea (the),4.492999999999999,Regulation,
Republic of Moldova (the),3.495,Regulation,
Romania,4.143700000000001,Regulation,
Russian Federation (the),2.92115,Regulation,
Sub-Saharan Africa (excluding high income),,Regulation,Ethical Standards
Sub-Saharan Africa (excluding high income),,Regulation,Data standards and protection
Sub-Saharan Africa (excluding high income),,Regulation,Cybersecurity
Russian Federation Moscow,,Regulation,
Sudan (the),2.6466999999999996,Regulation,Cybersecurity
Papua New Guinea,,Regulation,
Panama,3.5947999999999998,Regulation,
Palau,,Regulation,
Syrian Arab Republic (the),,Regulation,Ethical Standards
Syrian Arab Republic (the),,Regulation,Data standards and protection
Syrian Arab Republic (the),,Regulation,Cybersecurity
North America,,Regulation,
North Cyprus,,Regulation,
North Macedonia,3.6446999999999994,Regulation,
Northern Ireland,,Regulation,
Northern Mariana Islands,,Regulation,
Norway,5.441100000000001,Regulation,
Switzerland,,Regulation,Ethical Standards
Switzerland,,Regulation,Data standards and protection
Switzerland,,Regulation,Cybersecurity
OECD members,,Regulation,
Oceania,,Regulation,
Oman,,Regulation,
Other small states,,Regulation,
Pacific island small states,,Regulation,
Pakistan,2.5968,Regulation,
Sweden,5.2914,Regulation,Ethical Standards
Sweden,,Regulation,Data standards and protection
Sweden,,Regulation,Cybersecurity
Pakistan Karachi,,Regulation,
Pakistan Lahore,,Regulation,
Russian Federation Saint Petersburg,,Regulation,
Rwanda,3.4950000000000006,Regulation,
Réunion,,Regulation,
Saint Helena,,Regulation,
Small Island Developing States,,Regulation,
Small states,,Regulation,
Sri Lanka,3.5947999999999998,Regulation,Ethical Standards
Sri Lanka,,Regulation,Data standards and protection
Sri Lanka,3.544899999999999,Regulation,Cybersecurity
Solomon Islands,,Regulation,
Somalia,,Regulation,
South Africa,4.2934,Regulation,
South Asia,,Regulation,
South Asia (IDA & IBRD),,Regulation,
South Sudan,,Regulation,
Spain,4.6427,Regulation,Ethical Standards
Spain,,Regulation,Data standards and protection
Spain,,Regulation,Cybersecurity
Spain,4.6427,Regulation,
Sri Lanka,3.5698499999999993,Regulation,
State of Palestine (the),,Regulation,
Sub-Saharan Africa,,Regulation,
Sub-Saharan Africa (IDA & IBRD countries),,Regulation,
Sub-Saharan Africa (excluding high income),,Regulation,
South Sudan,,Regulation,Ethical Standards
South Sudan,,Regulation,Data standards and protection
South Sudan,,Regulation,Cybersecurity
Slovenia,4.4431,Regulation,
Niue,,Regulation,
Slovakia,,Regulation,
Sierra Leone,3.2455000000000003,Regulation,
Saint Kitts and Nevis,4.143700000000001,Regulation,
Sub-Saharan Africa (IDA & IBRD countries),,Regulation,Ethical Standards
Sub-Saharan Africa (IDA & IBRD countries),,Regulation,Data standards and protection
Sub-Saharan Africa (IDA & IBRD countries),,Regulation,Cybersecurity
Saint Lucia,4.093800000000001,Regulation,
Saint Martin,,Regulation,
Saint Martin (Dutch Part),,Regulation,
Saint Martin (French Part),,Regulation,
Saint Pierre and Miquelon,,Regulation,
Saint Vincent and the Grenadines,4.193600000000001,Regulation,
Samoa,,Regulation,
Sub-Saharan Africa,,Regulation,Ethical Standards
Sub-Saharan Africa,,Regulation,Data standards and protection
Sub-Saharan Africa,,Regulation,Cybersecurity
San Marino,,Regulation,
Sao Tome and Principe,,Regulation,
Saudi Arabia,2.1976000000000004,Regulation,
Senegal,3.744500000000001,Regulation,
Serbia,4.01895,Regulation,
Seychelles,,Regulation,
State of Palestine (the),,Regulation,Ethical Standards
State of Palestine (the),,Regulation,Data standards and protection
State of Palestine (the),,Regulation,Cybersecurity
Singapore,4.31835,Regulation,
Turks and Caicos Islands,,Regulation,Data standards and protection
Nigeria Lagos,,Regulation,
Nigeria,3.5448999999999993,Regulation,
Latin America & Caribbean (excluding high income),,Regulation,
Latin America & the Caribbean (IDA & IBRD countries),,Regulation,
Latin America and the Caribbean,,Regulation,
Latvia,,Regulation,
Least developed countries: UN classification,,Regulation,
Lebanon,3.3951999999999996,Regulation,
Trinidad and Tobago,3.6946000000000003,Regulation,Ethical Standards
Trinidad and Tobago,,Regulation,Data standards and protection
Trinidad and Tobago,,Regulation,Cybersecurity
Lesotho,,Regulation,
Tunisia,4.1437,Regulation,Cybersecurity
Liberia,3.2455000000000003,Regulation,
Liechtenstein,,Regulation,
Lithuania,,Regulation,
Low & middle income,,Regulation,
Low income,,Regulation,
Tonga,,Regulation,Ethical Standards
Tonga,,Regulation,Data standards and protection
Tonga,,Regulation,Cybersecurity
Low-income Countries,,Regulation,
Lower middle income,,Regulation,
Lower-middle-income Countries,,Regulation,
Libya,3.3952000000000004,Regulation,
Tunisia,,Regulation,Data standards and protection
Tunisia,3.6946000000000003,Regulation,Ethical Standards
Latin America & Caribbean,,Regulation,
Isle of Man,,Regulation,
Israel,,Regulation,
Italy,4.5429,Regulation,
Jamaica,3.844299999999999,Regulation,
Japan,4.842300000000002,Regulation,
Japan Osaka,,Regulation,
Turkmenistan,,Regulation,Ethical Standards
Turkmenistan,,Regulation,Data standards and protection
Turkmenistan,,Regulation,Cybersecurity
Japan Tokyo,,Regulation,
Jersey,,Regulation,
Jordan,3.5948,Regulation,
Kazakhstan,3.12075,Regulation,
Kenya,3.76945,Regulation,
Kiribati,,Regulation,
Turkey,3.1456999999999997,Regulation,Ethical Standards
Turkey,,Regulation,Data standards and protection
Turkey,2.696600000000001,Regulation,Cybersecurity
Kosovo (UNSCR 1244),3.6946000000000003,Regulation,
Kuwait,,Regulation,
Kyrgyzstan,3.5199500000000006,Regulation,
Lao People's Democratic Republic (the),,Regulation,
Late-demographic dividend,,Regulation,
Luxembourg,,Regulation,
Madagascar,3.1955999999999993,Regulation,
Malawi,3.7694499999999995,Regulation,
Tokelau,,Regulation,Ethical Standards
Thailand,3.544899999999999,Regulation,Ethical Standards
Thailand,,Regulation,Data standards and protection
Thailand,2.7963999999999993,Regulation,Cybersecurity
Mongolia,3.6447,Regulation,
Montenegro,,Regulation,
Montserrat,,Regulation,
Morocco,3.5698499999999997,Regulation,
Mozambique,3.045900000000001,Regulation,
Myanmar,2.4720500000000003,Regulation,
Tajikistan,,Regulation,Ethical Standards
Tajikistan,,Regulation,Data standards and protection
Tajikistan,,Regulation,Cybersecurity
Namibia,4.143700000000001,Regulation,
Nauru,,Regulation,
Nepal,3.6447,Regulation,
Netherlands (the),5.191599999999998,Regulation,
New Caledonia,,Regulation,
New Zealand,5.1417,Regulation,
Taiwan,,Regulation,Ethical Standards
Taiwan,,Regulation,Data standards and protection
Taiwan,4.992000000000003,Regulation,Cybersecurity
Nicaragua,3.170650000000001,Regulation,
Niger (the),3.2455000000000003,Regulation,
Monaco,,Regulation,
Nigeria Kano,,Regulation,
Middle income,,Regulation,
Middle East & North Africa (excluding high income),,Regulation,
Tokelau,,Regulation,Data standards and protection
Tokelau,,Regulation,Cybersecurity
Malaysia,3.8941999999999997,Regulation,
Maldives,,Regulation,
Mali,3.1955999999999993,Regulation,
Malta,,Regulation,
Marshall Islands,,Regulation,
Martinique,,Regulation,
Togo,3.2455000000000003,Regulation,Ethical Standards
Togo,,Regulation,Data standards and protection
Togo,,Regulation,Cybersecurity
Mauritania,2.7963999999999993,Regulation,
Mauritius,4.043900000000001,Regulation,
Mayotte,,Regulation,
Mexico,3.5948,Regulation,
Mexico Mexico City,,Regulation,
Mexico Monterrey,,Regulation,
Timor-Leste,,Regulation,Ethical Standards
Timor-Leste,,Regulation,Data standards and protection
Bahrain,,Regulation,Data standards and protection
Micronesia (Federated States of),,Regulation,
Middle East & North Africa,,Regulation,
Middle East & North Africa (IDA & IBRD countries),,Regulation,
Middle East and North Africa,,Regulation,
Saudi Arabia,,Regulation,Ethical Standards
Saint Martin (French Part),,Regulation,Data standards and protection
Saudi Arabia,2.1976000000000004,Regulation,Cybersecurity
Northern Ireland,,Regulation,Ethical Standards
Northern Ireland,,Regulation,Data standards and protection
Northern Ireland,,Regulation,Cybersecurity
Guam,,Regulation,Cybersecurity
Guam,,Regulation,Data standards and protection
Guam,,Regulation,Ethical Standards
Guatemala,,Regulation,Cybersecurity
Guatemala,,Regulation,Data standards and protection
Guatemala,3.2455000000000003,Regulation,Ethical Standards
North Macedonia,3.6446999999999994,Regulation,Ethical Standards
North Macedonia,,Regulation,Data standards and protection
Guadeloupe,,Regulation,Ethical Standards
North Macedonia,,Regulation,Cybersecurity
Guinea,,Regulation,Data standards and protection
Guinea,3.0957999999999997,Regulation,Ethical Standards
Guinea-Bissau,,Regulation,Cybersecurity
Guinea-Bissau,,Regulation,Data standards and protection
Guinea-Bissau,,Regulation,Ethical Standards
Guyana,,Regulation,Cybersecurity
Guyana,,Regulation,Data standards and protection
North Cyprus,,Regulation,Ethical Standards
North Cyprus,,Regulation,Data standards and protection
North Cyprus,,Regulation,Cybersecurity
Guyana,3.4949999999999997,Regulation,Ethical Standards
Guinea,,Regulation,Cybersecurity
Guadeloupe,,Regulation,Data standards and protection
Guadeloupe,,Regulation,Cybersecurity
Grenada,3.9440999999999997,Regulation,Ethical Standards
OECD members,,Regulation,Cybersecurity
Germany France,,Regulation,Cybersecurity
Germany France,,Regulation,Data standards and protection
Germany France,,Regulation,Ethical Standards
Ghana,4.193600000000002,Regulation,Cybersecurity
Ghana,,Regulation,Data standards and protection
Ghana,3.844299999999999,Regulation,Ethical Standards
Gibraltar,,Regulation,Cybersecurity
Gibraltar,,Regulation,Data standards and protection
Norway,5.441100000000001,Regulation,Ethical Standards
Norway,,Regulation,Data standards and protection
Norway,,Regulation,Cybersecurity
Gibraltar,,Regulation,Ethical Standards
Zimbabwe,2.946100000000001,Regulation,Ethical Standards
Greece,,Regulation,Cybersecurity
Greece,,Regulation,Data standards and protection
Greece,4.043900000000001,Regulation,Ethical Standards
Greenland,,Regulation,Cybersecurity
Greenland,,Regulation,Data standards and protection
Greenland,,Regulation,Ethical Standards
Northern Mariana Islands,,Regulation,Ethical Standards
Northern Mariana Islands,,Regulation,Data standards and protection
Northern Mariana Islands,,Regulation,Cybersecurity
Grenada,,Regulation,Cybersecurity
Grenada,,Regulation,Data standards and protection
Haiti,,Regulation,Cybersecurity
Haiti,,Regulation,Data standards and protection
Haiti,,Regulation,Ethical Standards
Heavily indebted poor countries (HIPC),,Regulation,Cybersecurity
IDA & IBRD total,,Regulation,Cybersecurity
IDA & IBRD total,,Regulation,Data standards and protection
Nigeria Kano,,Regulation,Ethical Standards
Nigeria Kano,,Regulation,Data standards and protection
Nigeria Kano,,Regulation,Cybersecurity
IDA & IBRD total,,Regulation,Ethical Standards
IDA blend,,Regulation,Cybersecurity
IDA blend,,Regulation,Data standards and protection
IDA blend,,Regulation,Ethical Standards
IDA only,,Regulation,Cybersecurity
IDA only,,Regulation,Data standards and protection
IDA only,,Regulation,Ethical Standards
Nigeria,3.1456999999999997,Regulation,Ethical Standards
Nigeria,,Regulation,Data standards and protection
Nigeria,3.9440999999999993,Regulation,Cybersecurity
IDA total,,Regulation,Cybersecurity
IDA total,,Regulation,Data standards and protection
IDA total,,Regulation,Ethical Standards
Iceland,5.7904,Regulation,Cybersecurity
Iceland,,Regulation,Data standards and protection
Iceland,,Regulation,Ethical Standards
Niger (the),3.2455000000000003,Regulation,Ethical Standards
Niger (the),,Regulation,Data standards and protection
Niger (the),,Regulation,Cybersecurity
India,3.4450999999999987,Regulation,Cybersecurity
IBRD only,,Regulation,Ethical Standards
OECD members,,Regulation,Data standards and protection
IBRD only,,Regulation,Data standards and protection
Hungary,3.6447,Regulation,Ethical Standards
Heavily indebted poor countries (HIPC),,Regulation,Data standards and protection
Heavily indebted poor countries (HIPC),,Regulation,Ethical Standards
North America,,Regulation,Ethical Standards
North America,,Regulation,Data standards and protection
North America,,Regulation,Cybersecurity
High income,,Regulation,Cybersecurity
High income,,Regulation,Data standards and protection
High income,,Regulation,Ethical Standards
High income: OECD,,Regulation,Cybersecurity
High income: OECD,,Regulation,Data standards and protection
High income: OECD,,Regulation,Ethical Standards
Niue,,Regulation,Ethical Standards
Niue,,Regulation,Data standards and protection
Niue,,Regulation,Cybersecurity
High-income Countries,,Regulation,Cybersecurity
High-income Countries,,Regulation,Data standards and protection
High-income Countries,,Regulation,Ethical Standards
Honduras,,Regulation,Cybersecurity
Honduras,,Regulation,Data standards and protection
Honduras,2.9960000000000013,Regulation,Ethical Standards
Nigeria Lagos,,Regulation,Ethical Standards
Nigeria Lagos,,Regulation,Data standards and protection
Nigeria Lagos,,Regulation,Cybersecurity
Hungary,4.493000000000001,Regulation,Cybersecurity
Hungary,,Regulation,Data standards and protection
IBRD only,,Regulation,Cybersecurity
OECD members,,Regulation,Ethical Standards
Germany,5.191599999999998,Regulation,Ethical Standards
Germany,,Regulation,Data standards and protection
Panama,,Regulation,Cybersecurity
Eswatini,,Regulation,Cybersecurity
Eswatini,,Regulation,Data standards and protection
Eswatini,,Regulation,Ethical Standards
Ethiopia,2.3472999999999997,Regulation,Cybersecurity
Ethiopia,,Regulation,Data standards and protection
Ethiopia,3.045900000000001,Regulation,Ethical Standards
Palau,,Regulation,Ethical Standards
Palau,,Regulation,Data standards and protection
Palau,,Regulation,Cybersecurity
Euro area,,Regulation,Cybersecurity
Euro area,,Regulation,Data standards and protection
Euro area,,Regulation,Ethical Standards
Europe,,Regulation,Cybersecurity
Europe,,Regulation,Data standards and protection
Europe,,Regulation,Ethical Standards
Europe & Central Asia,,Regulation,Cybersecurity
Europe & Central Asia,,Regulation,Data standards and protection
Pakistan Lahore,,Regulation,Ethical Standards
Pakistan Lahore,,Regulation,Data standards and protection
Pakistan Lahore,,Regulation,Cybersecurity
Europe & Central Asia,,Regulation,Ethical Standards
Europe & Central Asia (IDA & IBRD countries),,Regulation,Cybersecurity
Europe & Central Asia (IDA & IBRD countries),,Regulation,Data standards and protection
Europe & Central Asia (IDA & IBRD countries),,Regulation,Ethical Standards
Panama,,Regulation,Data standards and protection
Europe & Central Asia (excluding high income),,Regulation,Cybersecurity
Panama,3.5947999999999998,Regulation,Ethical Standards
Estonia,,Regulation,Data standards and protection
Eastern Europe and Central Asia,,Regulation,Cybersecurity
Eastern Europe and Central Asia,,Regulation,Data standards and protection
Eastern Europe and Central Asia,,Regulation,Ethical Standards
Ecuador,4.093800000000001,Regulation,Cybersecurity
Ecuador,,Regulation,Data standards and protection
Ecuador,3.445099999999999,Regulation,Ethical Standards
Egypt,2.297400000000001,Regulation,Cybersecurity
Egypt,,Regulation,Data standards and protection
Paraguay,,Regulation,Ethical Standards
Paraguay,,Regulation,Data standards and protection
Paraguay,,Regulation,Cybersecurity
Egypt,2.7963999999999993,Regulation,Ethical Standards
El Salvador,,Regulation,Cybersecurity
El Salvador,,Regulation,Data standards and protection
El Salvador,3.445099999999999,Regulation,Ethical Standards
Equatorial Guinea,,Regulation,Cybersecurity
Equatorial Guinea,,Regulation,Data standards and protection
Equatorial Guinea,,Regulation,Ethical Standards
Papua New Guinea,,Regulation,Ethical Standards
Papua New Guinea,,Regulation,Data standards and protection
Papua New Guinea,,Regulation,Cybersecurity
Eritrea,,Regulation,Cybersecurity
Eritrea,,Regulation,Data standards and protection
Eritrea,,Regulation,Ethical Standards
Estonia,5.690600000000002,Regulation,Cybersecurity
Estonia,5.041899999999999,Regulation,Ethical Standards
India,,Regulation,Data standards and protection
Europe & Central Asia (excluding high income),,Regulation,Data standards and protection
Pakistan Karachi,,Regulation,Ethical Standards
Other small states,,Regulation,Data standards and protection
Other small states,,Regulation,Cybersecurity
France,4.6427000000000005,Regulation,Ethical Standards
French Guiana,,Regulation,Cybersecurity
French Guiana,,Regulation,Data standards and protection
French Guiana,,Regulation,Ethical Standards
French Polynesia,,Regulation,Cybersecurity
French Polynesia,,Regulation,Data standards and protection
French Polynesia,,Regulation,Ethical Standards
Oman,,Regulation,Ethical Standards
Oman,,Regulation,Data standards and protection
Oman,,Regulation,Cybersecurity
Gabon,,Regulation,Cybersecurity
Gabon,,Regulation,Data standards and protection
Gabon,,Regulation,Ethical Standards
Gambia (the),3.6447,Regulation,Cybersecurity
Gambia (the),,Regulation,Data standards and protection
Gambia (the),3.494999999999999,Regulation,Ethical Standards
Oceania,,Regulation,Ethical Standards
Oceania,,Regulation,Data standards and protection
Oceania,,Regulation,Cybersecurity
Georgia,4.842299999999999,Regulation,Cybersecurity
Georgia,,Regulation,Data standards and protection
Georgia,3.9940000000000007,Regulation,Ethical Standards
Saudi Arabia,,Regulation,Data standards and protection
Other small states,,Regulation,Ethical Standards
Europe & Central Asia (excluding high income),,Regulation,Ethical Standards
France,,Regulation,Data standards and protection
Fragile and conflict affected situations,,Regulation,Ethical Standards
Pakistan Karachi,,Regulation,Data standards and protection
Pakistan Karachi,,Regulation,Cybersecurity
European Union,,Regulation,Cybersecurity
European Union,,Regulation,Data standards and protection
European Union,,Regulation,Ethical Standards
Falkland Islands,,Regulation,Cybersecurity
Falkland Islands,,Regulation,Data standards and protection
Falkland Islands,,Regulation,Ethical Standards
Pakistan,2.946100000000001,Regulation,Ethical Standards
Pakistan,,Regulation,Data standards and protection
Pakistan,2.2474999999999996,Regulation,Cybersecurity
Faroe Islands,,Regulation,Cybersecurity
Faroe Islands,,Regulation,Data standards and protection
Faroe Islands,,Regulation,Ethical Standards
Fiji,,Regulation,Cybersecurity
Fiji,,Regulation,Data standards and protection
Fiji,,Regulation,Ethical Standards
Pacific island small states,,Regulation,Ethical Standards
Pacific island small states,,Regulation,Data standards and protection
Pacific island small states,,Regulation,Cybersecurity
Finland,,Regulation,Cybersecurity
Finland,,Regulation,Data standards and protection
Finland,5.341300000000002,Regulation,Ethical Standards
Fragile and conflict affected situations,,Regulation,Cybersecurity
Fragile and conflict affected situations,,Regulation,Data standards and protection
France,4.892200000000002,Regulation,Cybersecurity
India,3.544899999999999,Regulation,Ethical Standards
India Delhi,,Regulation,Cybersecurity
India Delhi,,Regulation,Data standards and protection
Libya,3.3952000000000004,Regulation,Cybersecurity
Libya,,Regulation,Data standards and protection
Libya,,Regulation,Ethical Standards
Middle East and North Africa,,Regulation,Ethical Standards
Middle East and North Africa,,Regulation,Data standards and protection
Middle East and North Africa,,Regulation,Cybersecurity
Liechtenstein,,Regulation,Cybersecurity
Liechtenstein,,Regulation,Data standards and protection
Liechtenstein,,Regulation,Ethical Standards
Lithuania,,Regulation,Cybersecurity
Lithuania,,Regulation,Data standards and protection
Lithuania,,Regulation,Ethical Standards
Middle East & North Africa (excluding high income),,Regulation,Ethical Standards
Middle East & North Africa (excluding high income),,Regulation,Data standards and protection
Middle East & North Africa (excluding high income),,Regulation,Cybersecurity
Low & middle income,,Regulation,Cybersecurity
Low & middle income,,Regulation,Data standards and protection
Low & middle income,,Regulation,Ethical Standards
Low income,,Regulation,Cybersecurity
Low income,,Regulation,Data standards and protection
Low income,,Regulation,Ethical Standards
Low-income Countries,,Regulation,Cybersecurity
Low-income Countries,,Regulation,Data standards and protection
Middle East & North Africa (IDA & IBRD countries),,Regulation,Ethical Standards
Middle East & North Africa (IDA & IBRD countries),,Regulation,Data standards and protection
Liberia,3.2455000000000003,Regulation,Ethical Standards
Middle East & North Africa (IDA & IBRD countries),,Regulation,Cybersecurity
Liberia,,Regulation,Data standards and protection
Middle income,,Regulation,Cybersecurity
Latin America & the Caribbean (IDA & IBRD countries),,Regulation,Data standards and protection
Latin America & the Caribbean (IDA & IBRD countries),,Regulation,Ethical Standards
Mongolia,3.6447,Regulation,Ethical Standards
Mongolia,,Regulation,Data standards and protection
Mongolia,,Regulation,Cybersecurity
Latin America and the Caribbean,,Regulation,Cybersecurity
Latin America and the Caribbean,,Regulation,Data standards and protection
Latin America and the Caribbean,,Regulation,Ethical Standards
Latvia,,Regulation,Cybersecurity
Latvia,,Regulation,Data standards and protection
Latvia,,Regulation,Ethical Standards
Least developed countries: UN classification,,Regulation,Cybersecurity
Least developed countries: UN classification,,Regulation,Data standards and protection
Monaco,,Regulation,Ethical Standards
Monaco,,Regulation,Data standards and protection
Monaco,,Regulation,Cybersecurity
Least developed countries: UN classification,,Regulation,Ethical Standards
Lebanon,3.544899999999999,Regulation,Cybersecurity
Lebanon,,Regulation,Data standards and protection
Lebanon,3.2455000000000003,Regulation,Ethical Standards
Lesotho,,Regulation,Cybersecurity
Lesotho,,Regulation,Data standards and protection
Lesotho,,Regulation,Ethical Standards
Middle income,,Regulation,Ethical Standards
Middle income,,Regulation,Data standards and protection
Liberia,,Regulation,Cybersecurity
Latin America & the Caribbean (IDA & IBRD countries),,Regulation,Cybersecurity
Low-income Countries,,Regulation,Ethical Standards
Lower middle income,,Regulation,Data standards and protection
Mali,,Regulation,Data standards and protection
Mali,3.1955999999999993,Regulation,Ethical Standards
Malta,,Regulation,Cybersecurity
Malta,,Regulation,Data standards and protection
Mexico Mexico City,,Regulation,Ethical Standards
Mexico Mexico City,,Regulation,Data standards and protection
Mexico Mexico City,,Regulation,Cybersecurity
Malta,,Regulation,Ethical Standards
Marshall Islands,,Regulation,Cybersecurity
Marshall Islands,,Regulation,Data standards and protection
Marshall Islands,,Regulation,Ethical Standards
Martinique,,Regulation,Cybersecurity
Martinique,,Regulation,Data standards and protection
Martinique,,Regulation,Ethical Standards
Mexico,3.1955999999999993,Regulation,Ethical Standards
Mexico,,Regulation,Data standards and protection
Mexico,3.9940000000000007,Regulation,Cybersecurity
Mauritania,,Regulation,Cybersecurity
Mauritania,,Regulation,Data standards and protection
Mauritania,2.7963999999999993,Regulation,Ethical Standards
Mauritius,,Regulation,Cybersecurity
Mauritius,,Regulation,Data standards and protection
Mauritius,4.043900000000001,Regulation,Ethical Standards
Mayotte,,Regulation,Ethical Standards
Mayotte,,Regulation,Data standards and protection
Mali,,Regulation,Cybersecurity
Lower middle income,,Regulation,Cybersecurity
Maldives,,Regulation,Ethical Standards
Maldives,,Regulation,Cybersecurity
Lower middle income,,Regulation,Ethical Standards
Lower-middle-income Countries,,Regulation,Cybersecurity
Lower-middle-income Countries,,Regulation,Data standards and protection
Lower-middle-income Countries,,Regulation,Ethical Standards
Middle East & North Africa,,Regulation,Ethical Standards
Middle East & North Africa,,Regulation,Data standards and protection
Middle East & North Africa,,Regulation,Cybersecurity
Luxembourg,,Regulation,Cybersecurity
Luxembourg,,Regulation,Data standards and protection
Luxembourg,,Regulation,Ethical Standards
Madagascar,,Regulation,Cybersecurity
Madagascar,,Regulation,Data standards and protection
Madagascar,3.1955999999999993,Regulation,Ethical Standards
Micronesia (Federated States of),,Regulation,Ethical Standards
Micronesia (Federated States of),,Regulation,Data standards and protection
Micronesia (Federated States of),,Regulation,Cybersecurity
Malawi,3.9440999999999993,Regulation,Cybersecurity
Malawi,,Regulation,Data standards and protection
Malawi,3.5947999999999998,Regulation,Ethical Standards
Malaysia,3.8941999999999997,Regulation,Cybersecurity
Malaysia,,Regulation,Data standards and protection
Malaysia,3.8941999999999997,Regulation,Ethical Standards
Mexico Monterrey,,Regulation,Ethical Standards
Mexico Monterrey,,Regulation,Data standards and protection
Mexico Monterrey,,Regulation,Cybersecurity
Maldives,,Regulation,Data standards and protection
Peru,,Regulation,Cybersecurity
Latin America & Caribbean (excluding high income),,Regulation,Ethical Standards
Latin America & Caribbean (excluding high income),,Regulation,Cybersecurity
Ireland,,Regulation,Data standards and protection
Ireland,,Regulation,Ethical Standards
Netherlands (the),5.191599999999998,Regulation,Ethical Standards
Netherlands (the),,Regulation,Data standards and protection
Netherlands (the),,Regulation,Cybersecurity
Isle of Man,,Regulation,Cybersecurity
Isle of Man,,Regulation,Data standards and protection
Isle of Man,,Regulation,Ethical Standards
Israel,,Regulation,Cybersecurity
Israel,,Regulation,Data standards and protection
Israel,,Regulation,Ethical Standards
Nepal,3.6447,Regulation,Ethical Standards
Nepal,,Regulation,Data standards and protection
Nepal,,Regulation,Cybersecurity
Italy,4.792400000000001,Regulation,Cybersecurity
Italy,,Regulation,Data standards and protection
Italy,4.2934,Regulation,Ethical Standards
Jamaica,,Regulation,Cybersecurity
Jamaica,,Regulation,Data standards and protection
Jamaica,3.844299999999999,Regulation,Ethical Standards
Japan,4.792400000000001,Regulation,Cybersecurity
Japan,,Regulation,Data standards and protection
Nauru,,Regulation,Ethical Standards
Nauru,,Regulation,Data standards and protection
Nauru,,Regulation,Cybersecurity
Ireland,,Regulation,Cybersecurity
Japan,4.892200000000002,Regulation,Ethical Standards
Iraq,,Regulation,Ethical Standards
