CMS slug,Region Name,Sub-region Name,Country or Area,World Bank Income Level,Score,Pillar,Sub-Pillar
saint-lucia,Americas,Latin America and the Caribbean,Saint Lucia,Upper Middle Income,2.659413662317726,People,Digital Wellbeing
burundi,Africa,Sub-Saharan Africa,Burundi,Low Income,2.2484492281392003,People,Culture
samoa,Oceania,Polynesia,Samoa,Lower Middle Income,3.4140970244069475,People,
japan,Asia,Eastern Asia,Japan,High income,4.681296014777001,People,Digital Literacy Skills
brunei,Asia,South-eastern Asia,Brunei Darussalam,High income,5.523851773283,People,Digital Literacy Skills
japan,Asia,Eastern Asia,Japan,High income,4.497093166910173,People,Digital Wellbeing
burundi,Africa,Sub-Saharan Africa,Burundi,Low Income,1.2120612831247146,People,Usage and ownership
burundi,Africa,Sub-Saharan Africa,Burundi,Low Income,3.478780629410568,People,Digital Wellbeing
burundi,Africa,Sub-Saharan Africa,Burundi,Low Income,3.440609,People,Digital Literacy Skills
samoa,Oceania,Polynesia,Samoa,Lower Middle Income,4.2559749049405005,People,Culture
burundi,Africa,Sub-Saharan Africa,Burundi,Low Income,2.5949750351686207,People,
new-zealand,Oceania,Australia and New Zealand,New Zealand,High income,3.501486999999999,People,Digital Literacy Skills
croatia,Europe,Southern Europe,Croatia,High Income,3.5397252788724622,People,Usage and ownership
brunei,Asia,South-eastern Asia,Brunei Darussalam,High income,4.206524574368898,People,
azerbaijan,Asia,Western Asia,Azerbaijan,Upper Middle Income,3.866773076752233,People,
croatia,Europe,Southern Europe,Croatia,High Income,5.01117569363125,People,Digital Literacy Skills
croatia,Europe,Southern Europe,Croatia,High Income,4.6968710924465,People,Culture
croatia,Europe,Southern Europe,Croatia,High Income,4.126024166271267,People,
japan,Asia,Eastern Asia,Japan,High income,4.380268584838216,People,Usage and ownership
tunisia,Africa,Northern Africa,Tunisia,Lower Middle Income,2.9121474243770447,People,Digital Wellbeing
tanzania,Africa,Sub-Saharan Africa,United Republic of Tanzania (the),Low Income,3.1150055837221027,People,
azerbaijan,Asia,Western Asia,Azerbaijan,Upper Middle Income,3.405453389246848,People,Digital Wellbeing
azerbaijan,Asia,Western Asia,Azerbaijan,Upper Middle Income,4.998073812531002,People,Digital Literacy Skills
azerbaijan,Asia,Western Asia,Azerbaijan,Upper Middle Income,3.519970691533999,People,Culture
azerbaijan,Asia,Western Asia,Azerbaijan,Upper Middle Income,3.543594413697084,People,Usage and ownership
dominican-republic,Americas,Latin America and the Caribbean,Dominican Republic (the),Upper Middle Income,3.8765481248255,People,
samoa,Oceania,Polynesia,Samoa,Lower Middle Income,2.5995071428571426,People,Usage and ownership
croatia,Europe,Southern Europe,Croatia,High Income,3.2563246001348567,People,Digital Wellbeing
brunei,Asia,South-eastern Asia,Brunei Darussalam,High income,4.797291815762,People,Culture
tunisia,Africa,Northern Africa,Tunisia,Lower Middle Income,3.6946,Regulation,Ethical Standards
norway,Europe,Northern Europe,Norway,High Income,,Regulation,Cybersecurity
senegal,Africa,Sub-Saharan Africa,Senegal,,,Regulation,Cybersecurity
malta,Europe,Southern Europe,Malta,High Income,,Regulation,Cybersecurity
malta,Europe,Southern Europe,Malta,High Income,,Regulation,Ethical Standards
malta,Europe,Southern Europe,Malta,High Income,,Regulation,
norway,Europe,Northern Europe,Norway,High Income,5.441100000000001,Regulation,Ethical Standards
senegal,Africa,Sub-Saharan Africa,Senegal,,,Regulation,Data standards and protection
norway,Europe,Northern Europe,Norway,High Income,,Regulation,Data standards and protection
finland,Europe,Northern Europe,Finland,High Income,5.341300000000002,Regulation,Ethical Standards
india,Asia,Southern Asia,India,Lower Middle Income,3.544899999999999,Regulation,Ethical Standards
hungary,Europe,Eastern Europe,Hungary,High income,4.06885,Regulation,
hungary,Europe,Eastern Europe,Hungary,High income,3.6447,Regulation,Ethical Standards
brunei,Asia,South-eastern Asia,Brunei Darussalam,High income,,Regulation,Data standards and protection
hungary,Europe,Eastern Europe,Hungary,High income,,Regulation,Data standards and protection
brunei,Asia,South-eastern Asia,Brunei Darussalam,High income,,Regulation,Cybersecurity
brunei,Asia,South-eastern Asia,Brunei Darussalam,High income,,Regulation,
hungary,Europe,Eastern Europe,Hungary,High income,4.493000000000001,Regulation,Cybersecurity
kenya,Africa,Sub-Saharan Africa,Kenya,Lower Middle Income,3.76945,Regulation,
congo,Africa,Sub-Saharan Africa,Congo (the),Lower Middle Income,,Regulation,Cybersecurity
congo,Africa,Sub-Saharan Africa,Congo (the),Lower Middle Income,,Regulation,Ethical Standards
congo,Africa,Sub-Saharan Africa,Congo (the),Lower Middle Income,,Regulation,Data standards and protection
congo,Africa,Sub-Saharan Africa,Congo (the),Lower Middle Income,,Regulation,
panama,Americas,Latin America and the Caribbean,Panama,Upper Middle Income,3.5948,Regulation,
panama,Americas,Latin America and the Caribbean,Panama,Upper Middle Income,3.5948,Regulation,Ethical Standards
panama,Americas,Latin America and the Caribbean,Panama,Upper Middle Income,,Regulation,Cybersecurity
panama,Americas,Latin America and the Caribbean,Panama,Upper Middle Income,,Regulation,Data standards and protection
honduras,Americas,Latin America and the Caribbean,Honduras,Lower Middle Income,,Regulation,Cybersecurity
indonesia,Asia,South-eastern Asia,Indonesia,Lower Middle Income,3.51995,Regulation,
honduras,Americas,Latin America and the Caribbean,Honduras,Lower Middle Income,,Regulation,Data standards and protection
honduras,Americas,Latin America and the Caribbean,Honduras,Lower Middle Income,2.9960000000000013,Regulation,Ethical Standards
honduras,Americas,Latin America and the Caribbean,Honduras,Lower Middle Income,2.9960000000000013,Regulation,
bangladesh,Asia,Southern Asia,Bangladesh,Lower Middle Income,2.9960000000000013,Regulation,Cybersecurity
vanuatu,Oceania,Melanesia,Vanuatu,Lower Middle Income,,Regulation,Cybersecurity
indonesia,Asia,South-eastern Asia,Indonesia,Lower Middle Income,3.395200000000001,Regulation,Cybersecurity
indonesia,Asia,South-eastern Asia,Indonesia,Lower Middle Income,,Regulation,Data standards and protection
indonesia,Asia,South-eastern Asia,Indonesia,Lower Middle Income,3.6447,Regulation,Ethical Standards
vanuatu,Oceania,Melanesia,Vanuatu,Lower Middle Income,,Regulation,
vanuatu,Oceania,Melanesia,Vanuatu,Lower Middle Income,,Regulation,Ethical Standards
vanuatu,Oceania,Melanesia,Vanuatu,Lower Middle Income,,Regulation,Data standards and protection
kenya,Africa,Sub-Saharan Africa,Kenya,Lower Middle Income,3.2455000000000003,Regulation,Ethical Standards
kenya,Africa,Sub-Saharan Africa,Kenya,Lower Middle Income,,Regulation,Data standards and protection
brunei,Asia,South-eastern Asia,Brunei Darussalam,High income,,Regulation,Ethical Standards
italy,Europe,Southern Europe,Italy,High Income,4.2934,Regulation,Ethical Standards
india,Asia,Southern Asia,India,Lower Middle Income,,Regulation,Data standards and protection
india,Asia,Southern Asia,India,Lower Middle Income,3.4450999999999987,Regulation,Cybersecurity
malta,Europe,Southern Europe,Malta,High Income,,Regulation,Data standards and protection
algeria,Africa,Northern Africa,Algeria,Lower Middle Income,3.445099999999999,Regulation,Ethical Standards
norway,Europe,Northern Europe,Norway,High Income,5.441100000000001,Regulation,
china,Asia,Eastern Asia,China,Upper Middle Income,3.395200000000001,Regulation,Ethical Standards
china,Asia,Eastern Asia,China,Upper Middle Income,,Regulation,Data standards and protection
china,Asia,Eastern Asia,China,Upper Middle Income,1.4989999999999997,Regulation,Cybersecurity
mali,Africa,Sub-Saharan Africa,Mali,Low Income,3.1955999999999998,Regulation,Ethical Standards
mali,Africa,Sub-Saharan Africa,Mali,Low Income,,Regulation,Data standards and protection
mali,Africa,Sub-Saharan Africa,Mali,Low Income,,Regulation,Cybersecurity
equatorial-guinea,Africa,Sub-Saharan Africa,Equatorial Guinea,Upper Middle Income,,Regulation,Ethical Standards
equatorial-guinea,Africa,Sub-Saharan Africa,Equatorial Guinea,Upper Middle Income,,Regulation,Data standards and protection
china,Asia,Eastern Asia,China,Upper Middle Income,2.4471000000000003,Regulation,
india,Asia,Southern Asia,India,Lower Middle Income,3.4949999999999988,Regulation,
germany,Europe,Western Europe,Germany,High Income,5.066849999999999,Regulation,
germany,Europe,Western Europe,Germany,High Income,,Regulation,Data standards and protection
germany,Europe,Western Europe,Germany,High Income,4.942099999999998,Regulation,Cybersecurity
equatorial-guinea,Africa,Sub-Saharan Africa,Equatorial Guinea,Upper Middle Income,,Regulation,Cybersecurity
equatorial-guinea,Africa,Sub-Saharan Africa,Equatorial Guinea,Upper Middle Income,,Regulation,
mali,Africa,Sub-Saharan Africa,Mali,Low Income,3.1955999999999998,Regulation,
senegal,Africa,Sub-Saharan Africa,Senegal,,3.744500000000001,Regulation,Ethical Standards
senegal,Africa,Sub-Saharan Africa,Senegal,,3.744500000000001,Regulation,
finland,Europe,Northern Europe,Finland,High Income,,Regulation,Cybersecurity
finland,Europe,Northern Europe,Finland,High Income,,Regulation,Data standards and protection
finland,Europe,Northern Europe,Finland,High Income,5.341300000000002,Regulation,
italy,Europe,Southern Europe,Italy,High Income,4.5429,Regulation,
italy,Europe,Southern Europe,Italy,High Income,4.792400000000001,Regulation,Cybersecurity
kenya,Africa,Sub-Saharan Africa,Kenya,Lower Middle Income,4.293399999999999,Regulation,Cybersecurity
italy,Europe,Southern Europe,Italy,High Income,,Regulation,Data standards and protection
germany,Europe,Western Europe,Germany,High Income,5.191599999999998,Regulation,Ethical Standards
bangladesh,Asia,Southern Asia,Bangladesh,Lower Middle Income,,Regulation,Data standards and protection
turkmenistan,Asia,Central Asia,Turkmenistan,Upper Middle Income,,Regulation,
mauritania,Africa,Sub-Saharan Africa,Mauritania,Lower Middle Income,,Regulation,Cybersecurity
croatia,Europe,Southern Europe,Croatia,High Income,,Regulation,Data standards and protection
croatia,Europe,Southern Europe,Croatia,High Income,4.043900000000001,Regulation,Ethical Standards
spain,Europe,Southern Europe,Spain,High Income,4.6427,Regulation,Ethical Standards
spain,Europe,Southern Europe,Spain,High Income,,Regulation,Data standards and protection
spain,Europe,Southern Europe,Spain,High Income,,Regulation,Cybersecurity
spain,Europe,Southern Europe,Spain,High Income,4.6427,Regulation,
croatia,Europe,Southern Europe,Croatia,High Income,4.043900000000001,Regulation,
tanzania,Africa,Sub-Saharan Africa,United Republic of Tanzania (the),Low Income,3.3453,Regulation,Ethical Standards
tanzania,Africa,Sub-Saharan Africa,United Republic of Tanzania (the),Low Income,,Regulation,Data standards and protection
tanzania,Africa,Sub-Saharan Africa,United Republic of Tanzania (the),Low Income,,Regulation,Cybersecurity
tanzania,Africa,Sub-Saharan Africa,United Republic of Tanzania (the),Low Income,3.3453,Regulation,
sao-tome-and-principe,Africa,Sub-Saharan Africa,Sao Tome and Principe,Lower Middle Income,,Regulation,Ethical Standards
sao-tome-and-principe,Africa,Sub-Saharan Africa,Sao Tome and Principe,Lower Middle Income,,Regulation,Data standards and protection
sao-tome-and-principe,Africa,Sub-Saharan Africa,Sao Tome and Principe,Lower Middle Income,,Regulation,Cybersecurity
sao-tome-and-principe,Africa,Sub-Saharan Africa,Sao Tome and Principe,Lower Middle Income,,Regulation,
haiti,Americas,Latin America and the Caribbean,Haiti,Lower Middle Income,,Regulation,
haiti,Americas,Latin America and the Caribbean,Haiti,Lower Middle Income,,Regulation,Ethical Standards
haiti,Americas,Latin America and the Caribbean,Haiti,Lower Middle Income,,Regulation,Data standards and protection
haiti,Americas,Latin America and the Caribbean,Haiti,Lower Middle Income,,Regulation,Cybersecurity
russia,Europe,Eastern Europe,Russian Federation (the),Upper Middle Income,2.497,Regulation,Cybersecurity
russia,Europe,Eastern Europe,Russian Federation (the),Upper Middle Income,,Regulation,Data standards and protection
russia,Europe,Eastern Europe,Russian Federation (the),Upper Middle Income,3.3452999999999986,Regulation,Ethical Standards
russia,Europe,Eastern Europe,Russian Federation (the),Upper Middle Income,2.921149999999999,Regulation,
croatia,Europe,Southern Europe,Croatia,High Income,,Regulation,Cybersecurity
estonia,Europe,Northern Europe,Estonia,High Income,5.366250000000001,Regulation,
serbia,Europe,Southern Europe,Serbia,Upper Middle Income,3.494999999999999,Regulation,Ethical Standards
tonga,Oceania,Polynesia,Tonga,Upper Middle Income,,Regulation,
sweden,Europe,Northern Europe,Sweden,High Income,,Regulation,Data standards and protection
sweden,Europe,Northern Europe,Sweden,High Income,,Regulation,Cybersecurity
sweden,Europe,Northern Europe,Sweden,High Income,5.2914,Regulation,Ethical Standards
sweden,Europe,Northern Europe,Sweden,High Income,5.2914,Regulation,
serbia,Europe,Southern Europe,Serbia,Upper Middle Income,4.01895,Regulation,
serbia,Europe,Southern Europe,Serbia,Upper Middle Income,4.542900000000001,Regulation,Cybersecurity
mongolia,Asia,Eastern Asia,Mongolia,Lower Middle Income,3.6447,Regulation,
mongolia,Asia,Eastern Asia,Mongolia,Lower Middle Income,,Regulation,Cybersecurity
mongolia,Asia,Eastern Asia,Mongolia,Lower Middle Income,,Regulation,Data standards and protection
mongolia,Asia,Eastern Asia,Mongolia,Lower Middle Income,3.6447,Regulation,Ethical Standards
albania,Europe,Southern Europe,Albania,Upper Middle Income,3.494999999999999,Regulation,
albania,Europe,Southern Europe,Albania,Upper Middle Income,,Regulation,Cybersecurity
albania,Europe,Southern Europe,Albania,Upper Middle Income,,Regulation,Data standards and protection
albania,Europe,Southern Europe,Albania,Upper Middle Income,3.494999999999999,Regulation,Ethical Standards
namibia,Africa,Sub-Saharan Africa,Namibia,Upper Middle Income,4.143700000000001,Regulation,Ethical Standards
namibia,Africa,Sub-Saharan Africa,Namibia,Upper Middle Income,,Regulation,Cybersecurity
tonga,Oceania,Polynesia,Tonga,Upper Middle Income,,Regulation,Ethical Standards
tonga,Oceania,Polynesia,Tonga,Upper Middle Income,,Regulation,Data standards and protection
ecuador,Americas,Latin America and the Caribbean,Ecuador,Upper Middle Income,4.093800000000001,Regulation,Cybersecurity
ecuador,Americas,Latin America and the Caribbean,Ecuador,Upper Middle Income,,Regulation,Data standards and protection
ecuador,Americas,Latin America and the Caribbean,Ecuador,Upper Middle Income,3.445099999999999,Regulation,Ethical Standards
ecuador,Americas,Latin America and the Caribbean,Ecuador,Upper Middle Income,3.76945,Regulation,
tonga,Oceania,Polynesia,Tonga,Upper Middle Income,,Regulation,Cybersecurity
serbia,Europe,Southern Europe,Serbia,Upper Middle Income,,Regulation,Data standards and protection
estonia,Europe,Northern Europe,Estonia,High Income,5.041899999999999,Regulation,Ethical Standards
bulgaria,Europe,Eastern Europe,Bulgaria,Upper Middle Income,,Regulation,Cybersecurity
bulgaria,Europe,Eastern Europe,Bulgaria,Upper Middle Income,,Regulation,Data standards and protection
slovakia,Europe,Eastern Europe,Slovakia,High Income,,Regulation,Ethical Standards
slovakia,Europe,Eastern Europe,Slovakia,High Income,,Regulation,
kosovo,Europe,Southern Europe,Kosovo (UNSCR 1244),Upper Middle Income,,Regulation,Cybersecurity
kosovo,Europe,Southern Europe,Kosovo (UNSCR 1244),Upper Middle Income,3.6946,Regulation,
zimbabwe,Africa,Sub-Saharan Africa,Zimbabwe,Lower Middle Income,3.1207500000000006,Regulation,
zimbabwe,Africa,Sub-Saharan Africa,Zimbabwe,Lower Middle Income,3.2954000000000003,Regulation,Cybersecurity
zimbabwe,Africa,Sub-Saharan Africa,Zimbabwe,Lower Middle Income,,Regulation,Data standards and protection
zimbabwe,Africa,Sub-Saharan Africa,Zimbabwe,Lower Middle Income,2.946100000000001,Regulation,Ethical Standards
saint-lucia,Americas,Latin America and the Caribbean,Saint Lucia,Upper Middle Income,,Regulation,Data standards and protection
saint-lucia,Americas,Latin America and the Caribbean,Saint Lucia,Upper Middle Income,,Regulation,Cybersecurity
saint-lucia,Americas,Latin America and the Caribbean,Saint Lucia,Upper Middle Income,4.093800000000001,Regulation,Ethical Standards
saint-lucia,Americas,Latin America and the Caribbean,Saint Lucia,Upper Middle Income,4.093800000000001,Regulation,
japan,Asia,Eastern Asia,Japan,High income,4.892200000000002,Regulation,Ethical Standards
japan,Asia,Eastern Asia,Japan,High income,,Regulation,Data standards and protection
japan,Asia,Eastern Asia,Japan,High income,4.792400000000001,Regulation,Cybersecurity
japan,Asia,Eastern Asia,Japan,High income,4.842300000000002,Regulation,
belarus,Europe,Eastern Europe,Belarus,Upper Middle Income,3.544899999999999,Regulation,Ethical Standards
belarus,Europe,Eastern Europe,Belarus,Upper Middle Income,,Regulation,Data standards and protection
belarus,Europe,Eastern Europe,Belarus,Upper Middle Income,2.5469000000000004,Regulation,Cybersecurity
belarus,Europe,Eastern Europe,Belarus,Upper Middle Income,3.0459,Regulation,
guinea,Africa,Sub-Saharan Africa,Guinea,Low Income,3.0958,Regulation,
guinea,Africa,Sub-Saharan Africa,Guinea,Low Income,,Regulation,Data standards and protection
guinea,Africa,Sub-Saharan Africa,Guinea,Low Income,,Regulation,Cybersecurity
morocco,Africa,Northern Africa,Morocco,Lower Middle Income,3.56985,Regulation,
morocco,Africa,Northern Africa,Morocco,Lower Middle Income,,Regulation,Data standards and protection
morocco,Africa,Northern Africa,Morocco,Lower Middle Income,3.494999999999999,Regulation,Ethical Standards
morocco,Africa,Northern Africa,Morocco,Lower Middle Income,3.6447,Regulation,Cybersecurity
bulgaria,Europe,Eastern Europe,Bulgaria,Upper Middle Income,3.7445,Regulation,Ethical Standards
bulgaria,Europe,Eastern Europe,Bulgaria,Upper Middle Income,3.7445,Regulation,
estonia,Europe,Northern Europe,Estonia,High Income,,Regulation,Data standards and protection
estonia,Europe,Northern Europe,Estonia,High Income,5.690600000000002,Regulation,Cybersecurity
belgium,Europe,Western Europe,Belgium,High Income,4.942099999999998,Regulation,Ethical Standards
belgium,Europe,Western Europe,Belgium,High Income,,Regulation,Data standards and protection
belgium,Europe,Western Europe,Belgium,High Income,,Regulation,Cybersecurity
belgium,Europe,Western Europe,Belgium,High Income,4.942099999999998,Regulation,
central-african-republic,Africa,Sub-Saharan Africa,Central African Republic (the),Low Income,,Regulation,
central-african-republic,Africa,Sub-Saharan Africa,Central African Republic (the),Low Income,,Regulation,Ethical Standards
central-african-republic,Africa,Sub-Saharan Africa,Central African Republic (the),Low Income,,Regulation,Data standards and protection
kyrgyzstan,Asia,Central Asia,Kyrgyzstan,Lower Middle Income,3.6447,Regulation,Cybersecurity
kosovo,Europe,Southern Europe,Kosovo (UNSCR 1244),Upper Middle Income,3.6946,Regulation,Ethical Standards
libya,Africa,Northern Africa,Libya,Upper Middle Income,,Regulation,Ethical Standards
libya,Africa,Northern Africa,Libya,Upper Middle Income,,Regulation,Data standards and protection
libya,Africa,Northern Africa,Libya,Upper Middle Income,3.3952000000000004,Regulation,Cybersecurity
libya,Africa,Northern Africa,Libya,Upper Middle Income,3.3952000000000004,Regulation,
central-african-republic,Africa,Sub-Saharan Africa,Central African Republic (the),Low Income,,Regulation,Cybersecurity
guatemala,Americas,Latin America and the Caribbean,Guatemala,Upper Middle Income,3.2455000000000003,Regulation,
guatemala,Americas,Latin America and the Caribbean,Guatemala,Upper Middle Income,3.2455000000000003,Regulation,Ethical Standards
guatemala,Americas,Latin America and the Caribbean,Guatemala,Upper Middle Income,,Regulation,Data standards and protection
guatemala,Americas,Latin America and the Caribbean,Guatemala,Upper Middle Income,,Regulation,Cybersecurity
slovakia,Europe,Eastern Europe,Slovakia,High Income,,Regulation,Cybersecurity
slovakia,Europe,Eastern Europe,Slovakia,High Income,,Regulation,Data standards and protection
kosovo,Europe,Southern Europe,Kosovo (UNSCR 1244),Upper Middle Income,,Regulation,Data standards and protection
kyrgyzstan,Asia,Central Asia,Kyrgyzstan,Lower Middle Income,,Regulation,Data standards and protection
kyrgyzstan,Asia,Central Asia,Kyrgyzstan,Lower Middle Income,3.3952000000000013,Regulation,Ethical Standards
kyrgyzstan,Asia,Central Asia,Kyrgyzstan,Lower Middle Income,3.5199500000000006,Regulation,
pakistan,Asia,Southern Asia,Pakistan,Lower Middle Income,2.2475,Regulation,Cybersecurity
canada,Americas,Northern America,Canada,High Income,5.191600000000001,Regulation,
canada,Americas,Northern America,Canada,High Income,5.041899999999999,Regulation,Ethical Standards
canada,Americas,Northern America,Canada,High Income,,Regulation,Data standards and protection
canada,Americas,Northern America,Canada,High Income,5.341300000000002,Regulation,Cybersecurity
dominica,Americas,Latin America and the Caribbean,Dominica,Upper Middle Income,3.8942,Regulation,
dominica,Americas,Latin America and the Caribbean,Dominica,Upper Middle Income,3.8942,Regulation,Ethical Standards
dominica,Americas,Latin America and the Caribbean,Dominica,Upper Middle Income,,Regulation,Cybersecurity
dominica,Americas,Latin America and the Caribbean,Dominica,Upper Middle Income,,Regulation,Data standards and protection
pakistan,Asia,Southern Asia,Pakistan,Lower Middle Income,2.946100000000001,Regulation,Ethical Standards
pakistan,Asia,Southern Asia,Pakistan,Lower Middle Income,,Regulation,Data standards and protection
pakistan,Asia,Southern Asia,Pakistan,Lower Middle Income,2.5968,Regulation,
benin,Africa,Sub-Saharan Africa,Benin,Lower Middle Income,,Regulation,Data standards and protection
benin,Africa,Sub-Saharan Africa,Benin,Lower Middle Income,3.495,Regulation,Ethical Standards
benin,Africa,Sub-Saharan Africa,Benin,Lower Middle Income,,Regulation,Cybersecurity
united-kingdom,Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland (the),High Income,4.91715,Regulation,
united-kingdom,Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland (the),High Income,4.892200000000002,Regulation,Cybersecurity
united-kingdom,Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland (the),High Income,,Regulation,Data standards and protection
united-kingdom,Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland (the),High Income,4.942099999999998,Regulation,Ethical Standards
benin,Africa,Sub-Saharan Africa,Benin,Lower Middle Income,3.495,Regulation,
barbados,Americas,Latin America and the Caribbean,Barbados,High Income,,Regulation,Data standards and protection
barbados,Americas,Latin America and the Caribbean,Barbados,High Income,,Regulation,Cybersecurity
barbados,Americas,Latin America and the Caribbean,Barbados,High Income,4.243499999999999,Regulation,Ethical Standards
latvia,Europe,Northern Europe,Latvia,High Income,,Regulation,
latvia,Europe,Northern Europe,Latvia,High Income,,Regulation,Data standards and protection
latvia,Europe,Northern Europe,Latvia,High Income,,Regulation,Cybersecurity
latvia,Europe,Northern Europe,Latvia,High Income,,Regulation,Ethical Standards
democratic-republic-of-the-congo,Africa,Sub-Saharan Africa,Democratic Republic of the Congo (the),Low Income,2.696600000000002,Regulation,
democratic-republic-of-the-congo,Africa,Sub-Saharan Africa,Democratic Republic of the Congo (the),Low Income,,Regulation,Cybersecurity
democratic-republic-of-the-congo,Africa,Sub-Saharan Africa,Democratic Republic of the Congo (the),Low Income,,Regulation,Data standards and protection
democratic-republic-of-the-congo,Africa,Sub-Saharan Africa,Democratic Republic of the Congo (the),Low Income,2.696600000000002,Regulation,Ethical Standards
mauritania,Africa,Sub-Saharan Africa,Mauritania,Lower Middle Income,,Regulation,Data standards and protection
mauritania,Africa,Sub-Saharan Africa,Mauritania,Lower Middle Income,2.7963999999999998,Regulation,Ethical Standards
mauritania,Africa,Sub-Saharan Africa,Mauritania,Lower Middle Income,2.7963999999999998,Regulation,
bahamas,Americas,Latin America and the Caribbean,Bahamas (the),High Income,4.043900000000001,Regulation,
bahamas,Americas,Latin America and the Caribbean,Bahamas (the),High Income,,Regulation,Cybersecurity
bahamas,Americas,Latin America and the Caribbean,Bahamas (the),High Income,,Regulation,Data standards and protection
bahamas,Americas,Latin America and the Caribbean,Bahamas (the),High Income,4.043900000000001,Regulation,Ethical Standards
yemen,Asia,Western Asia,Yemen,Low Income,,Regulation,Cybersecurity
bangladesh,Asia,Southern Asia,Bangladesh,Lower Middle Income,3.020950000000001,Regulation,
sierra-leone,Africa,Sub-Saharan Africa,Sierra Leone,Low Income,3.2455000000000003,Regulation,Ethical Standards
gabon,Africa,Sub-Saharan Africa,Gabon,Upper Middle Income,,Regulation,
gabon,Africa,Sub-Saharan Africa,Gabon,Upper Middle Income,,Regulation,Ethical Standards
gabon,Africa,Sub-Saharan Africa,Gabon,Upper Middle Income,,Regulation,Cybersecurity
gabon,Africa,Sub-Saharan Africa,Gabon,Upper Middle Income,,Regulation,Data standards and protection
myanmar,Asia,South-eastern Asia,Myanmar,Lower Middle Income,3.0957999999999988,Regulation,Ethical Standards
myanmar,Asia,South-eastern Asia,Myanmar,Lower Middle Income,,Regulation,Data standards and protection
myanmar,Asia,South-eastern Asia,Myanmar,Lower Middle Income,1.848300000000001,Regulation,Cybersecurity
myanmar,Asia,South-eastern Asia,Myanmar,Lower Middle Income,2.47205,Regulation,
sierra-leone,Africa,Sub-Saharan Africa,Sierra Leone,Low Income,,Regulation,Data standards and protection
sierra-leone,Africa,Sub-Saharan Africa,Sierra Leone,Low Income,,Regulation,Cybersecurity
sierra-leone,Africa,Sub-Saharan Africa,Sierra Leone,Low Income,3.2455000000000003,Regulation,
bangladesh,Asia,Southern Asia,Bangladesh,Lower Middle Income,3.045900000000001,Regulation,Ethical Standards
yemen,Asia,Western Asia,Yemen,Low Income,,Regulation,Data standards and protection
yemen,Asia,Western Asia,Yemen,Low Income,,Regulation,
uganda,Africa,Sub-Saharan Africa,Uganda,Low Income,3.22055,Regulation,
uganda,Africa,Sub-Saharan Africa,Uganda,Low Income,3.445099999999999,Regulation,Cybersecurity
grenada,Americas,Latin America and the Caribbean,Grenada,Upper Middle Income,3.9441,Regulation,
grenada,Americas,Latin America and the Caribbean,Grenada,Upper Middle Income,3.9441,Regulation,Ethical Standards
grenada,Americas,Latin America and the Caribbean,Grenada,Upper Middle Income,,Regulation,Data standards and protection
grenada,Americas,Latin America and the Caribbean,Grenada,Upper Middle Income,,Regulation,Cybersecurity
belize,Americas,Latin America and the Caribbean,Belize,Lower Middle Income,,Regulation,Cybersecurity
belize,Americas,Latin America and the Caribbean,Belize,Lower Middle Income,,Regulation,Data standards and protection
belize,Americas,Latin America and the Caribbean,Belize,Lower Middle Income,3.3952000000000004,Regulation,Ethical Standards
belize,Americas,Latin America and the Caribbean,Belize,Lower Middle Income,3.3952000000000004,Regulation,
uganda,Africa,Sub-Saharan Africa,Uganda,Low Income,,Regulation,Data standards and protection
uganda,Africa,Sub-Saharan Africa,Uganda,Low Income,2.9960000000000013,Regulation,Ethical Standards
liberia,Africa,Sub-Saharan Africa,Liberia,Low Income,3.2455000000000003,Regulation,
costa-rica,Americas,Latin America and the Caribbean,Costa Rica,Upper Middle Income,5.341300000000002,Regulation,Cybersecurity
costa-rica,Americas,Latin America and the Caribbean,Costa Rica,Upper Middle Income,4.393200000000001,Regulation,Ethical Standards
costa-rica,Americas,Latin America and the Caribbean,Costa Rica,Upper Middle Income,,Regulation,Data standards and protection
costa-rica,Americas,Latin America and the Caribbean,Costa Rica,Upper Middle Income,4.867250000000002,Regulation,
viet-nam,Asia,South-eastern Asia,Viet Nam,Lower Middle Income,3.4450999999999987,Regulation,Ethical Standards
viet-nam,Asia,South-eastern Asia,Viet Nam,Lower Middle Income,,Regulation,Data standards and protection
viet-nam,Asia,South-eastern Asia,Viet Nam,Lower Middle Income,2.0978,Regulation,Cybersecurity
viet-nam,Asia,South-eastern Asia,Viet Nam,Lower Middle Income,2.7714499999999997,Regulation,
namibia,Africa,Sub-Saharan Africa,Namibia,Upper Middle Income,4.143700000000001,Regulation,
namibia,Africa,Sub-Saharan Africa,Namibia,Upper Middle Income,,Regulation,Data standards and protection
australia,Oceania,Australia and New Zealand,Australia,High Income,4.992000000000003,Regulation,Ethical Standards
australia,Oceania,Australia and New Zealand,Australia,High Income,4.7425,Regulation,Cybersecurity
australia,Oceania,Australia and New Zealand,Australia,High Income,,Regulation,Data standards and protection
australia,Oceania,Australia and New Zealand,Australia,High Income,4.867250000000001,Regulation,
barbados,Americas,Latin America and the Caribbean,Barbados,High Income,4.243499999999999,Regulation,
