Country Name,Year,Pillar,Sub-Pillar,Indicator,data_col,new_rank_score,higher_is_better
Togo,2017.0,People,Usage and ownership,Financial Inclusiveness,45.0,3.2455000000000003,True
Thailand,2017.0,People,Usage and ownership,Financial Inclusiveness,82.0,5.0918,True
Tajikistan,2017.0,People,Usage and ownership,Financial Inclusiveness,47.0,3.3453,True
Turkmenistan,2017.0,People,Usage and ownership,Financial Inclusiveness,41.0,3.0459,True
Trinidad and Tobago,2017.0,People,Usage and ownership,Financial Inclusiveness,81.0,5.0419,True
Tunisia,2017.0,People,Usage and ownership,Financial Inclusiveness,37.0,2.8463000000000003,True
Turkey,2017.0,People,Usage and ownership,Financial Inclusiveness,69.0,4.443099999999999,True
Taiwan,2017.0,People,Usage and ownership,Financial Inclusiveness,94.0,5.6906,True
United Republic of Tanzania (the),2017.0,People,Usage and ownership,Financial Inclusiveness,47.0,3.3453,True
Uganda,2017.0,People,Usage and ownership,Financial Inclusiveness,59.0,3.9441,True
Ukraine,2017.0,People,Usage and ownership,Financial Inclusiveness,63.0,4.1437,True
Upper middle income,2017.0,People,Usage and ownership,Financial Inclusiveness,73.0,4.6427000000000005,True
Uruguay,2017.0,People,Usage and ownership,Financial Inclusiveness,64.0,4.1936,True
United States of America (the),2017.0,People,Usage and ownership,Financial Inclusiveness,93.0,5.6407,True
Uzbekistan,2017.0,People,Usage and ownership,Financial Inclusiveness,37.0,2.8463000000000003,True
Venezuela (Bolivarian Republic of),2017.0,People,Usage and ownership,Financial Inclusiveness,73.0,4.6427000000000005,True
Viet Nam,2017.0,People,Usage and ownership,Financial Inclusiveness,31.0,2.5469,True
World,2017.0,People,Usage and ownership,Financial Inclusiveness,69.0,4.443099999999999,True
Kosovo (UNSCR 1244),2017.0,People,Usage and ownership,Financial Inclusiveness,52.0,3.5948,True
South Africa,2017.0,People,Usage and ownership,Financial Inclusiveness,69.0,4.443099999999999,True
Zambia,2017.0,People,Usage and ownership,Financial Inclusiveness,46.0,3.2954000000000003,True
Zimbabwe,2017.0,People,Usage and ownership,Financial Inclusiveness,55.0,3.7445,True
Afghanistan,2019.0,People,Usage and ownership,Gender gap for social media use,0.0,1.0,True
Angola,2019.0,People,Usage and ownership,Gender gap for social media use,49.55249405,3.472669453095,True
Albania,2019.0,People,Usage and ownership,Gender gap for social media use,41.4061203,3.06616540297,True
United Arab Emirates (the),2019.0,People,Usage and ownership,Gender gap for social media use,13.89049721,1.693135810779,True
Argentina,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Armenia,2019.0,People,Usage and ownership,Gender gap for social media use,88.38256073,5.410289780427,True
Australia,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Austria,2019.0,People,Usage and ownership,Gender gap for social media use,93.79489136,5.680365078864,True
Azerbaijan,2019.0,People,Usage and ownership,Gender gap for social media use,82.57839966,5.120662143034,True
Burundi,2019.0,People,Usage and ownership,Gender gap for social media use,20.19921494,2.007940825506,True
Belgium,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Benin,2019.0,People,Usage and ownership,Gender gap for social media use,18.55998421,1.926143212079,True
Burkina Faso,2019.0,People,Usage and ownership,Gender gap for social media use,9.472890854,1.4726972536146,True
Bangladesh,2019.0,People,Usage and ownership,Gender gap for social media use,7.507240772,1.3746113145228,True
Bulgaria,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Bahrain,2019.0,People,Usage and ownership,Gender gap for social media use,23.20227623,2.157793583877,True
Bahamas (the),2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Bosnia and Herzegovina,2019.0,People,Usage and ownership,Gender gap for social media use,81.216362,5.0526964638,True
Belarus,2019.0,People,Usage and ownership,Gender gap for social media use,90.60150146,5.521014922854,True
Belize,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Bolivia (Plurinational State of),2019.0,People,Usage and ownership,Gender gap for social media use,81.49380493,5.066540866007,True
Brazil,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Barbados,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Brunei Darussalam,2019.0,People,Usage and ownership,Gender gap for social media use,74.02597046,4.693895925954,True
Bhutan,2019.0,People,Usage and ownership,Gender gap for social media use,85.87497711,5.285161357789001,True
Botswana,2019.0,People,Usage and ownership,Gender gap for social media use,93.16314697,5.648841033803,True
Central African Republic (the),2019.0,People,Usage and ownership,Gender gap for social media use,18.35148048,1.915738875952,True
Canada,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Switzerland,2019.0,People,Usage and ownership,Gender gap for social media use,93.79489136,5.680365078864,True
Chile,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
China,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Côte d'Ivoire,2019.0,People,Usage and ownership,Gender gap for social media use,34.80342865,2.7366910896350003,True
Cameroon,2019.0,People,Usage and ownership,Gender gap for social media use,59.06298828,3.947243115172,True
Democratic Republic of the Congo (the),2019.0,People,Usage and ownership,Gender gap for social media use,31.82859802,2.588247041198,True
Congo (the),2019.0,People,Usage and ownership,Gender gap for social media use,43.76489258,3.183868139742,True
Colombia,2019.0,People,Usage and ownership,Gender gap for social media use,96.7589798,5.828273092020001,True
Comoros (the),2019.0,People,Usage and ownership,Gender gap for social media use,44.74046326,3.232549116674,True
Cabo Verde,2019.0,People,Usage and ownership,Gender gap for social media use,85.93442535,5.288127824965,True
Costa Rica,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Cyprus,2019.0,People,Usage and ownership,Gender gap for social media use,81.80845642,5.082241975358,True
Czechia,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Germany,2019.0,People,Usage and ownership,Gender gap for social media use,85.72242737,5.2775491257630005,True
Denmark,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Dominican Republic (the),2019.0,People,Usage and ownership,Gender gap for social media use,95.63735962,5.772304245038,True
Algeria,2019.0,People,Usage and ownership,Gender gap for social media use,38.1800766,2.90518582234,True
Ecuador,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Egypt,2019.0,People,Usage and ownership,Gender gap for social media use,37.32133102,2.8623344178980004,True
Spain,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Estonia,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Ethiopia,2019.0,People,Usage and ownership,Gender gap for social media use,19.40818596,1.968468479404,True
Finland,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Fiji,2019.0,People,Usage and ownership,Gender gap for social media use,91.35308838,5.558519110162,True
France,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Gabon,2019.0,People,Usage and ownership,Gender gap for social media use,69.54236603,4.470164064897,True
United Kingdom of Great Britain and Northern Ireland (the),2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Georgia,2019.0,People,Usage and ownership,Gender gap for social media use,95.68006134,5.774435060866,True
Ghana,2019.0,People,Usage and ownership,Gender gap for social media use,33.06264496,2.649825983504,True
Guinea,2019.0,People,Usage and ownership,Gender gap for social media use,51.79314041,3.584477706459,True
Gambia (the),2019.0,People,Usage and ownership,Gender gap for social media use,17.48361969,1.872432622531,True
Guinea-Bissau,2019.0,People,Usage and ownership,Gender gap for social media use,16.97748184,1.847176343816,True
Greece,2019.0,People,Usage and ownership,Gender gap for social media use,86.60203552,5.321441572448,True
Guatemala,2019.0,People,Usage and ownership,Gender gap for social media use,72.59737396,4.622608960604,True
Guyana,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
"China, Hong Kong Special Administrative Region",2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Honduras,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Croatia,2019.0,People,Usage and ownership,Gender gap for social media use,84.69387817,5.226224520683001,True
Haiti,2019.0,People,Usage and ownership,Gender gap for social media use,67.17684174,4.352124402826,True
Hungary,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Indonesia,2019.0,People,Usage and ownership,Gender gap for social media use,64.51204681,4.219151135819001,True
India,2019.0,People,Usage and ownership,Gender gap for social media use,2.17694211,1.108629411289,True
Ireland,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Iran (Islamic Republic of),2019.0,People,Usage and ownership,Gender gap for social media use,89.4957962,5.46584023038,True
Iraq,2019.0,People,Usage and ownership,Gender gap for social media use,4.437090874,1.2214108346126,True
Iceland,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Israel,2019.0,People,Usage and ownership,Gender gap for social media use,95.2240448,5.75167983552,True
Italy,2019.0,People,Usage and ownership,Gender gap for social media use,92.05577087,5.593582966413001,True
Jamaica,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Jordan,2019.0,People,Usage and ownership,Gender gap for social media use,98.19168091,5.899764877409001,True
Japan,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Kazakhstan,2019.0,People,Usage and ownership,Gender gap for social media use,92.94532776,5.637971855224,True
Kenya,2019.0,People,Usage and ownership,Gender gap for social media use,56.58730316,3.823706427684,True
Kyrgyzstan,2019.0,People,Usage and ownership,Gender gap for social media use,87.11840057,5.347208188443,True
Cambodia,2019.0,People,Usage and ownership,Gender gap for social media use,50.2213707,3.50604639793,True
Republic of Korea (the),2019.0,People,Usage and ownership,Gender gap for social media use,76.16864777,4.800815523723001,True
Kuwait,2019.0,People,Usage and ownership,Gender gap for social media use,28.56071663,2.4251797598370004,True
Lao People's Democratic Republic (the),2019.0,People,Usage and ownership,Gender gap for social media use,69.65258026,4.475663754974,True
Lebanon,2019.0,People,Usage and ownership,Gender gap for social media use,67.30453491,4.358496292009001,True
Liberia,2019.0,People,Usage and ownership,Gender gap for social media use,55.59703827,3.774292209673,True
Libya,2019.0,People,Usage and ownership,Gender gap for social media use,45.00409317,3.245704249183,True
Saint Lucia,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Sri Lanka,2019.0,People,Usage and ownership,Gender gap for social media use,20.08467102,2.002225083898,True
Lesotho,2019.0,People,Usage and ownership,Gender gap for social media use,94.70781708,5.725920072292,True
Lithuania,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Luxembourg,2019.0,People,Usage and ownership,Gender gap for social media use,92.48851776,5.615177036224,True
Latvia,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Morocco,2019.0,People,Usage and ownership,Gender gap for social media use,29.7016449,2.4821120805100003,True
Republic of Moldova (the),2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Madagascar,2019.0,People,Usage and ownership,Gender gap for social media use,66.7015152,4.328405608480001,True
Maldives,2019.0,People,Usage and ownership,Gender gap for social media use,98.2142868,5.900892911320001,True
Mexico,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
North Macedonia,2019.0,People,Usage and ownership,Gender gap for social media use,67.63153076,4.374813384924,True
Mali,2019.0,People,Usage and ownership,Gender gap for social media use,0.477988362,1.0238516192638,True
Malta,2019.0,People,Usage and ownership,Gender gap for social media use,79.57288361,4.970686892139,True
Myanmar,2019.0,People,Usage and ownership,Gender gap for social media use,45.28749847,3.259846173653,True
Montenegro,2019.0,People,Usage and ownership,Gender gap for social media use,71.94861603,4.590235939896999,True
Mongolia,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Mozambique,2019.0,People,Usage and ownership,Gender gap for social media use,38.58296585,2.9252899959150005,True
Mauritania,2019.0,People,Usage and ownership,Gender gap for social media use,24.25170135,2.210159897365,True
Mauritius,2019.0,People,Usage and ownership,Gender gap for social media use,74.41527557,4.713322250943,True
Malawi,2019.0,People,Usage and ownership,Gender gap for social media use,20.72714996,2.034284783004,True
Malaysia,2019.0,People,Usage and ownership,Gender gap for social media use,90.84248352,5.533039927648,True
Namibia,2019.0,People,Usage and ownership,Gender gap for social media use,85.54811096,5.2688507369040005,True
Niger (the),2019.0,People,Usage and ownership,Gender gap for social media use,0.0,1.0,True
Nigeria,2019.0,People,Usage and ownership,Gender gap for social media use,45.42869568,3.266891914432,True
Nicaragua,2019.0,People,Usage and ownership,Gender gap for social media use,89.01861572,5.4420289244280005,True
Netherlands (the),2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Norway,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Nepal,2019.0,People,Usage and ownership,Gender gap for social media use,40.41256714,3.0165871002860003,True
New Zealand,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Oman,2019.0,People,Usage and ownership,Gender gap for social media use,10.70692062,1.534275338938,True
Pakistan,2019.0,People,Usage and ownership,Gender gap for social media use,0.0,1.0,True
Panama,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Peru,2019.0,People,Usage and ownership,Gender gap for social media use,80.47563171,5.015734022329,True
Philippines (the),2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Papua New Guinea,2019.0,People,Usage and ownership,Gender gap for social media use,53.41851807,3.665584051693,True
Poland,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Portugal,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Paraguay,2019.0,People,Usage and ownership,Gender gap for social media use,97.78542328,5.879492621672001,True
Qatar,2019.0,People,Usage and ownership,Gender gap for social media use,7.153461933,1.3569577504567,True
Romania,2019.0,People,Usage and ownership,Gender gap for social media use,93.05802917,5.643595655583,True
Russian Federation (the),2019.0,People,Usage and ownership,Gender gap for social media use,94.50548553,5.715823727947,True
Rwanda,2019.0,People,Usage and ownership,Gender gap for social media use,19.59275436,1.977678442564,True
Saudi Arabia,2019.0,People,Usage and ownership,Gender gap for social media use,25.20722961,2.2578407575390003,True
Sudan (the),2019.0,People,Usage and ownership,Gender gap for social media use,50.0,3.495,True
Senegal,2019.0,People,Usage and ownership,Gender gap for social media use,26.77667427,2.3361560460730004,True
Singapore,2019.0,People,Usage and ownership,Gender gap for social media use,93.79489136,5.680365078864,True
Solomon Islands,2019.0,People,Usage and ownership,Gender gap for social media use,74.25991058,4.705569537942,True
Sierra Leone,2019.0,People,Usage and ownership,Gender gap for social media use,45.28325272,3.259634310728,True
El Salvador,2019.0,People,Usage and ownership,Gender gap for social media use,73.18402863,4.651883028637,True
Serbia,2019.0,People,Usage and ownership,Gender gap for social media use,84.83857727,5.233445005773,True
South Sudan,2019.0,People,Usage and ownership,Gender gap for social media use,0.0,1.0,True
Suriname,2019.0,People,Usage and ownership,Gender gap for social media use,86.0411377,5.293452771229999,True
Slovakia,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Slovenia,2019.0,People,Usage and ownership,Gender gap for social media use,94.78276062,5.729659754938001,True
Sweden,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Eswatini,2019.0,People,Usage and ownership,Gender gap for social media use,64.78048706,4.232546304294,True
Chad,2019.0,People,Usage and ownership,Gender gap for social media use,8.163266182,1.4073469824818,True
Togo,2019.0,People,Usage and ownership,Gender gap for social media use,11.63779163,1.580725802337,True
Thailand,2019.0,People,Usage and ownership,Gender gap for social media use,94.72061157,5.726558517343,True
Tajikistan,2019.0,People,Usage and ownership,Gender gap for social media use,21.76870918,2.086258588082,True
Timor-Leste,2019.0,People,Usage and ownership,Gender gap for social media use,58.44281769,3.916296602731,True
Tonga,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Trinidad and Tobago,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Tunisia,2019.0,People,Usage and ownership,Gender gap for social media use,63.57574463,4.172429657037,True
Turkey,2019.0,People,Usage and ownership,Gender gap for social media use,29.04850578,2.449520438422,True
United Republic of Tanzania (the),2019.0,People,Usage and ownership,Gender gap for social media use,35.99413681,2.796107426819,True
Uganda,2019.0,People,Usage and ownership,Gender gap for social media use,48.16784286,3.4035753587140003,True
Ukraine,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Uruguay,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
United States of America (the),2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Uzbekistan,2019.0,People,Usage and ownership,Gender gap for social media use,78.43665314,4.913988991686001,True
Saint Vincent and the Grenadines,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Venezuela (Bolivarian Republic of),2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Viet Nam,2019.0,People,Usage and ownership,Gender gap for social media use,85.97904968,5.290354579032001,True
Vanuatu,2019.0,People,Usage and ownership,Gender gap for social media use,86.48803711,5.315753051789,True
Samoa,2019.0,People,Usage and ownership,Gender gap for social media use,100.0,5.99,True
Yemen,2019.0,People,Usage and ownership,Gender gap for social media use,0.0,1.0,True
South Africa,2019.0,People,Usage and ownership,Gender gap for social media use,96.33447266,5.807090185734,True
Zambia,2019.0,People,Usage and ownership,Gender gap for social media use,59.79315567,3.983678467933,True
Zimbabwe,2019.0,People,Usage and ownership,Gender gap for social media use,45.8762207,3.28922341293,True
Cabo Verde,2019.0,People,Usage and ownership,Gender gap in internet usage,60.965017,4.0421543483,True
Côte d'Ivoire,2019.0,People,Usage and ownership,Gender gap in internet usage,32.92444456,2.642929783544,True
Kenya,2019.0,People,Usage and ownership,Gender gap in internet usage,20.12512243,2.004243609257,True
Lesotho,2019.0,People,Usage and ownership,Gender gap in internet usage,44.92276804,3.241646125196,True
Mauritius,2019.0,People,Usage and ownership,Gender gap in internet usage,60.13064467,4.000519169033,True
Bahrain,2019.0,People,Usage and ownership,Gender gap in internet usage,99.31640309,5.955888514191,True
Egypt,2019.0,People,Usage and ownership,Gender gap in internet usage,52.98698988,3.644050795012,True
Kuwait,2019.0,People,Usage and ownership,Gender gap in internet usage,99.57995943,5.969039975557,True
Morocco,2019.0,People,Usage and ownership,Gender gap in internet usage,70.16712968,4.501339771032001,True
Oman,2019.0,People,Usage and ownership,Gender gap in internet usage,97.15346632,5.847957969368,True
State of Palestine (the),2019.0,People,Usage and ownership,Gender gap in internet usage,68.93449038,4.4398310699620005,True
Qatar,2019.0,People,Usage and ownership,Gender gap in internet usage,99.3194985,5.95604297515,True
Saudi Arabia,2019.0,People,Usage and ownership,Gender gap in internet usage,94.56689044,5.718887832956,True
Tunisia,2019.0,People,Usage and ownership,Gender gap in internet usage,61.11255938,4.049516713062,True
United Arab Emirates (the),2019.0,People,Usage and ownership,Gender gap in internet usage,99.50150764,5.965125231236001,True
Brunei Darussalam,2019.0,People,Usage and ownership,Gender gap in internet usage,99.75022604,5.977536279396,True
Cambodia,2019.0,People,Usage and ownership,Gender gap in internet usage,77.78378557,4.881410899943001,True
China,2019.0,People,Usage and ownership,Gender gap in internet usage,63.52405152,4.169850170848,True
"China, Hong Kong Special Administrative Region",2019.0,People,Usage and ownership,Gender gap in internet usage,90.47216801,5.5145611836990005,True
Indonesia,2019.0,People,Usage and ownership,Gender gap in internet usage,44.86402159,3.238714677341,True
Iran (Islamic Republic of),2019.0,People,Usage and ownership,Gender gap in internet usage,71.61635451,4.573656090048999,True
Japan,2019.0,People,Usage and ownership,Gender gap in internet usage,90.9524801,5.538528756990001,True
Republic of Korea (the),2019.0,People,Usage and ownership,Gender gap in internet usage,95.31349602,5.7561434513980005,True
"China, Macao Special Administrative Region",2019.0,People,Usage and ownership,Gender gap in internet usage,85.75598365,5.279223584135,True
Malaysia,2019.0,People,Usage and ownership,Gender gap in internet usage,82.36896816,5.110211511184,True
Mongolia,2019.0,People,Usage and ownership,Gender gap in internet usage,55.04734908,3.746862719092,True
Pakistan,2019.0,People,Usage and ownership,Gender gap in internet usage,12.92844227,1.645129269273,True
Singapore,2019.0,People,Usage and ownership,Gender gap in internet usage,87.80582903,5.381510868597,True
Thailand,2019.0,People,Usage and ownership,Gender gap in internet usage,65.57296567,4.272090986933,True
Viet Nam,2019.0,People,Usage and ownership,Gender gap in internet usage,65.50475236,4.268687142764,True
Armenia,2019.0,People,Usage and ownership,Gender gap in internet usage,67.22694118,4.354624364882,True
Azerbaijan,2019.0,People,Usage and ownership,Gender gap in internet usage,78.03007612,4.893700798388,True
Belarus,2019.0,People,Usage and ownership,Gender gap in internet usage,83.03013958,5.143203965042,True
Kazakhstan,2019.0,People,Usage and ownership,Gender gap in internet usage,80.99023385,5.041412669115,True
Russian Federation (the),2019.0,People,Usage and ownership,Gender gap in internet usage,81.98767073,5.0911847694270005,True
Uzbekistan,2019.0,People,Usage and ownership,Gender gap in internet usage,65.91775518,4.289295983482,True
Albania,2019.0,People,Usage and ownership,Gender gap in internet usage,65.96156004,4.291481845996,True
Austria,2019.0,People,Usage and ownership,Gender gap in internet usage,85.26650739,5.254798718761,True
Belgium,2019.0,People,Usage and ownership,Gender gap in internet usage,89.2103486,5.45159639514,True
Bosnia and Herzegovina,2019.0,People,Usage and ownership,Gender gap in internet usage,67.45225822,4.365867685178,True
Bulgaria,2019.0,People,Usage and ownership,Gender gap in internet usage,66.69928025,4.328294084475001,True
Croatia,2019.0,People,Usage and ownership,Gender gap in internet usage,76.1521023,4.799989904769999,True
Cyprus,2019.0,People,Usage and ownership,Gender gap in internet usage,85.84730878,5.283780708122,True
Czechia,2019.0,People,Usage and ownership,Gender gap in internet usage,78.33164069,4.908748870431,True
Denmark,2019.0,People,Usage and ownership,Gender gap in internet usage,98.05809938,5.893099159062,True
Estonia,2019.0,People,Usage and ownership,Gender gap in internet usage,89.48928179,5.465515161321001,True
Finland,2019.0,People,Usage and ownership,Gender gap in internet usage,88.88643491,5.435433102009001,True
France,2019.0,People,Usage and ownership,Gender gap in internet usage,82.16576693,5.100071769807,True
Georgia,2019.0,People,Usage and ownership,Gender gap in internet usage,67.7768481,4.38206472019,True
Germany,2019.0,People,Usage and ownership,Gender gap in internet usage,85.2831396,5.25562866604,True
Greece,2019.0,People,Usage and ownership,Gender gap in internet usage,73.99621178,4.692410967821999,True
Hungary,2019.0,People,Usage and ownership,Gender gap in internet usage,79.65167855,4.974618759645,True
Ireland,2019.0,People,Usage and ownership,Gender gap in internet usage,87.98193266,5.390298439734,True
Israel,2019.0,People,Usage and ownership,Gender gap in internet usage,86.06911373,5.294848775127,True
Latvia,2019.0,People,Usage and ownership,Gender gap in internet usage,85.01046862,5.242022384138,True
Lithuania,2019.0,People,Usage and ownership,Gender gap in internet usage,82.34446641,5.108988873859,True
Luxembourg,2019.0,People,Usage and ownership,Gender gap in internet usage,96.88050643,5.8343372708570005,True
Malta,2019.0,People,Usage and ownership,Gender gap in internet usage,85.81534372,5.282185651628001,True
Montenegro,2019.0,People,Usage and ownership,Gender gap in internet usage,71.08089856,4.546936838144,True
Netherlands (the),2019.0,People,Usage and ownership,Gender gap in internet usage,92.0,5.590800000000001,True
North Macedonia,2019.0,People,Usage and ownership,Gender gap in internet usage,80.76745136,5.030295822864,True
Norway,2019.0,People,Usage and ownership,Gender gap in internet usage,97.00000891,5.840300444609,True
Poland,2019.0,People,Usage and ownership,Gender gap in internet usage,79.96973525,4.990489788975,True
Portugal,2019.0,People,Usage and ownership,Gender gap in internet usage,74.05943938,4.695566025062,True
Romania,2019.0,People,Usage and ownership,Gender gap in internet usage,72.04119809,4.594855784691,True
Serbia,2019.0,People,Usage and ownership,Gender gap in internet usage,73.73677398,4.679465021602001,True
Slovakia,2019.0,People,Usage and ownership,Gender gap in internet usage,82.31635059,5.107585894441001,True
Slovenia,2019.0,People,Usage and ownership,Gender gap in internet usage,81.96276645,5.089942045855,True
Spain,2019.0,People,Usage and ownership,Gender gap in internet usage,90.74373116,5.528112184884,True
Sweden,2019.0,People,Usage and ownership,Gender gap in internet usage,94.07715545,5.6944500569550005,True
Switzerland,2019.0,People,Usage and ownership,Gender gap in internet usage,91.25823773,5.553786062727,True
Turkey,2019.0,People,Usage and ownership,Gender gap in internet usage,67.59839643,4.373159981857,True
Ukraine,2019.0,People,Usage and ownership,Gender gap in internet usage,68.17509986,4.401937483014001,True
United Kingdom of Great Britain and Northern Ireland (the),2019.0,People,Usage and ownership,Gender gap in internet usage,91.401132,5.5609164868,True
Bolivia (Plurinational State of),2019.0,People,Usage and ownership,Gender gap in internet usage,44.43076351,3.217095099149,True
Brazil,2019.0,People,Usage and ownership,Gender gap in internet usage,73.47293867,4.666299639633,True
Colombia,2019.0,People,Usage and ownership,Gender gap in internet usage,65.89683719,4.288252175781,True
Costa Rica,2019.0,People,Usage and ownership,Gender gap in internet usage,81.97330054,5.090467696946,True
Cuba,2019.0,People,Usage and ownership,Gender gap in internet usage,75.11275379,4.748126414121,True
El Salvador,2019.0,People,Usage and ownership,Gender gap in internet usage,48.87095779,3.438660793721,True
Guatemala,2019.0,People,Usage and ownership,Gender gap in internet usage,41.84880108,3.088255173892,True
Mexico,2019.0,People,Usage and ownership,Gender gap in internet usage,68.5746531,4.421875189690001,True
Panama,2019.0,People,Usage and ownership,Gender gap in internet usage,63.81149369,4.184193535131,True
Paraguay,2019.0,People,Usage and ownership,Gender gap in internet usage,69.01722958,4.443959756042,True
Peru,2019.0,People,Usage and ownership,Gender gap in internet usage,56.99214438,3.843908004562,True
Uruguay,2019.0,People,Usage and ownership,Gender gap in internet usage,83.83570588,5.1834017234120005,True
Afghanistan,2019.0,People,Usage and ownership,Gender gap in mobile usage,0.0,1.0,True
Angola,2019.0,People,Usage and ownership,Gender gap in mobile usage,57.71231079,3.879844308421,True
Albania,2019.0,People,Usage and ownership,Gender gap in mobile usage,67.74193573,4.380322592927,True
United Arab Emirates (the),2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Argentina,2019.0,People,Usage and ownership,Gender gap in mobile usage,99.65052795,5.972561344705,True
Armenia,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Australia,2019.0,People,Usage and ownership,Gender gap in mobile usage,92.83154297,5.632293994203,True
Austria,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Azerbaijan,2019.0,People,Usage and ownership,Gender gap in mobile usage,79.16667175,4.950416920325001,True
Burundi,2019.0,People,Usage and ownership,Gender gap in mobile usage,10.56910133,1.527398156367,True
Belgium,2019.0,People,Usage and ownership,Gender gap in mobile usage,93.26599121,5.653972961379,True
Benin,2019.0,People,Usage and ownership,Gender gap in mobile usage,33.33333206,2.663333269794,True
Burkina Faso,2019.0,People,Usage and ownership,Gender gap in mobile usage,38.27160645,2.909753161855,True
Bangladesh,2019.0,People,Usage and ownership,Gender gap in mobile usage,2.323335409,1.1159344369091,True
Bulgaria,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Bahrain,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Bahamas (the),2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Bosnia and Herzegovina,2019.0,People,Usage and ownership,Gender gap in mobile usage,81.88405609,5.086014398891001,True
Belarus,2019.0,People,Usage and ownership,Gender gap in mobile usage,92.59259033,5.620370257467,True
Belize,2019.0,People,Usage and ownership,Gender gap in mobile usage,89.33228302,5.4576809226980005,True
Bolivia (Plurinational State of),2019.0,People,Usage and ownership,Gender gap in mobile usage,71.32616425,4.559175596075001,True
Brazil,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Barbados,2019.0,People,Usage and ownership,Gender gap in mobile usage,96.30023193,5.805381573307,True
Brunei Darussalam,2019.0,People,Usage and ownership,Gender gap in mobile usage,92.9864502,5.64002386498,True
Bhutan,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
