ISO2,Economy,IndCode,IndNum,IndName,Rank,Score,Value,MinDatCov,Outdated,OverallStreWeak,IncomeStreWeak,DataYear
PHL,Philippines,c_HiTechManufIND2,6.2.5,"High-tech manufacturing, %",27,52.15973435,40.3425152,,0,,S,2018
PHL,Philippines,SP63,6.3.,Knowledge diffusion,5,58.65905319,,0,,S,S,
PHL,Philippines,IntelPropRec,6.3.1,"Intellectual property receipts, % total trade",80,0.839360379,0.027284525,,0,,,2019
PHL,Philippines,c_EcComplexity,6.3.2,Production and export complexity,35,59.48283838,0.6747,,0,,S,2018
PHL,Philippines,c_HTExpHKG,6.3.3,"High-tech exports, % total trade",1,100,32.33504921,,0,S,S,2019
PHL,Philippines,ICTServExp,6.3.4,"ICT services exports, % total trade",13,45.81606019,5.368434132,,0,S,S,2019
PHL,Philippines,P7,7,Creative outputs,65,24.17583632,,0,,,,
PHL,Philippines,SP71,7.1.,Intangible assets,71,29.87559299,,0,,,,
PHL,Philippines,TradmkOrig,7.1.1,Trademarks by origin/bn PPP$ GDP,66,27.09624734,33.966129,,0,,,2019
PHL,Philippines,BrandVal,7.1.2,"Global brand value, top 5,000, % GDP",39,13.10698154,40.26086661,,0,,S,2020
PHL,Philippines,IndustDes,7.1.3,Industrial designs by origin/bn PPP$ GDP,65,5.351521175,1.1057396,,0,,,2019
PHL,Philippines,ICTOrgMod,7.1.4,ICTs and organizational model creation†,39,61.68558598,4.701135159,,0,,S,2018
PHL,Philippines,SP72,7.2.,Creative goods and services,33,26.95217684,,0,,,S,
PHL,Philippines,CultServExp,7.2.1,"Cultural and creative services exports, % total trade",74,4.394340055,0.155769515,,0,,,2019
PHL,Philippines,NatFeatFilm,7.2.2,National feature films/mn pop. 15–69,89,2.458522848,0.832513674,,1,,,2013
PHL,Philippines,EntMedia,7.2.3,Entertainment and media market/th pop. 15–69,49,3.979460424,0.12352606,,0,,S,2020
PHL,Philippines,PrintMedia,7.2.4,"Printing and other media, % manufacturing",87,7.282495064,0.489060876,,1,W,,2017
PHL,Philippines,CreaGoodExp,7.2.5,"Creative goods exports, % total trade",10,71.79912131,6.298739289,,0,S,S,2019
PHL,Philippines,SP73,7.3.,Online creativity,92,9.999982472,,0,,,,
PHL,Philippines,GenTLD,7.3.1,Generic top-level domains (TLDs)/th pop. 15–69,93,1.094689127,3.291264119,,0,,,2020
PHL,Philippines,CCTLD,7.3.2,Country-code TLDs/th pop. 15–69,100,0.433634725,1.492190383,,0,,,2020
PHL,Philippines,WikiEdit,7.3.3,Wikipedia edits/mn pop. 15–69,89,35.7048965,37.46466613,,0,,,2020
PHL,Philippines,AppCrea,7.3.4,Mobile app creation/bn PPP$ GDP,67,2.766709534,0.098908916,,0,,,2020
POL,Poland,Inputs,.1,Innovation Input Sub-index,37,49.59146362,,,,,,
POL,Poland,Outputs,.2,Innovation Output Sub-index,42,30.11141144,,,,,,
POL,Poland,Index,0,Global Innovation Index,40,39.85143753,,,,,,
POL,Poland,P1,1,Institutions,38,73.16027804,,0,,,,
POL,Poland,SP11,1.1.,Political environment,43,68.27265776,,0,,,,
POL,Poland,PolStab,1.1.1,Political and operational stability*,37,76.78571442,1.7,,0,,,2020
POL,Poland,GovEff,1.1.2,Government effectiveness*,42,64.01612944,0.601629198,,0,,,2019
POL,Poland,SP12,1.2.,Regulatory environment,47,71.48958637,,0,,,,
POL,Poland,RegQua,1.2.1,Regulatory quality*,31,70.00886004,1.014123678,,0,,,2019
POL,Poland,RuleOL,1.2.2,Rule of law*,47,58.63375388,0.452092975,,0,,W,2019
POL,Poland,CostRedu,1.2.3,Cost of redudancy dismissal,78,78.65786578,18.77777778,,0,W,,2019
POL,Poland,SP13,1.3.,Business environment,35,79.71859,,0,,,,
POL,Poland,EaseStartBus,1.3.1,Ease of starting a business*,99,82.90859,82.90859,,0,W,W,2019
POL,Poland,EaseInsol,1.3.2,Ease of resolving insolvency*,23,76.52859,76.52859,,0,S,,2019
POL,Poland,P2,2,Human capital and research,37,42.28185925,,0,,,,
POL,Poland,SP21,2.1.,Education,43,57.00864734,,0,,,,
POL,Poland,ExpEdu,2.1.1,"Expenditure on education, % GDP",56,46.03611139,4.5595698,,0,,,2017
POL,Poland,GovFundPup,2.1.2,"Government funding/pupil, secondary, % GDP/cap",43,32.82112361,20.91759,,0,,,2017
POL,Poland,SchLifeExp,2.1.3,"School life expectancy, years",37,68.20946969,16.02599,,0,,,2018
POL,Poland,PISA,2.1.4,"PISA scales in reading, maths and science",9,72.9772392,512.8463773,,0,S,,2018
POL,Poland,PupTeachR,2.1.5,"Pupil-teacher ratio, secondary",34,88.95853011,10.47384989,,1,,,2018
POL,Poland,SP22,2.2.,Tertiary education,60,35.1239644,,0,,,,
POL,Poland,TertEnrol,2.2.1,"Tertiary enrolment, % gross",35,47.73435407,68.6201,,0,,,2018
POL,Poland,SciEngGrad,2.2.2,"Graduates in science and engineering, %",63,34.95294882,21.65399,,0,,,2018
POL,Poland,TertMob,2.2.3,"Tertiary inbound mobility, %",58,10.24521622,3.64084,,0,,,2018
POL,Poland,SP23,2.3.,Research and development (R&D),33,34.71296602,,0,,,,
POL,Poland,ResPPop,2.3.1,"Researchers, FTE/mn pop.",30,37.82022366,3187.836243,,0,,,2019
POL,Poland,RDExp,2.3.2,"Gross expenditure on R&D, % GDP",28,26.56104575,1.32,,0,,,2019
POL,Poland,RDCompExp,2.3.3,"Global corporate R&D investors, top 3, mn US$",35,45.37059468,89.82812923,,0,,,2020
POL,Poland,QSRank,2.3.4,"QS university ranking, top 3*",40,29.1,29.1,,0,,,2020
POL,Poland,P3,3,Infrastructure,41,50.07676089,,0,,,,
POL,Poland,SP31,3.1.,Information and communication technologies (ICTs),24,82.72236228,,0,,S,,
POL,Poland,ICTAcc,3.1.1,ICT access*,48,75.66030342,7.566030342,,0,,,2019
POL,Poland,ICTUse,3.1.2,ICT use*,38,72.91914568,7.291914568,,0,,,2019
POL,Poland,GovOLServ,3.1.3,Government's online service*,22,85.88,0.8588,,0,S,,2020
POL,Poland,Epart,3.1.4,E-participation*,9,96.43,0.9643,,0,S,S,2020
POL,Poland,SP32,3.2.,General infrastructure,57,31.02632883,,0,,,,
POL,Poland,ElecOut,3.2.1,"Electricity output, GWh/mn pop.",52,15.40189984,4253.2432,,0,,,2019
POL,Poland,LogPerf,3.2.2,Logistics performance*,27,69.2889482,3.539533,,0,,,2018
POL,Poland,GroCap,3.2.3,"Gross capital formation, % GDP",99,19.70723364,18.141,,0,W,,2020
POL,Poland,SP33,3.3.,Ecological sustainability,40,36.48159156,,0,,,,
POL,Poland,GDPEner,3.3.1,GDP/unit of energy use,54,30.93742653,11.688,,0,,,2019
POL,Poland,EnvPerf,3.3.2,Environmental performance*,37,60.9,60.9,,0,,,2020
POL,Poland,ISOEnv,3.3.3,ISO 14001 environmental certificates/bn PPP$ GDP,30,17.60734816,2.882126083,,0,,,2019
POL,Poland,P4,4,Market sophistication,60,48.2643898,,0,,,,
POL,Poland,SP41,4.1.,Credit,77,38.25941203,,0,,,,
POL,Poland,EaseCred,4.1.1,Ease of getting credit*,34,75,75,,0,,,2019
POL,Poland,DomCred2Priv,4.1.2,"Domestic credit to private sector, % GDP",67,19.63512792,50.81421037,,0,,,2019
POL,Poland,MicroLoan,4.1.3,"Microfinance gross loans, % GDP",57,2.026804303,0.114590686,,1,W,,2015
POL,Poland,SP42,4.2.,Investment,108,20.7892437,,0,,W,,
POL,Poland,EaseProtInv,4.2.1,Ease of protecting minority investors*,50,66,66,,0,,,2019
POL,Poland,MarkCap,4.2.2,"Market capitalization, % GDP",47,10.18446845,30.33879022,,0,W,,2019
POL,Poland,r_VenCapDeal,4.2.3,"Venture capital investors, deals/bn PPP$ GDP",63,3.638755945,0.018074626,,0,W,,2020
POL,Poland,c_VenCapDeal,4.2.4,"Venture capital recipients, deals/bn PPP$ GDP",68,3.333750415,0.01067756,,0,W,,2020
POL,Poland,SP43,4.3.,"Trade, diversification, and market scale",11,85.74451366,,0,,S,,
POL,Poland,AppTarriff,4.3.1,"Applied tariff rate, weighted avg., %",25,89.71492396,1.84,,0,,,2019
POL,Poland,c_HHI,4.3.2,Domestic industry diversification,7,98.62988132,0.087292672,,0,S,,2018
POL,Poland,DomMarkSc,4.3.3,"Domestic market scale, bn PPP$",20,70.87394084,1280.66,,0,S,,2020
POL,Poland,P5,5,Business sophistication,38,34.17403014,,0,,,,
POL,Poland,SP51,5.1.,Knowledge workers,32,45.10785309,,0,,,,
POL,Poland,KnowIntsEmp,5.1.1,"Knowledge-intensive employment, %",27,63.77444314,39.94445753,,0,,,2019
POL,Poland,FirmTrain,5.1.2,"Firms offering formal training, %",72,21.55525239,21.7,,0,W,,2019
POL,Poland,GERDPerf,5.1.3,"GERD performed by business, % GDP",26,18.84641186,0.831865362,,0,,,2019
POL,Poland,GERDFinBus,5.1.4,"GERD financed by business, %",23,65.80932293,53.2,,0,,,2018
POL,Poland,FemEmpDeg,5.1.5,"Females employed w/advanced degrees, %",27,65.9998172,21.56993015,,0,,,2019
POL,Poland,SP52,5.2.,Innovation linkages,71,19.99452286,,0,,,W,
POL,Poland,UniResColl,5.2.1,University-industry R&D collaboration†,86,38.2733941,3.296403646,,0,W,W,2020
POL,Poland,StatClustDev,5.2.2,State of cluster development and depth†,63,46.69947625,3.801968575,,0,,,2020
POL,Poland,GERDFinAbr,5.2.3,"GERD financed by abroad, % GDP",42,11.91863661,0.084624035,,0,,,2018
POL,Poland,JVStratAll,5.2.4,Joint venture/strategic alliance deals/bn PPP$ GDP,68,6.488750114,0.023760892,,0,,,2020
POL,Poland,PatFam,5.2.5,Patent families/bn PPP$ GDP,35,5.731792858,0.32662472,,0,,,2017
POL,Poland,SP53,5.3.,Knowledge absorption,33,37.41971445,,0,,,,
POL,Poland,IntelPropPay,5.3.1,"Intellectual property payments, % total trade",32,26.15065527,1.164691309,,0,,,2019
POL,Poland,HiTechImp,5.3.2,"High-tech imports, % total trade",50,28.71267182,8.833818426,,0,,,2019
POL,Poland,ICTSevImp,5.3.3,"ICT services imports, % total trade",56,30.46844373,1.364632921,,0,,,2019
POL,Poland,FDINetInfl,5.3.4,"FDI net inflows, % GDP",69,42.70134157,2.55025181,,0,,,2019
POL,Poland,ResTalBus,5.3.5,"Research talent, % in businesses",29,58.23063806,47.94916377,,0,,,2019
POL,Poland,P6,6,Knowledge and technology outputs,36,30.60669651,,0,,,,
POL,Poland,SP61,6.1.,Knowledge creation,35,27.2055312,,0,,,,
POL,Poland,PatOrig,6.1.1,Patents by origin/bn PPP$ GDP,25,25.0361627,3.330406,,0,S,,2019
POL,Poland,PCTPatOrig,6.1.2,PCT patents by origin/bn PPP$ GDP,42,5.252398731,0.28344783,,0,,,2020
POL,Poland,UtilModOrig,6.1.3,Utility models by origin/bn PPP$ GDP ,32,17.17676631,0.65294588,,0,,,2019
POL,Poland,c_SciTechArt,6.1.4,Scientific and technical articles/bn PPP$ GDP,34,41.07237834,26.967344,,0,,,2020
POL,Poland,CitDoc,6.1.5,Citable documents H-index,26,36.51338367,562,,0,,,2020
POL,Poland,SP62,6.2.,Knowledge impact,41,35.29220478,,0,,,,
POL,Poland,r_GrowPPP20,6.2.1,"Labor productivity growth, %",23,70.69689237,2.267044698,,0,S,S,2020
POL,Poland,NewBus,6.2.2,New businesses/th pop. 15–64,70,4.904141634,1.440085339,,0,,,2018
POL,Poland,CompSoftSpend,6.2.3,"Software spending, % GDP",60,20.87746593,0.23229763,,0,,,2020
POL,Poland,ISOQual,6.2.4,ISO 9001 quality certificates/bn PPP$ GDP,31,22.95473812,8.842643858,,0,,,2019
POL,Poland,c_HiTechManufIND2,6.2.5,"High-tech manufacturing, %",39,41.83375427,32.5980695,,0,,,2018
POL,Poland,SP63,6.3.,Knowledge diffusion,37,29.32235354,,0,,,,
POL,Poland,IntelPropRec,6.3.1,"Intellectual property receipts, % total trade",42,6.282348095,0.204200384,,0,,,2019
POL,Poland,c_EcComplexity,6.3.2,Production and export complexity,23,69.2871681,1.0986,,0,S,,2018
POL,Poland,c_HTExpHKG,6.3.3,"High-tech exports, % total trade",29,26.15340455,6.306577319,,0,,,2019
POL,Poland,ICTServExp,6.3.4,"ICT services exports, % total trade",37,24.02889797,2.821367868,,0,,,2019
POL,Poland,P7,7,Creative outputs,50,29.61612638,,0,,,,
POL,Poland,SP71,7.1.,Intangible assets,73,29.45265213,,0,,,,
POL,Poland,TradmkOrig,7.1.1,Trademarks by origin/bn PPP$ GDP,73,25.42681856,32.014206,,0,,,2019
POL,Poland,BrandVal,7.1.2,"Global brand value, top 5,000, % GDP",42,11.01231333,33.82665006,,0,,,2020
POL,Poland,IndustDes,7.1.3,Industrial designs by origin/bn PPP$ GDP,,,,,,,,
POL,Poland,ICTOrgMod,7.1.4,ICTs and organizational model creation†,74,51.91882452,4.115129471,,0,,W,2018
POL,Poland,SP72,7.2.,Creative goods and services,26,29.43456856,,0,,,,
POL,Poland,CultServExp,7.2.1,"Cultural and creative services exports, % total trade",24,33.32223042,1.181196846,,0,,,2019
POL,Poland,NatFeatFilm,7.2.2,National feature films/mn pop. 15–69,71,5.894674077,1.847514141,,0,W,W,2017
POL,Poland,EntMedia,7.2.3,Entertainment and media market/th pop. 15–69,34,12.10149732,0.35291901,,0,,W,2020
POL,Poland,PrintMedia,7.2.4,"Printing and other media, % manufacturing",37,22.16493408,1.214701665,,0,,,2018
POL,Poland,CreaGoodExp,7.2.5,"Creative goods exports, % total trade",12,51.56203772,4.52388998,,0,S,S,2019
POL,Poland,SP73,7.3.,Online creativity,35,30.12463269,,0,,,,
POL,Poland,GenTLD,7.3.1,Generic top-level domains (TLDs)/th pop. 15–69,46,7.129170008,21.17832627,,0,,,2020
POL,Poland,CCTLD,7.3.2,Country-code TLDs/th pop. 15–69,26,26.86714119,90.13029108,,0,,,2020
POL,Poland,WikiEdit,7.3.3,Wikipedia edits/mn pop. 15–69,42,70.98792373,68.45534431,,0,,,2020
POL,Poland,AppCrea,7.3.4,Mobile app creation/bn PPP$ GDP,32,15.51429582,0.55462998,,0,,,2020
PRT,Portugal,Inputs,.1,Innovation Input Sub-index,32,52.91793998,,,,,,
PRT,Portugal,Outputs,.2,Innovation Output Sub-index,30,35.57039582,,,,,,
PRT,Portugal,Index,0,Global Innovation Index,31,44.2441679,,,,,,
PRT,Portugal,P1,1,Institutions,25,80.41258546,,0,,,,
PRT,Portugal,SP11,1.1.,Political environment,25,78.24080035,,0,,,,
PRT,Portugal,PolStab,1.1.1,Political and operational stability*,24,82.14285729,1.4,,0,,,2020
PRT,Portugal,GovEff,1.1.2,Government effectiveness*,26,76.28977188,1.154005408,,0,,,2019
PRT,Portugal,SP12,1.2.,Regulatory environment,34,77.46234603,,0,,,,
PRT,Portugal,RegQua,1.2.1,Regulatory quality*,37,68.8487786,0.969747007,,0,,,2019
PRT,Portugal,RuleOL,1.2.2,Rule of law*,24,76.64416986,1.135676861,,0,,,2019
PRT,Portugal,CostRedu,1.2.3,Cost of redudancy dismissal,67,82.17821782,17,,0,W,,2019
PRT,Portugal,SP13,1.3.,Business environment,18,85.53461,,0,,S,,
PRT,Portugal,EaseStartBus,1.3.1,Ease of starting a business*,53,90.90398,90.90398,,0,,,2019
PRT,Portugal,EaseInsol,1.3.2,Ease of resolving insolvency*,14,80.16524,80.16524,,0,S,,2019
PRT,Portugal,P2,2,Human capital and research,24,49.31391122,,0,,,,
PRT,Portugal,SP21,2.1.,Education,15,63.8569969,,0,,S,,
PRT,Portugal,ExpEdu,2.1.1,"Expenditure on education, % GDP",38,52.52937007,5.0156102,,0,,,2017
PRT,Portugal,GovFundPup,2.1.2,"Government funding/pupil, secondary, % GDP/cap",8,51.45721573,29.64386,,0,S,S,2017
PRT,Portugal,SchLifeExp,2.1.3,"School life expectancy, years",21,73.13151526,16.72012,,0,,,2018
PRT,Portugal,PISA,2.1.4,"PISA scales in reading, maths and science",26,64.46065195,491.9885066,,0,,,2018
PRT,Portugal,PupTeachR,2.1.5,"Pupil-teacher ratio, secondary",21,92.15912116,9.279662247,,1,,,2018
PRT,Portugal,SP22,2.2.,Tertiary education,26,43.81388115,,0,,,,
PRT,Portugal,TertEnrol,2.2.1,"Tertiary enrolment, % gross",39,45.65206264,65.66266,,0,,,2018
PRT,Portugal,SciEngGrad,2.2.2,"Graduates in science and engineering, %",24,52.73447268,27.89890919,,0,,,2018
PRT,Portugal,TertMob,2.2.3,"Tertiary inbound mobility, %",33,22.29633511,7.89079,,0,,,2018
PRT,Portugal,SP23,2.3.,Research and development (R&D),27,40.2708556,,0,,,,
PRT,Portugal,ResPPop,2.3.1,"Researchers, FTE/mn pop.",18,58.28273282,4905.640783,,0,,,2019
PRT,Portugal,RDExp,2.3.2,"Gross expenditure on R&D, % GDP",26,28.18650657,1.4,,0,,,2019
PRT,Portugal,RDCompExp,2.3.3,"Global corporate R&D investors, top 3, mn US$",34,45.61418299,92.0537055,,0,,,2020
PRT,Portugal,QSRank,2.3.4,"QS university ranking, top 3*",41,29,29,,0,,,2020
PRT,Portugal,P3,3,Infrastructure,31,52.5931412,,0,,,,
PRT,Portugal,SP31,3.1.,Information and communication technologies (ICTs),27,81.17144289,,0,,,,
PRT,Portugal,ICTAcc,3.1.1,ICT access*,18,85.99081605,8.599081605,,0,S,,2019
PRT,Portugal,ICTUse,3.1.2,ICT use*,37,73.0249555,7.30249555,,0,,,2019
PRT,Portugal,GovOLServ,3.1.3,Government's online service*,35,83.53,0.8353,,0,,,2020
PRT,Portugal,Epart,3.1.4,E-participation*,41,82.14,0.8214,,0,,,2020
PRT,Portugal,SP32,3.2.,General infrastructure,44,33.82776948,,0,,,,
PRT,Portugal,ElecOut,3.2.1,"Electricity output, GWh/mn pop.",43,18.23366829,5032.0039,,0,,,2019
PRT,Portugal,LogPerf,3.2.2,Logistics performance*,23,74.09810113,3.643184,,0,,,2018
PRT,Portugal,GroCap,3.2.3,"Gross capital formation, % GDP",94,21.48965425,19.204,,0,W,,2020
PRT,Portugal,SP33,3.3.,Ecological sustainability,31,42.78021123,,0,,,,
PRT,Portugal,GDPEner,3.3.1,GDP/unit of energy use,20,44.45638666,15.713,,0,,,2019
PRT,Portugal,EnvPerf,3.3.2,Environmental performance*,27,67,67,,0,,,2020
PRT,Portugal,ISOEnv,3.3.3,ISO 14001 environmental certificates/bn PPP$ GDP,31,16.88424702,2.765323382,,0,,,2019
PRT,Portugal,P4,4,Market sophistication,56,48.64712445,,0,,,,
PRT,Portugal,SP41,4.1.,Credit,63,40.98854017,,0,,,,
PRT,Portugal,EaseCred,4.1.1,Ease of getting credit*,101,45,45,,0,W,W,2019
PRT,Portugal,DomCred2Priv,4.1.2,"Domestic credit to private sector, % GDP",28,36.97708034,90.71544782,,0,,,2019
PRT,Portugal,MicroLoan,4.1.3,"Microfinance gross loans, % GDP",,,,,,,,
PRT,Portugal,SP42,4.2.,Investment,93,23.94183249,,0,,W,,
PRT,Portugal,EaseProtInv,4.2.1,Ease of protecting minority investors*,60,62,62,,0,W,,2019
PRT,Portugal,MarkCap,4.2.2,"Market capitalization, % GDP",48,9.783842857,29.15424786,,1,W,,2018
PRT,Portugal,r_VenCapDeal,4.2.3,"Venture capital investors, deals/bn PPP$ GDP",40,12.34409257,0.054046389,,0,,,2020
PRT,Portugal,c_VenCapDeal,4.2.4,"Venture capital recipients, deals/bn PPP$ GDP",39,11.63939454,0.032314446,,0,,,2020
PRT,Portugal,SP43,4.3.,"Trade, diversification, and market scale",25,81.0110007,,0,,,,
PRT,Portugal,AppTarriff,4.3.1,"Applied tariff rate, weighted avg., %",25,89.71492396,1.84,,0,,,2019
PRT,Portugal,c_HHI,4.3.2,Domestic industry diversification,1,100,0.076956597,,0,S,,2018
PRT,Portugal,DomMarkSc,4.3.3,"Domestic market scale, bn PPP$",50,57.67003976,339.95001,,0,,,2020
PRT,Portugal,P5,5,Business sophistication,41,33.62293759,,0,,,,
PRT,Portugal,SP51,5.1.,Knowledge workers,39,42.5407889,,0,,,,
PRT,Portugal,KnowIntsEmp,5.1.1,"Knowledge-intensive employment, %",36,57.45939385,36.32317855,,0,,,2019
PRT,Portugal,FirmTrain,5.1.2,"Firms offering formal training, %",54,31.51432469,29,,0,W,,2019
PRT,Portugal,GERDPerf,5.1.3,"GERD performed by business, % GDP",31,16.61375875,0.734057087,,0,,,2019
PRT,Portugal,GERDFinBus,5.1.4,"GERD financed by business, %",30,59.74793792,48.3,,0,,,2019
PRT,Portugal,FemEmpDeg,5.1.5,"Females employed w/advanced degrees, %",41,52.19626968,17.08901143,,0,,,2019
PRT,Portugal,SP52,5.2.,Innovation linkages,46,25.06485829,,0,,,,
PRT,Portugal,UniResColl,5.2.1,University-industry R&D collaboration†,29,55.11014462,4.306608677,,0,,,2020
PRT,Portugal,StatClustDev,5.2.2,State of cluster development and depth†,39,54.12073135,4.247243881,,0,,,2020
PRT,Portugal,GERDFinAbr,5.2.3,"GERD financed by abroad, % GDP",40,13.39474542,0.095091104,,0,,,2019
PRT,Portugal,JVStratAll,5.2.4,Joint venture/strategic alliance deals/bn PPP$ GDP,64,7.319788006,0.026667532,,0,,,2020
PRT,Portugal,PatFam,5.2.5,Patent families/bn PPP$ GDP,31,10.40152522,0.5927282,,0,,,2017
PRT,Portugal,SP53,5.3.,Knowledge absorption,47,33.26316558,,0,,,,
PRT,Portugal,IntelPropPay,5.3.1,"Intellectual property payments, % total trade",45,19.05854906,0.848825479,,0,,,2019
PRT,Portugal,HiTechImp,5.3.2,"High-tech imports, % total trade",37,32.75923534,9.851378724,,0,,,2019
PRT,Portugal,ICTSevImp,5.3.3,"ICT services imports, % total trade",71,23.9133544,1.074491415,,0,W,,2019
PRT,Portugal,FDINetInfl,5.3.4,"FDI net inflows, % GDP",31,45.54219817,3.835559782,,0,,,2019
PRT,Portugal,ResTalBus,5.3.5,"Research talent, % in businesses",34,46.50710162,38.3128015,,0,,,2019
PRT,Portugal,P6,6,Knowledge and technology outputs,34,31.87881975,,0,,,,
PRT,Portugal,SP61,6.1.,Knowledge creation,31,31.2413907,,0,,,,
PRT,Portugal,PatOrig,6.1.1,Patents by origin/bn PPP$ GDP,29,19.67813359,2.6176605,,0,,,2019
PRT,Portugal,PCTPatOrig,6.1.2,PCT patents by origin/bn PPP$ GDP,30,14.66305099,0.7912975,,0,,,2020
PRT,Portugal,UtilModOrig,6.1.3,Utility models by origin/bn PPP$ GDP ,51,3.813877021,0.14497812,,0,W,,2019
PRT,Portugal,c_SciTechArt,6.1.4,Scientific and technical articles/bn PPP$ GDP,10,77.02421828,50.192677,,0,S,S,2020
PRT,Portugal,CitDoc,6.1.5,Citable documents H-index,30,32.73850377,507,,0,,,2020
PRT,Portugal,SP62,6.2.,Knowledge impact,17,43.34833853,,0,,S,,
PRT,Portugal,r_GrowPPP20,6.2.1,"Labor productivity growth, %",90,50.41405494,-1.243043833,,0,W,,2020
PRT,Portugal,NewBus,6.2.2,New businesses/th pop. 15–64,24,22.59827396,6.492281287,,0,,,2018
PRT,Portugal,CompSoftSpend,6.2.3,"Software spending, % GDP",8,48.08577346,0.52760339,,0,S,,2020
PRT,Portugal,ISOQual,6.2.4,ISO 9001 quality certificates/bn PPP$ GDP,15,47.35123258,18.0793084,,0,S,,2019
PRT,Portugal,c_HiTechManufIND2,6.2.5,"High-tech manufacturing, %",43,37.91732543,29.6607628,,0,,,2018
PRT,Portugal,SP63,6.3.,Knowledge diffusion,52,21.04673002,,0,,,,
PRT,Portugal,IntelPropRec,6.3.1,"Intellectual property receipts, % total trade",49,3.964446993,0.12886061,,0,,,2019
PRT,Portugal,c_EcComplexity,6.3.2,Production and export complexity,33,62.40632806,0.8011,,0,,,2018
PRT,Portugal,c_HTExpHKG,6.3.3,"High-tech exports, % total trade",45,14.26163869,3.439022233,,0,,,2019
PRT,Portugal,ICTServExp,6.3.4,"ICT services exports, % total trade",61,15.69316384,1.846864306,,0,,,2019
PRT,Portugal,P7,7,Creative outputs,26,39.2619719,,0,,,,
PRT,Portugal,SP71,7.1.,Intangible assets,19,50.11840267,,0,,S,,
PRT,Portugal,TradmkOrig,7.1.1,Trademarks by origin/bn PPP$ GDP,12,76.49383196,91.72258,,0,S,S,2019
PRT,Portugal,BrandVal,7.1.2,"Global brand value, top 5,000, % GDP",36,16.49298751,50.66170023,,0,,,2020
PRT,Portugal,IndustDes,7.1.3,Industrial designs by origin/bn PPP$ GDP,18,35.29081502,7.2918429,,0,S,,2019
PRT,Portugal,ICTOrgMod,7.1.4,ICTs and organizational model creation†,30,64.78218238,4.886930943,,0,,,2018
PRT,Portugal,SP72,7.2.,Creative goods and services,53,20.11460421,,0,,,,
PRT,Portugal,CultServExp,7.2.1,"Cultural and creative services exports, % total trade",41,16.98298953,0.602008251,,0,,,2019
PRT,Portugal,NatFeatFilm,7.2.2,National feature films/mn pop. 15–69,42,17.31543889,5.221079752,,0,,,2017
PRT,Portugal,EntMedia,7.2.3,Entertainment and media market/th pop. 15–69,21,36.0946676,1.0305648,,0,,,2020
PRT,Portugal,PrintMedia,7.2.4,"Printing and other media, % manufacturing",47,19.56356333,1.087863536,,0,,,2018
PRT,Portugal,CreaGoodExp,7.2.5,"Creative goods exports, % total trade",39,15.36548296,1.349350037,,0,,,2019
PRT,Portugal,SP73,7.3.,Online creativity,30,36.69647802,,0,,,,
PRT,Portugal,GenTLD,7.3.1,Generic top-level domains (TLDs)/th pop. 15–69,29,19.59494606,58.12866473,,0,,,2020
PRT,Portugal,CCTLD,7.3.2,Country-code TLDs/th pop. 15–69,14,55.88577053,187.4369497,,0,S,,2020
PRT,Portugal,WikiEdit,7.3.3,Wikipedia edits/mn pop. 15–69,45,66.94290783,64.90242395,,0,,,2020
PRT,Portugal,AppCrea,7.3.4,Mobile app creation/bn PPP$ GDP,59,4.362287662,0.15595019,,0,W,,2020
QAT,Qatar,Inputs,.1,Innovation Input Sub-index,64,42.25641908,,,,,W,
QAT,Qatar,Outputs,.2,Innovation Output Sub-index,70,20.72848939,,,,,W,
QAT,Qatar,Index,0,Global Innovation Index,68,31.49245424,,,,,W,
QAT,Qatar,P1,1,Institutions,57,65.99978764,,0,,,W,
QAT,Qatar,SP11,1.1.,Political environment,41,69.21172888,,0,,,,
QAT,Qatar,PolStab,1.1.1,Political and operational stability*,40,75.00000013,1.8,,0,,,2020
QAT,Qatar,GovEff,1.1.2,Government effectiveness*,39,66.31759326,0.705206752,,0,,,2019
QAT,Qatar,SP12,1.2.,Regulatory environment,61,66.76007904,,0,,,W,
QAT,Qatar,RegQua,1.2.1,Regulatory quality*,40,61.25678375,0.679329932,,0,,,2019
QAT,Qatar,RuleOL,1.2.2,Rule of law*,36,66.06956101,0.734318435,,0,,,2019
QAT,Qatar,CostRedu,1.2.3,Cost of redudancy dismissal,100,69.8569857,23.22222222,,0,,W,2019
QAT,Qatar,SP13,1.3.,Business environment,98,62.027555,,0,,,W,
QAT,Qatar,EaseStartBus,1.3.1,Ease of starting a business*,84,86.05271,86.05271,,0,,W,2019
QAT,Qatar,EaseInsol,1.3.2,Ease of resolving insolvency*,107,38.0024,38.0024,,0,,W,2019
QAT,Qatar,P2,2,Human capital and research,75,29.82517409,,0,,,W,
QAT,Qatar,SP21,2.1.,Education,94,40.09158058,,0,,,W,
QAT,Qatar,ExpEdu,2.1.1,"Expenditure on education, % GDP",105,19.49271297,2.6953499,,0,W,W,2019
QAT,Qatar,GovFundPup,2.1.2,"Government funding/pupil, secondary, % GDP/cap",,,,,,,,
QAT,Qatar,SchLifeExp,2.1.3,"School life expectancy, years",89,41.84309557,12.30768,,0,,W,2019
QAT,Qatar,PISA,2.1.4,"PISA scales in reading, maths and science",60,32.40547253,413.4825549,,0,,W,2018
