Country Name,Country Code,Series Name,Series Code,2018 [YR2018]
Paraguay,PRY,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,2.613295
Paraguay,PRY,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,76
Paraguay,PRY,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.72195
Paraguay,PRY,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,91
Paraguay,PRY,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,2.693257
Paraguay,PRY,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,68
Paraguay,PRY,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.64
Paraguay,PRY,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,55
Paraguay,PRY,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,3.445366
Paraguay,PRY,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,74
Paraguay,PRY,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,56
Paraguay,PRY,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,98
Paraguay,PRY,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.782299
Paraguay,PRY,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,2.578467
Paraguay,PRY,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,2.986131
Paraguay,PRY,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,55.6717218854992
Paraguay,PRY,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,80
Paraguay,PRY,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,2.547013
Peru,PER,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,108
Peru,PER,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,2.554801
Peru,PER,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,110
Peru,PER,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.421468
Peru,PER,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,65
Peru,PER,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,2.843858
Peru,PER,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,86
Peru,PER,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.529412
Peru,PER,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,54
Peru,PER,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,3.445582
Peru,PER,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,83
Peru,PER,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,60
Peru,PER,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,115
Peru,PER,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.693249
Peru,PER,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,2.47537
Peru,PER,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,2.911128
Peru,PER,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,52.8901645632408
Peru,PER,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,111
Peru,PER,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,2.281358
Philippines,PHL,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,57
Philippines,PHL,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,3.059174
Philippines,PHL,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,69
Philippines,PHL,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.776028
Philippines,PHL,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,37
Philippines,PHL,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,3.292618
Philippines,PHL,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,85
Philippines,PHL,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.529412
Philippines,PHL,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,100
Philippines,PHL,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,2.983609
Philippines,PHL,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,60
Philippines,PHL,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,51
Philippines,PHL,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,77
Philippines,PHL,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.903657
Philippines,PHL,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,2.733253
Philippines,PHL,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,3.074062
Philippines,PHL,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,59.46244881997
Philippines,PHL,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,67
Philippines,PHL,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,2.725952
Poland,POL,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,31
Poland,POL,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,3.505663
Poland,POL,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,29
Poland,POL,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,3.580044
Poland,POL,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,12
Poland,POL,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,3.678499
Poland,POL,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,33
Poland,POL,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,3.253458
Poland,POL,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,23
Poland,POL,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,3.954262
Poland,POL,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,28
Poland,POL,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,20
Poland,POL,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,33
Poland,POL,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,3.539533
Poland,POL,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,3.352324
Poland,POL,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,3.726742
Poland,POL,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,79.3246110192775
Poland,POL,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,35
Poland,POL,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,3.208902
Portugal,PRT,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,23
Portugal,PRT,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,3.719307
Portugal,PRT,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,22
Portugal,PRT,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,3.705938
Portugal,PRT,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,7
Portugal,PRT,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,3.826492
Portugal,PRT,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,35
Portugal,PRT,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,3.17135
Portugal,PRT,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,18
Portugal,PRT,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,4.125922
Portugal,PRT,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,23
Portugal,PRT,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,16
Portugal,PRT,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,30
Portugal,PRT,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,3.643184
Portugal,PRT,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,3.43944
Portugal,PRT,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,3.846928
Portugal,PRT,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,82.5622437874909
Portugal,PRT,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,32
Portugal,PRT,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,3.247268
Qatar,QAT,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,30
Qatar,QAT,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,3.561508
Qatar,QAT,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,31
Qatar,QAT,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,3.418651
Qatar,QAT,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,9
Qatar,QAT,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,3.75
Qatar,QAT,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,38
Qatar,QAT,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,3
Qatar,QAT,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,36
Qatar,QAT,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,3.704365
Qatar,QAT,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,30
Qatar,QAT,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,19
Qatar,QAT,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,41
Qatar,QAT,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,3.474205
Qatar,QAT,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,3.206593
Qatar,QAT,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,3.741817
Qatar,QAT,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,77.2840318306364
Qatar,QAT,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,27
Qatar,QAT,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,3.375
Romania,ROU,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,41
Romania,ROU,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,3.264727
Romania,ROU,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,47
Romania,ROU,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,3.073653
Romania,ROU,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,48
Romania,ROU,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,3.176497
Romania,ROU,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,80
Romania,ROU,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.580718
Romania,ROU,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,39
Romania,ROU,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,3.681887
Romania,ROU,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,48
Romania,ROU,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,40
Romania,ROU,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,55
Romania,ROU,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,3.118601
Romania,ROU,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,3.005132
Romania,ROU,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,3.232069
Romania,ROU,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,66.1764191408627
Romania,ROU,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,51
Romania,ROU,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,2.906903
Russian Federation,RUS,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,97
Russian Federation,RUS,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,2.646039
Russian Federation,RUS,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,71
Russian Federation,RUS,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.74927
Russian Federation,RUS,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,96
Russian Federation,RUS,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,2.644032
Russian Federation,RUS,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,97
Russian Federation,RUS,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.420382
Russian Federation,RUS,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,66
Russian Federation,RUS,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,3.313303
Russian Federation,RUS,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,75
Russian Federation,RUS,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,63
Russian Federation,RUS,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,89
Russian Federation,RUS,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.756889
Russian Federation,RUS,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,2.646469
Russian Federation,RUS,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,2.867309
Russian Federation,RUS,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,54.878017544583
Russian Federation,RUS,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,61
Russian Federation,RUS,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,2.77518
Rwanda,RWA,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,86
Rwanda,RWA,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,2.751179
Rwanda,RWA,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,60
Rwanda,RWA,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.851178
Rwanda,RWA,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,29
Rwanda,RWA,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,3.391414
Rwanda,RWA,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,64
Rwanda,RWA,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.666667
Rwanda,RWA,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,61
Rwanda,RWA,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,3.351178
Rwanda,RWA,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,57
Rwanda,RWA,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,38
Rwanda,RWA,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,86
Rwanda,RWA,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.974757
Rwanda,RWA,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,2.66413
Rwanda,RWA,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,3.285385
Rwanda,RWA,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,61.6833216511049
Rwanda,RWA,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,65
Rwanda,RWA,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,2.75505
São Tomé and Principe,STP,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,81
São Tomé and Principe,STP,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,2.783317
São Tomé and Principe,STP,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,84
São Tomé and Principe,STP,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.646285
São Tomé and Principe,STP,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,121
São Tomé and Principe,STP,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,2.415986
São Tomé and Principe,STP,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,57
São Tomé and Principe,STP,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.714286
São Tomé and Principe,STP,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,97
São Tomé and Principe,STP,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,3.014706
São Tomé and Principe,STP,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,89
São Tomé and Principe,STP,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,66
São Tomé and Principe,STP,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,115
São Tomé and Principe,STP,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.653207
São Tomé and Principe,STP,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,2.470064
São Tomé and Principe,STP,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,2.836349
São Tomé and Principe,STP,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,51.6394164633209
São Tomé and Principe,STP,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,106
São Tomé and Principe,STP,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,2.330496
Saudi Arabia,SAU,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,46
Saudi Arabia,SAU,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,3.171576
Saudi Arabia,SAU,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,57
Saudi Arabia,SAU,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.860055
Saudi Arabia,SAU,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,56
Saudi Arabia,SAU,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,2.985055
Saudi Arabia,SAU,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,66
Saudi Arabia,SAU,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.660549
Saudi Arabia,SAU,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,67
Saudi Arabia,SAU,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,3.300067
Saudi Arabia,SAU,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,55
Saudi Arabia,SAU,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,44
Saudi Arabia,SAU,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,66
Saudi Arabia,SAU,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,3.011041
Saudi Arabia,SAU,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,2.829881
Saudi Arabia,SAU,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,3.1922
Saudi Arabia,SAU,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,62.8166852207941
Saudi Arabia,SAU,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,43
Saudi Arabia,SAU,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,3.107004
Senegal,SEN,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,150
Senegal,SEN,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,2.106639
Senegal,SEN,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,149
Senegal,SEN,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.106639
Senegal,SEN,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,128
Senegal,SEN,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,2.363394
Senegal,SEN,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,130
Senegal,SEN,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.169242
Senegal,SEN,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,145
Senegal,SEN,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,2.518404
Senegal,SEN,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,141
Senegal,SEN,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,115
Senegal,SEN,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,159
Senegal,SEN,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.252378
Senegal,SEN,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,2.005599
Senegal,SEN,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,2.499158
Senegal,SEN,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,39.1191599790595
Senegal,SEN,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,118
Senegal,SEN,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,2.224286
Serbia,SRB,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,76
Serbia,SRB,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,2.789011
Serbia,SRB,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,80
Serbia,SRB,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.70465
Serbia,SRB,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,57
Serbia,SRB,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,2.971317
Serbia,SRB,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,78
Serbia,SRB,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.597121
Serbia,SRB,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,62
Serbia,SRB,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,3.333418
Serbia,SRB,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,65
Serbia,SRB,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,50
Serbia,SRB,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,96
Serbia,SRB,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.840953
Serbia,SRB,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,2.589503
Serbia,SRB,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,3.092404
Serbia,SRB,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,57.5038326455187
Serbia,SRB,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,74
Serbia,SRB,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,2.599877
Sierra Leone,SLE,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,134
Sierra Leone,SLE,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,2.272727
Sierra Leone,SLE,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,156
