2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Country Name,Country Code,Indicator Name,Indicator Code,
0.806052803993225,,,,,,,0.821,0.825245559215546,,0.825245559215546,Sri Lanka,LKA,"Fraction of Children Under 5 Not Stunted, Male",HD.HCI.STNT.MA,
,,,,,,,400,400,,400,Sri Lanka,LKA,Harmonized Test Scores,HD.HCI.HLOS,
,,,,,,,,,,,Sri Lanka,LKA,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,
,,,,,,,,,,,Sri Lanka,LKA,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,
,,,,,,,0.584,0.59337055683136,,0.598324298858643,Sri Lanka,LKA,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,
,,,,,,,,,,,Sri Lanka,LKA,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,
,,,,,,,,,,,Sri Lanka,LKA,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,
,,,,,,,,,,,Sri Lanka,LKA,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,
,,,,,,,0.574,0.58744078874588,,0.59227728843689,Sri Lanka,LKA,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,
,,,,,,,,,,,Sri Lanka,LKA,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,
,,,,,,,,,,,Sri Lanka,LKA,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,
,,,,,,,,,,,Sri Lanka,LKA,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,
,,,,,,,0.593,0.599148750305176,,0.604202330112457,Sri Lanka,LKA,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,
,,,,,,,8.3,8.37412357330322,,8.46218395233154,Sri Lanka,LKA,Learning-Adjusted Years of School,HD.HCI.LAYS,
,,,,,,,,,,,Sri Lanka,LKA,"Learning-Adjusted Years of School, Female",HD.HCI.LAYS.FE,
,,,,,,,,,,,Sri Lanka,LKA,"Learning-Adjusted Years of School, Male",HD.HCI.LAYS.MA,
0.98839259147644,,,,,,,0.9912,0.992199242115021,,0.992560029029846,Sri Lanka,LKA,Probability of Survival to Age 5,HD.HCI.MORT,
0.989456593990326,,,,,,,0.992,0.992944836616516,,0.993242740631104,Sri Lanka,LKA,"Probability of Survival to Age 5, Female",HD.HCI.MORT.FE,
0.987381398677826,,,,,,,0.9904,0.99149090051651,,0.991921246051788,Sri Lanka,LKA,"Probability of Survival to Age 5, Male",HD.HCI.MORT.MA,
0.880235314369202,,,,,,,0.868,0.895721435546875,,0.898495495319366,Sri Lanka,LKA,Survival Rate from Age 15-60,HD.HCI.AMRT,
0.93330991268158,,,,,,,0.9282,0.943178594112396,,0.944690465927124,Sri Lanka,LKA,"Survival Rate from Age 15-60, Female",HD.HCI.AMRT.FE,
0.8263840675354,,,,,,,0.8067,0.846874594688416,,0.85080623626709,Sri Lanka,LKA,"Survival Rate from Age 15-60, Male",HD.HCI.AMRT.MA,
,,,,,,,,12.9526405334473,,12.9526405334473,St. Kitts and Nevis,KNA,Expected Years of School,HD.HCI.EYRS,
,,,,,,,,12.6365394592285,,12.6365394592285,St. Kitts and Nevis,KNA,"Expected Years of School, Female",HD.HCI.EYRS.FE,
,,,,,,,,13.2753343582153,,13.2753343582153,St. Kitts and Nevis,KNA,"Expected Years of School, Male",HD.HCI.EYRS.MA,
,,,,,,,,,,,St. Kitts and Nevis,KNA,Fraction of Children Under 5 Not Stunted,HD.HCI.STNT,
,,,,,,,,,,,St. Kitts and Nevis,KNA,"Fraction of Children Under 5 Not Stunted, Female",HD.HCI.STNT.FE,
,,,,,,,,,,,St. Kitts and Nevis,KNA,"Fraction of Children Under 5 Not Stunted, Male",HD.HCI.STNT.MA,
,,,,,,,,395.033355712891,,409.074462890625,St. Kitts and Nevis,KNA,Harmonized Test Scores,HD.HCI.HLOS,
,,,,,,,,402.936645507813,,415.24755859375,St. Kitts and Nevis,KNA,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,
,,,,,,,,386.454132080078,,403.511932373047,St. Kitts and Nevis,KNA,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,
,,,,,,,,0.572474420070648,,0.586181640625,St. Kitts and Nevis,KNA,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,
,,,,,,,,0.587617099285126,,0.599641740322113,St. Kitts and Nevis,KNA,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,
,,,,,,,,0.57487827539444,,0.585577607154846,St. Kitts and Nevis,KNA,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,
,,,,,,,,0.599854528903961,,0.613312304019928,St. Kitts and Nevis,KNA,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,
,,,,,,,,0.560685455799103,,0.573051154613495,St. Kitts and Nevis,KNA,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,
,,,,,,,,0.556947350502014,,0.573573708534241,St. Kitts and Nevis,KNA,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,
,,,,,,,,0.541796982288361,,0.556399345397949,St. Kitts and Nevis,KNA,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,
,,,,,,,,0.572726368904114,,0.590061366558075,St. Kitts and Nevis,KNA,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,
,,,,,,,,0.583700954914093,,0.598464250564575,St. Kitts and Nevis,KNA,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,
,,,,,,,,8.18675994873047,,8.47775077819824,St. Kitts and Nevis,KNA,Learning-Adjusted Years of School,HD.HCI.LAYS,
,,,,,,,,8.14675998687744,,8.39566802978516,St. Kitts and Nevis,KNA,"Learning-Adjusted Years of School, Female",HD.HCI.LAYS.FE,
,,,,,,,,8.20849227905273,,8.57080936431885,St. Kitts and Nevis,KNA,"Learning-Adjusted Years of School, Male",HD.HCI.LAYS.MA,
0.985285460948944,,,,,,,,0.987643480300903,,0.9880211353302,St. Kitts and Nevis,KNA,Probability of Survival to Age 5,HD.HCI.MORT,
0.986756026744843,,,,,,,,0.988865911960602,,0.989206314086914,St. Kitts and Nevis,KNA,"Probability of Survival to Age 5, Female",HD.HCI.MORT.FE,
0.98388671875,,,,,,,,0.986492931842804,,0.986917614936829,St. Kitts and Nevis,KNA,"Probability of Survival to Age 5, Male",HD.HCI.MORT.MA,
,,,,,,,,0.876999974250793,,0.876999974250793,St. Kitts and Nevis,KNA,Survival Rate from Age 15-60,HD.HCI.AMRT,
,,,,,,,,0.920000016689301,,0.920000016689301,St. Kitts and Nevis,KNA,"Survival Rate from Age 15-60, Female",HD.HCI.AMRT.FE,
,,,,,,,,0.833999991416931,,0.833999991416931,St. Kitts and Nevis,KNA,"Survival Rate from Age 15-60, Male",HD.HCI.AMRT.MA,
,,,,,,,,12.6721038818359,,12.6871833801269,St. Lucia,LCA,Expected Years of School,HD.HCI.EYRS,
,,,,,,,,12.8836574554443,,12.8608236312866,St. Lucia,LCA,"Expected Years of School, Female",HD.HCI.EYRS.FE,
,,,,,,,,12.4653606414795,,12.5194253921509,St. Lucia,LCA,"Expected Years of School, Male",HD.HCI.EYRS.MA,
,,,,,,,,0.975146889686584,,0.975146889686584,St. Lucia,LCA,Fraction of Children Under 5 Not Stunted,HD.HCI.STNT,
,,,,,,,,0.989942133426666,,0.989942133426666,St. Lucia,LCA,"Fraction of Children Under 5 Not Stunted, Female",HD.HCI.STNT.FE,
,,,,,,,,0.959935963153839,,0.959935963153839,St. Lucia,LCA,"Fraction of Children Under 5 Not Stunted, Male",HD.HCI.STNT.MA,
,,,,,,,,404.524444580078,,417.760650634766,St. Lucia,LCA,Harmonized Test Scores,HD.HCI.HLOS,
,,,,,,,,415.406097412109,,426.097991943359,St. Lucia,LCA,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,
,,,,,,,,393.380218505859,,409.266906738281,St. Lucia,LCA,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,
,,,,,,,,0.588586747646332,,0.602564752101898,St. Lucia,LCA,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,
,,,,,,,,0.616230547428131,,0.627076208591461,St. Lucia,LCA,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,
,,,,,,,,0.601185142993927,,0.611023426055908,St. Lucia,LCA,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,
,,,,,,,,0.628296315670013,,0.641980469226837,St. Lucia,LCA,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,
,,,,,,,,0.574645817279816,,0.587717175483704,St. Lucia,LCA,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,
,,,,,,,,0.562362730503082,,0.579178392887115,St. Lucia,LCA,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,
,,,,,,,,0.543729901313782,,0.559558689594269,St. Lucia,LCA,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,
,,,,,,,,0.576477408409119,,0.595557928085327,St. Lucia,LCA,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,
,,,,,,,,0.60040420293808,,0.615442216396332,St. Lucia,LCA,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,
,,,,,,,,8.20188140869141,,8.4803295135498,St. Lucia,LCA,Learning-Adjusted Years of School,HD.HCI.LAYS,
,,,,,,,,8.56311988830566,,8.76795387268066,St. Lucia,LCA,"Learning-Adjusted Years of School, Female",HD.HCI.LAYS.FE,
,,,,,,,,7.84580230712891,,8.19805812835693,St. Lucia,LCA,"Learning-Adjusted Years of School, Male",HD.HCI.LAYS.MA,
0.98138040304184,,,,,,,,0.982962548732758,,0.983381032943726,St. Lucia,LCA,Probability of Survival to Age 5,HD.HCI.MORT,
0.983271896839142,,,,,,,,0.984740614891052,,0.985113501548767,St. Lucia,LCA,"Probability of Survival to Age 5, Female",HD.HCI.MORT.FE,
0.979590892791748,,,,,,,,0.981289446353912,,0.981747329235077,St. Lucia,LCA,"Probability of Survival to Age 5, Male",HD.HCI.MORT.MA,
0.861847937107086,,,,,,,,0.86308890581131,,0.865446269512177,St. Lucia,LCA,Survival Rate from Age 15-60,HD.HCI.AMRT,
0.900719463825226,,,,,,,,0.901768684387207,,0.903857111930847,St. Lucia,LCA,"Survival Rate from Age 15-60, Female",HD.HCI.AMRT.FE,
0.823418259620667,,,,,,,,0.824027359485626,,0.826528787612915,St. Lucia,LCA,"Survival Rate from Age 15-60, Male",HD.HCI.AMRT.MA,
,,,,,,,,,,,St. Martin (French part),MAF,Expected Years of School,HD.HCI.EYRS,
,,,,,,,,,,,St. Martin (French part),MAF,"Expected Years of School, Female",HD.HCI.EYRS.FE,
,,,,,,,,,,,St. Martin (French part),MAF,"Expected Years of School, Male",HD.HCI.EYRS.MA,
,,,,,,,,,,,St. Martin (French part),MAF,Fraction of Children Under 5 Not Stunted,HD.HCI.STNT,
,,,,,,,,,,,St. Martin (French part),MAF,"Fraction of Children Under 5 Not Stunted, Female",HD.HCI.STNT.FE,
,,,,,,,,,,,St. Martin (French part),MAF,"Fraction of Children Under 5 Not Stunted, Male",HD.HCI.STNT.MA,
,,,,,,,,,,,St. Martin (French part),MAF,Harmonized Test Scores,HD.HCI.HLOS,
,,,,,,,,,,,St. Martin (French part),MAF,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,
,,,,,,,,,,,St. Martin (French part),MAF,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,
,,,,,,,,,,,St. Martin (French part),MAF,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,
,,,,,,,,,,,St. Martin (French part),MAF,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,
,,,,,,,,,,,St. Martin (French part),MAF,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,
,,,,,,,,,,,St. Martin (French part),MAF,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,
,,,,,,,,,,,St. Martin (French part),MAF,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,
,,,,,,,,,,,St. Martin (French part),MAF,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,
,,,,,,,,,,,St. Martin (French part),MAF,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,
,,,,,,,,,,,St. Martin (French part),MAF,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,
,,,,,,,,,,,St. Martin (French part),MAF,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,
,,,,,,,,,,,St. Martin (French part),MAF,Learning-Adjusted Years of School,HD.HCI.LAYS,
,,,,,,,,,,,St. Martin (French part),MAF,"Learning-Adjusted Years of School, Female",HD.HCI.LAYS.FE,
,,,,,,,,,,,St. Martin (French part),MAF,"Learning-Adjusted Years of School, Male",HD.HCI.LAYS.MA,
,,,,,,,,,,,St. Martin (French part),MAF,Probability of Survival to Age 5,HD.HCI.MORT,
,,,,,,,,,,,St. Martin (French part),MAF,"Probability of Survival to Age 5, Female",HD.HCI.MORT.FE,
,,,,,,,,,,,St. Martin (French part),MAF,"Probability of Survival to Age 5, Male",HD.HCI.MORT.MA,
,,,,,,,,,,,St. Martin (French part),MAF,Survival Rate from Age 15-60,HD.HCI.AMRT,
,,,,,,,,,,,St. Martin (French part),MAF,"Survival Rate from Age 15-60, Female",HD.HCI.AMRT.FE,
,,,,,,,,,,,St. Martin (French part),MAF,"Survival Rate from Age 15-60, Male",HD.HCI.AMRT.MA,
,,,,,,,,12.6173238754272,,12.3129692077637,St. Vincent and the Grenadines,VCT,Expected Years of School,HD.HCI.EYRS,
,,,,,,,,12.8845319747925,,12.8867034912109,St. Vincent and the Grenadines,VCT,"Expected Years of School, Female",HD.HCI.EYRS.FE,
,,,,,,,,12.3623476028442,,11.7628536224365,St. Vincent and the Grenadines,VCT,"Expected Years of School, Male",HD.HCI.EYRS.MA,
,,,,,,,,,,,St. Vincent and the Grenadines,VCT,Fraction of Children Under 5 Not Stunted,HD.HCI.STNT,
,,,,,,,,,,,St. Vincent and the Grenadines,VCT,"Fraction of Children Under 5 Not Stunted, Female",HD.HCI.STNT.FE,
,,,,,,,,,,,St. Vincent and the Grenadines,VCT,"Fraction of Children Under 5 Not Stunted, Male",HD.HCI.STNT.MA,
,,,,,,,,386.322174072266,,391.392700195313,St. Vincent and the Grenadines,VCT,Harmonized Test Scores,HD.HCI.HLOS,
,,,,,,,,393.592193603516,,396.787445068359,St. Vincent and the Grenadines,VCT,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,
,,,,,,,,378.833129882813,,385.775848388672,St. Vincent and the Grenadines,VCT,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,
,,,,,,,,0.535864591598511,,0.533341825008392,St. Vincent and the Grenadines,VCT,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,
,,,,,,,,0.56624311208725,,0.570512056350708,St. Vincent and the Grenadines,VCT,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,
,,,,,,,,0.553132236003876,,0.556123554706573,St. Vincent and the Grenadines,VCT,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,
,,,,,,,,0.578689515590668,,0.583998143672943,St. Vincent and the Grenadines,VCT,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,
,,,,,,,,0.525346994400024,,0.521960496902466,St. Vincent and the Grenadines,VCT,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,
,,,,,,,,0.509105503559113,,0.500845789909363,St. Vincent and the Grenadines,VCT,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,
,,,,,,,,0.496406227350235,,0.48793625831604,St. Vincent and the Grenadines,VCT,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,
,,,,,,,,0.52217298746109,,0.51447606086731,St. Vincent and the Grenadines,VCT,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,
,,,,,,,,0.546025156974792,,0.544671952724457,St. Vincent and the Grenadines,VCT,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,
,,,,,,,,7.79896306991577,,7.71073007583618,St. Vincent and the Grenadines,VCT,Learning-Adjusted Years of School,HD.HCI.LAYS,
,,,,,,,,8.1140022277832,,8.18125152587891,St. Vincent and the Grenadines,VCT,"Learning-Adjusted Years of School, Female",HD.HCI.LAYS.FE,
,,,,,,,,7.49322652816772,,7.26051998138428,St. Vincent and the Grenadines,VCT,"Learning-Adjusted Years of School, Male",HD.HCI.LAYS.MA,
0.97914856672287,,,,,,,,0.983106315135956,,0.983616709709167,St. Vincent and the Grenadines,VCT,Probability of Survival to Age 5,HD.HCI.MORT,
0.981163799762726,,,,,,,,0.984775602817535,,0.98525071144104,St. Vincent and the Grenadines,VCT,"Probability of Survival to Age 5, Female",HD.HCI.MORT.FE,
0.977229058742523,,,,,,,,0.981500744819641,,0.982078850269318,St. Vincent and the Grenadines,VCT,"Probability of Survival to Age 5, Male",HD.HCI.MORT.MA,
0.83280622959137,,,,,,,,0.830341815948486,,0.833130836486816,St. Vincent and the Grenadines,VCT,Survival Rate from Age 15-60,HD.HCI.AMRT,
0.874030351638794,,,,,,,,0.873605370521545,,0.876130640506744,St. Vincent and the Grenadines,VCT,"Survival Rate from Age 15-60, Female",HD.HCI.AMRT.FE,
0.796181201934814,,,,,,,,0.791841983795166,,0.794400990009308,St. Vincent and the Grenadines,VCT,"Survival Rate from Age 15-60, Male",HD.HCI.AMRT.MA,
,,,,,,,7.28,7.07859897613525,,7.0815601348877,Sudan,SDN,Expected Years of School,HD.HCI.EYRS,
,,,,,,,,6.94350099563599,,6.94631195068359,Sudan,SDN,"Expected Years of School, Female",HD.HCI.EYRS.FE,
,,,,,,,,7.21037340164185,,7.21347665786743,Sudan,SDN,"Expected Years of School, Male",HD.HCI.EYRS.MA,
0.616999983787537,,,,,,,0.6176,0.617564558982849,,0.617564558982849,Sudan,SDN,Fraction of Children Under 5 Not Stunted,HD.HCI.STNT,
0.642347812652588,,,,,,,0.6391,0.639149606227875,,0.639149606227875,Sudan,SDN,"Fraction of Children Under 5 Not Stunted, Female",HD.HCI.STNT.FE,
0.592312037944794,,,,,,,0.5968,0.596810579299927,,0.596810579299927,Sudan,SDN,"Fraction of Children Under 5 Not Stunted, Male",HD.HCI.STNT.MA,
,,,,,,,380,379.633666992188,,379.633666992188,Sudan,SDN,Harmonized Test Scores,HD.HCI.HLOS,
,,,,,,,389,389.370391845703,,389.370391845703,Sudan,SDN,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,
,,,,,,,371,371.285705566406,,371.285705566406,Sudan,SDN,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,
,,,,,,,0.379,0.376040458679199,,0.377445191144943,Sudan,SDN,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,
,,,,,,,,0.384015113115311,,0.385359644889831,Sudan,SDN,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,
,,,,,,,,0.368335247039795,,0.36907622218132,Sudan,SDN,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,
,,,,,,,,0.398174226284027,,0.399785697460175,Sudan,SDN,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,
,,,,,,,0.367,0.361420154571533,,0.36208176612854,Sudan,SDN,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,
,,,,,,,,0.368668973445892,,0.370086252689362,Sudan,SDN,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,
,,,,,,,,0.350978881120682,,0.3515884578228,Sudan,SDN,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,
,,,,,,,,0.38401535153389,,0.385781943798065,Sudan,SDN,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,
,,,,,,,0.39,0.389177620410919,,0.39090895652771,Sudan,SDN,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,
,,,,,,,4.42,4.2996392250061,,4.30143785476685,Sudan,SDN,Learning-Adjusted Years of School,HD.HCI.LAYS,
,,,,,,,,4.32574987411499,,4.32750129699707,Sudan,SDN,"Learning-Adjusted Years of School, Female",HD.HCI.LAYS.FE,
,,,,,,,,4.28337383270264,,4.28521728515625,Sudan,SDN,"Learning-Adjusted Years of School, Male",HD.HCI.LAYS.MA,
0.92408299446106,,,,,,,0.9368,0.937550067901611,,0.939526557922363,Sudan,SDN,Probability of Survival to Age 5,HD.HCI.MORT,
0.930100500583649,,,,,,,0.9421,0.942972242832184,,0.944702923297882,Sudan,SDN,"Probability of Survival to Age 5, Female",HD.HCI.MORT.FE,
0.9184210896492,,,,,,,0.9317,0.932423055171967,,0.934529900550842,Sudan,SDN,"Probability of Survival to Age 5, Male",HD.HCI.MORT.MA,
0.759682476520538,,,,,,,0.7818,0.78177011013031,,0.786300718784332,Sudan,SDN,Survival Rate from Age 15-60,HD.HCI.AMRT,
0.789574086666107,,,,,,,0.8105,0.810528516769409,,0.81518965959549,Sudan,SDN,"Survival Rate from Age 15-60, Female",HD.HCI.AMRT.FE,
0.729925513267517,,,,,,,0.753,0.752927839756012,,0.757316648960114,Sudan,SDN,"Survival Rate from Age 15-60, Male",HD.HCI.AMRT.MA,
,,,,,,,,,,,Suriname,SUR,Expected Years of School,HD.HCI.EYRS,
,,,,,,,,,,,Suriname,SUR,"Expected Years of School, Female",HD.HCI.EYRS.FE,
,,,,,,,,,,,Suriname,SUR,"Expected Years of School, Male",HD.HCI.EYRS.MA,
,,,,,,,,,,,Suriname,SUR,Fraction of Children Under 5 Not Stunted,HD.HCI.STNT,
,,,,,,,,,,,Suriname,SUR,"Fraction of Children Under 5 Not Stunted, Female",HD.HCI.STNT.FE,
,,,,,,,,,,,Suriname,SUR,"Fraction of Children Under 5 Not Stunted, Male",HD.HCI.STNT.MA,
,,,,,,,,,,,Suriname,SUR,Harmonized Test Scores,HD.HCI.HLOS,
,,,,,,,,,,,Suriname,SUR,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,
,,,,,,,,,,,Suriname,SUR,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,
,,,,,,,,,,,Suriname,SUR,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,
,,,,,,,,,,,Suriname,SUR,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,
,,,,,,,,,,,Suriname,SUR,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,
,,,,,,,,,,,Suriname,SUR,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,
,,,,,,,,,,,Suriname,SUR,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,
,,,,,,,,,,,Suriname,SUR,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,
,,,,,,,,,,,Suriname,SUR,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,
,,,,,,,,,,,Suriname,SUR,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,
,,,,,,,,,,,Suriname,SUR,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,
,,,,,,,,,,,Suriname,SUR,Learning-Adjusted Years of School,HD.HCI.LAYS,
,,,,,,,,,,,Suriname,SUR,"Learning-Adjusted Years of School, Female",HD.HCI.LAYS.FE,
,,,,,,,,,,,Suriname,SUR,"Learning-Adjusted Years of School, Male",HD.HCI.LAYS.MA,
,,,,,,,,,,,Suriname,SUR,Probability of Survival to Age 5,HD.HCI.MORT,
,,,,,,,,,,,Suriname,SUR,"Probability of Survival to Age 5, Female",HD.HCI.MORT.FE,
,,,,,,,,,,,Suriname,SUR,"Probability of Survival to Age 5, Male",HD.HCI.MORT.MA,
,,,,,,,,,,,Suriname,SUR,Survival Rate from Age 15-60,HD.HCI.AMRT,
,,,,,,,,,,,Suriname,SUR,"Survival Rate from Age 15-60, Female",HD.HCI.AMRT.FE,
,,,,,,,,,,,Suriname,SUR,"Survival Rate from Age 15-60, Male",HD.HCI.AMRT.MA,
13.5683488845825,,,,,,,13.89,13.9364252090454,,13.9364252090454,Sweden,SWE,Expected Years of School,HD.HCI.EYRS,
13.5568723678589,,,,,,,13.88,13.9040212631226,,13.9040212631226,Sweden,SWE,"Expected Years of School, Female",HD.HCI.EYRS.FE,
13.5792732238769,,,,,,,13.91,13.95862865448,,13.95862865448,Sweden,SWE,"Expected Years of School, Male",HD.HCI.EYRS.MA,
,,,,,,,,,,,Sweden,SWE,Fraction of Children Under 5 Not Stunted,HD.HCI.STNT,
,,,,,,,,,,,Sweden,SWE,"Fraction of Children Under 5 Not Stunted, Female",HD.HCI.STNT.FE,
,,,,,,,,,,,Sweden,SWE,"Fraction of Children Under 5 Not Stunted, Male",HD.HCI.STNT.MA,
512.211608886719,,,,,,,525,525.1103515625,,519.361755371094,Sweden,SWE,Harmonized Test Scores,HD.HCI.HLOS,
520.873107910156,,,,,,,531,531.103515625,,526.635925292969,Sweden,SWE,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,
503.816864013672,,,,,,,519,519.354736328125,,512.094360351563,Sweden,SWE,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,
0.762113332748413,,,,,,,0.8,0.802509963512421,,0.79535710811615,Sweden,SWE,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,
0.780195534229279,,,,,,,0.815,0.815964818000793,,0.81018739938736,Sweden,SWE,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,
0.771044671535492,,,,,,,0.801,0.804607510566711,,0.798833727836609,Sweden,SWE,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,
0.78945118188858,,,,,,,0.828,0.827208817005157,,0.821329057216644,Sweden,SWE,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,
0.753566324710846,,,,,,,0.787,0.792337596416473,,0.785323143005371,Sweden,SWE,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,
0.745028555393219,,,,,,,0.786,0.789315402507782,,0.780499577522278,Sweden,SWE,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,
0.736543476581573,,,,,,,0.771,0.776854753494263,,0.769113957881927,Sweden,SWE,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,
