country_code,country_name,wb_income,wb_region,skill_group_id,skill_group_category,skill_group_name,net_per_10K_2015,net_per_10K_2016,net_per_10K_2017,net_per_10K_2018,net_per_10K_2019,,data_country,data_year
uz,Uzbekistan,Lower middle income,Europe & Central Asia,613,Business Skills,Procurement,-146.27,-70.53,-317.32,256.66,-23.84,,,
uz,Uzbekistan,Lower middle income,Europe & Central Asia,154,Soft Skills,Leadership,12.13,-99.04,-254.57,58.66,-11.53,,,
uz,Uzbekistan,Lower middle income,Europe & Central Asia,2247,Specialized Industry Skills,Foreign Languages,-149.88,-201.53,-44.14,-9.6,11.5,,,
uz,Uzbekistan,Lower middle income,Europe & Central Asia,559,Tech Skills,Social Media,-222.46,-107.97,-235.99,6.88,11.7,,,
uz,Uzbekistan,Lower middle income,Europe & Central Asia,26209,Tech Skills,Digital Literacy,-115.64,-112.83,-112.06,19.47,20.24,,,
uz,Uzbekistan,Lower middle income,Europe & Central Asia,256,Soft Skills,Negotiation,-166.79,-202.4,-85.56,67.1,41.25,,,
uz,Uzbekistan,Lower middle income,Europe & Central Asia,12666,Specialized Industry Skills,Teaching,13.27,-42.79,-220.27,8.41,44.76,,,
uz,Uzbekistan,Lower middle income,Europe & Central Asia,2269,Business Skills,Project Management,-189.97,-219.92,-207.53,86.38,46.13,,,
uz,Uzbekistan,Lower middle income,Europe & Central Asia,976,Business Skills,Capital Markets,-300.86,-223.44,-277.92,144.48,48.36,,,
uz,Uzbekistan,Lower middle income,Europe & Central Asia,2186,Business Skills,Manufacturing Operations,157.54,-85.63,-272.2,171.28,49.59,,,
uz,Uzbekistan,Lower middle income,Europe & Central Asia,69,Business Skills,Advertising,-332.03,-157.87,-254.44,0,58.3,,,
uz,Uzbekistan,Lower middle income,Europe & Central Asia,2597,Business Skills,Business Management,-147.27,-75.36,-181.48,38.43,65.47,,,
uz,Uzbekistan,Lower middle income,Europe & Central Asia,176,Specialized Industry Skills,Research,-140.27,-79.73,-175.37,-60.8,79.64,,,
uz,Uzbekistan,Lower middle income,Europe & Central Asia,1836,Business Skills,Digital Marketing,-442.35,-96.02,-525.62,55.29,90.46,,,
uz,Uzbekistan,Lower middle income,Europe & Central Asia,666,Business Skills,Product Marketing,-229.9,-55.49,-207.49,41.7,124.17,,,
uz,Uzbekistan,Lower middle income,Europe & Central Asia,441,Business Skills,Management Consulting,-100.15,-13.86,-249.92,193.09,140.99,,,
uz,Uzbekistan,Lower middle income,Europe & Central Asia,45513,Business Skills,Employee Learning & Development,53.8,-12.57,-463.12,163.42,158.77,,,
uz,Uzbekistan,Lower middle income,Europe & Central Asia,20023,Business Skills,Management Accounting,-170.6,-165.48,-292.68,130.43,160.34,,,
uz,Uzbekistan,Lower middle income,Europe & Central Asia,921,Soft Skills,Teamwork,-140.6,-174.2,-429.71,0,186.53,,,
uz,Uzbekistan,Lower middle income,Europe & Central Asia,9985,Specialized Industry Skills,Construction Engineering,385.09,-183.98,187.85,560.97,225.39,,,
uz,Uzbekistan,Lower middle income,Europe & Central Asia,1225,Business Skills,Sales Operations,-472.44,0,-739.92,67.99,238.93,,,
uz,Uzbekistan,Lower middle income,Europe & Central Asia,1774,Specialized Industry Skills,Public Policy,-260.51,-298.63,-295.32,-251.92,240.58,,,
uz,Uzbekistan,Lower middle income,Europe & Central Asia,49,Business Skills,Human Resources (HR),-388.45,-47.83,-410.19,107.4,249.11,,,
uz,Uzbekistan,Lower middle income,Europe & Central Asia,482,Specialized Industry Skills,Event Planning,-164.51,-36.23,-378.5,-26.88,259.08,,,
uz,Uzbekistan,Lower middle income,Europe & Central Asia,3104,Specialized Industry Skills,International Law,-407.17,-337.51,-61.08,-159.94,277.14,,,
uz,Uzbekistan,Lower middle income,Europe & Central Asia,133,Specialized Industry Skills,Retail,-86.15,-143.07,-349.81,232.7,394.74,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,31090,Soft Skills,Flexible Approach,-1209.32,-2435.26,-2542.23,-3629.02,-4022.04,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,27096,Soft Skills,Social Perceptiveness,-1516.74,-1473.46,-2098.27,-2743.94,-3834.49,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,20581,Specialized Industry Skills,Analytical Reasoning,-1581.51,-1987.86,-1982.84,-2543.06,-2724.71,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,599,Business Skills,Sales Leads,-1675.34,-1954.75,-3274.3,-3094.17,-2641.97,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,4142,Disruptive Tech Skills,Human Computer Interaction,-1444.29,-1972.02,-2646.19,-3171.94,-2395.31,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,1017,Soft Skills,Problem Solving,-1572.24,-2027.66,-2305.74,-2665.84,-2392.5,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,4565,Specialized Industry Skills,Structural Analysis,-1154.31,-2022.09,-2115.7,-2814.19,-2360.06,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,2407,Disruptive Tech Skills,Artificial Intelligence (AI),-1444.26,-2104.3,-2435.67,-2679.14,-2212.81,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,2591,Business Skills,Customer Experience,-1353.14,-1793.66,-1765.86,-2635.06,-2212.3,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,17179,Specialized Industry Skills,Chemical Processing,-1011.67,-1652.31,-2009.12,-2574.58,-2136.98,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,50304,Tech Skills,Mobile Application Development,-1631.38,-1957.09,-2295.46,-2822.98,-2108.01,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,25743,Specialized Industry Skills,Electronic Control Systems,-1042.89,-1482.56,-1923.39,-2624.44,-2106.54,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,2549,Tech Skills,Information Management,-1425.59,-1752.08,-2055.73,-2487.21,-2100.52,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,7462,Specialized Industry Skills,Nonprofit Management,-603.54,-888.94,-1181.35,-1691.56,-2098.94,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,2263,Soft Skills,Time Management,-1558.22,-2056.98,-2108.48,-2735.03,-2097.23,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,3748,Specialized Industry Skills,Environmental Engineering,-1086.18,-1804.31,-2018.86,-2608.7,-2080.58,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,2608,Business Skills,Operational Efficiency,-1647.7,-2134.93,-2382.85,-2515.6,-2056.16,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,911,Specialized Industry Skills,Structural Engineering,-1379.78,-2065.4,-2403.48,-3020,-2035.93,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,6544,Specialized Industry Skills,Fluid Mechanics,-807.48,-1421.67,-1470.71,-2282.76,-2022.78,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,4167,Specialized Industry Skills,Dentistry,-1233.53,-1532.19,-1587.3,-2044.69,-1994.42,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,50321,Tech Skills,Software Testing,-1717.64,-2058.37,-2469,-2797.99,-1979.59,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,210,Specialized Industry Skills,Maintenance & Repair,-1008.04,-1483.81,-1710.18,-2448.21,-1959.93,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,50370,Tech Skills,Computer Networking,-1232.33,-1658.94,-1951.87,-2352.62,-1950.26,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,6718,Tech Skills,Scientific Computing,-1150.17,-1771.48,-2399.77,-2778.32,-1930.92,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,1790,Specialized Industry Skills,Machining,-1229.1,-1774.9,-2170.74,-2949.09,-1926.51,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,2091,Disruptive Tech Skills,Robotics,-1004.98,-1499.49,-1927.66,-2497.42,-1921.39,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,3980,Specialized Industry Skills,Documentation,-1110.55,-1524.29,-1684.28,-2588.3,-1917.92,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,1225,Business Skills,Sales Operations,-1455.38,-1751.75,-1773.87,-2110.9,-1915.2,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,586,Tech Skills,Animation,-1332.19,-1638.28,-2153.34,-2429.03,-1886.96,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,4201,Specialized Industry Skills,Organic Chemistry,-866.39,-1323.63,-1866.26,-2281.68,-1884.71,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,3188,Tech Skills,Game Development,-1674.14,-1669.28,-2168.79,-2305.46,-1867.64,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,774,Specialized Industry Skills,Translation,-1045.84,-1626.97,-1841.88,-2191.8,-1862.68,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,1208,Tech Skills,Computer Hardware,-1026.3,-1647.78,-1951.96,-2439.28,-1857.59,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,2548,Specialized Industry Skills,Industrial Design,-1679.15,-1594.49,-2340.68,-2670.13,-1848.18,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,337,Business Skills,Accounts Payable,-967.38,-1185.76,-1514.11,-1883.67,-1841.12,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,1150,Specialized Industry Skills,Instrumentation,-757.1,-1192.62,-1492.32,-2162.12,-1827.28,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,3668,Specialized Industry Skills,Product Testing,-900.2,-1617.81,-1841.63,-2399.55,-1821.12,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,2060,Business Skills,People Management,-1203.03,-1551.62,-1837.73,-2361.85,-1818.45,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,506,Specialized Industry Skills,Interior Design,-1247.25,-1668.24,-1809.01,-2358.12,-1783.25,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,86,Soft Skills,Writing,-1135.97,-1484.65,-1743.69,-1976.7,-1762.5,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,2130,Tech Skills,Software Development Life Cycle (SDLC),-1568.18,-1842.81,-2051.83,-2457.09,-1735.83,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,50061,Disruptive Tech Skills,Data Science,-1224.34,-1456.21,-1827.35,-2115.19,-1718.87,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,2457,Tech Skills,Computer Graphics,-1248.82,-1318.08,-1771.47,-2504.41,-1712.6,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,987,Business Skills,Bookkeeping,-986.84,-1172.24,-1381.92,-1979.23,-1712.05,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,2279,Disruptive Tech Skills,Development Tools,-1152.07,-1514.68,-1953.59,-2269.08,-1660.37,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,25120,Tech Skills,Data Storage Technologies,-1251.98,-1582.7,-1993.07,-2319.42,-1658.23,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,561,Specialized Industry Skills,Electronics,-976.26,-1305.56,-1636.94,-2075.68,-1619.98,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,20157,Disruptive Tech Skills,Aerospace Engineering,-1001.01,-1289.62,-1645.2,-2091.95,-1616.75,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,4131,Specialized Industry Skills,Power Systems,-962.27,-1383.13,-1559.15,-2202.58,-1608.49,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,264,Specialized Industry Skills,Cooking,-940.17,-1371.53,-1593.63,-1865.11,-1606.02,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,921,Soft Skills,Teamwork,-1245.38,-1624.44,-1915.73,-2400.86,-1601.97,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,554,Specialized Industry Skills,Apparel,-1097.67,-1358.06,-1772.64,-1734.02,-1600.71,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,342,Specialized Industry Skills,Inventory Management,-1194.05,-1557.43,-1680.22,-2153.33,-1583.13,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,2420,Specialized Industry Skills,Printing,-1243.03,-1160.3,-1401.07,-1966.97,-1579.33,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,24937,Business Skills,Payroll Services,-1106.78,-1222.65,-1346.5,-1960.74,-1570.9,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,634,Specialized Industry Skills,Architecture,-963.62,-1440.8,-1781.14,-2304.23,-1569.85,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,68,Tech Skills,Technical Support,-1131.18,-1518.65,-1715.23,-2223.43,-1565.51,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,979,Specialized Industry Skills,Psychology,-1040.73,-1192.99,-1514.02,-1907.63,-1555.99,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,344,Business Skills,Administrative Assistance,-650.65,-1010.31,-1140.5,-1679.23,-1546.91,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,1104,Specialized Industry Skills,Mathematics,-1013.5,-1142.54,-1465.89,-1981.51,-1546.87,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,3455,Specialized Industry Skills,Physiology,-1070.79,-1170.64,-1415.22,-2073.08,-1546.63,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,28976,Specialized Industry Skills,Food Service Operations,-965.64,-1368.22,-1592.89,-1876.05,-1545.51,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,1572,Specialized Industry Skills,Physics,-599.83,-1322.24,-1408.68,-1621.45,-1543.96,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,2935,Specialized Industry Skills,Geotechnical Engineering,-1015.66,-1308.11,-1623.23,-1922.27,-1528.66,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,4271,Specialized Industry Skills,Environmental Science,-809.55,-1256.77,-1476.26,-1923.52,-1525.34,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,4647,Specialized Industry Skills,Commercial Photography,-1265.53,-1459.01,-1746.25,-2133.33,-1522.78,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,764,Tech Skills,Web Development,-972.08,-1296.52,-1747.69,-2019.92,-1509.62,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,193,Specialized Industry Skills,Photography,-1226.29,-1331.95,-1616.73,-1995.44,-1501.78,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,2614,Specialized Industry Skills,Radiology,-905.86,-1091.09,-1512.68,-1983.62,-1498.28,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,1989,Tech Skills,Enterprise Software,-1301.88,-1694.31,-1927.67,-2343.81,-1493.99,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,2437,Specialized Industry Skills,Urban Planning,-1301.28,-1437.95,-1472.44,-1838.68,-1490.68,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,781,Specialized Industry Skills,Journalism,-1125.16,-1354.08,-1633.28,-2037.3,-1475.52,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,311,Business Skills,Auditing,-1090,-1394.36,-1589.02,-1955.09,-1460.54,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,421,Specialized Industry Skills,Video,-1111.78,-1367.13,-1738.38,-2076.23,-1456.61,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,3139,Disruptive Tech Skills,Materials Science,-923.46,-1276.7,-1563.87,-2224.5,-1455.89,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,2186,Business Skills,Manufacturing Operations,-874.39,-1282.76,-1555.1,-2063.77,-1452.49,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,6189,Specialized Industry Skills,Radio Production,-1062.17,-1188.65,-1487.89,-1795.9,-1431.96,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,3399,Specialized Industry Skills,Physical Security,-699.25,-1000.56,-1244.89,-1723.23,-1416.05,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,6874,Specialized Industry Skills,Food Manufacturing,-752.35,-1411.29,-1592.33,-1725.84,-1411.41,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,44,Specialized Industry Skills,Recruiting,-1047.18,-1257.58,-1445.78,-1770.69,-1410.41,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,10972,Disruptive Tech Skills,Genetic Engineering,-819.01,-1159.78,-1106.1,-1651.38,-1405.09,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,1330,Specialized Industry Skills,Nursing,-703,-991.23,-1271.01,-1571.62,-1401,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,785,Business Skills,Corporate Communications,-1091.93,-1466.41,-1623.4,-1867.7,-1381.44,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,69,Business Skills,Advertising,-1193.53,-1389.52,-1619.24,-1900.01,-1377.99,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,9985,Specialized Industry Skills,Construction Engineering,-729.19,-1088.77,-1284.09,-1865.79,-1360.41,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,5587,Specialized Industry Skills,Earth Science,-485.52,-942.13,-1335.52,-1904.63,-1347.94,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,9043,Specialized Industry Skills,Cosmetology,-1086.52,-1313.87,-1267.05,-1719.51,-1346.36,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,1836,Business Skills,Digital Marketing,-1166.21,-1443.94,-1648.8,-1858.28,-1346.16,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,3252,Specialized Industry Skills,Travel Management,-802.27,-1198.83,-1433.63,-1573.23,-1345.27,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,1802,Specialized Industry Skills,Hospitality Industry,-1044.5,-1268.37,-1343.46,-1729.55,-1334.97,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,2917,Specialized Industry Skills,Public Safety,-736.76,-1055,-1193.42,-1705.62,-1332.38,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,1235,Specialized Industry Skills,Mining,-748.07,-992.24,-1159.87,-1525,-1330.46,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,618,Business Skills,Investment Banking,-1054.53,-1290.63,-1273.51,-1454.1,-1302.2,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,1871,Specialized Industry Skills,Air Force,-708.98,-1033.6,-1223.73,-1203.6,-1296.7,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,17168,Specialized Industry Skills,Water Engineering,-860.68,-1311.04,-1410.77,-1817.81,-1292.64,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,12628,Specialized Industry Skills,Drilling Engineering,-640.71,-1026.49,-1254.69,-1917.22,-1290.55,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,314,Specialized Industry Skills,Telecommunications,-1191.87,-1512.37,-1769.53,-1998.27,-1286.63,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,5385,Specialized Industry Skills,Emergency Medicine,-742.6,-1100.69,-1404.38,-1879,-1285.63,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,2247,Specialized Industry Skills,Foreign Languages,-877.16,-1144.31,-1390.04,-1728.51,-1269.89,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,49,Business Skills,Human Resources (HR),-903.42,-1128.59,-1345.46,-1637.2,-1264.15,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,149,Specialized Industry Skills,Television,-1019.31,-1313.57,-1436.62,-1770.66,-1258.29,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,5785,Specialized Industry Skills,Environmental Consulting,-817.02,-1103.39,-1272.26,-1809.07,-1252.5,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,5457,Business Skills,Compensation & Benefits,-1107.52,-1193.36,-1364.01,-1380.85,-1242.44,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,613,Business Skills,Procurement,-889.99,-1226,-1312.63,-1659.62,-1218.06,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,43733,Business Skills,Growth Strategies,-849.27,-946.31,-1093.97,-1319.53,-1217.89,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,11305,Specialized Industry Skills,Oil & Gas,-513.25,-852.13,-1053.84,-1747.88,-1216.63,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,1838,Specialized Industry Skills,Utilities,-590.04,-919.09,-1138.7,-1777.07,-1206.05,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,332,Specialized Industry Skills,Volunteer Management,-1248.82,-1398.56,-1492.82,-1910.83,-1205.3,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,2265,Specialized Industry Skills,Cybersecurity,-972.35,-1324.04,-1532.46,-1924.44,-1198.76,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,635,Business Skills,Economics,-956.82,-1199.64,-1524.89,-1761.69,-1198.01,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,1240,Specialized Industry Skills,Airlines,-527.57,-880.13,-1235.23,-1304.43,-1194.61,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,11623,Specialized Industry Skills,Retail Packaging,-1213.84,-1571.65,-1762.63,-1616.08,-1186.55,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,340,Business Skills,Insurance,-859.14,-1205.7,-1281.36,-1757.21,-1181.03,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,42956,Specialized Industry Skills,Delivery Operations,-826.96,-1199.2,-1213.16,-1367.83,-1175.78,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,1612,Business Skills,Commercial Banking,-1040.08,-1175.1,-1446.53,-1605.56,-1175.53,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,1379,Business Skills,Inside Sales,-1007.78,-1309.46,-1324.53,-1512.65,-1174.11,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,827,Specialized Industry Skills,Automotive,-960.63,-1288.05,-1651.64,-1852.96,-1159.79,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,12028,Specialized Industry Skills,Physical Medicine and Rehabilitation,-603.91,-981.92,-1427.46,-1520.58,-1156.39,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,1415,Specialized Industry Skills,Oncology,-888.89,-1264.24,-1580.8,-1579.72,-1149.14,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,236,Tech Skills,System Administration,-671.43,-1070.66,-1323.48,-1636.24,-1141.41,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,8798,Specialized Industry Skills,Ground Transportation,-710.73,-1020.2,-1108.16,-1295.62,-1140.14,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,7218,Specialized Industry Skills,Family Medicine,-725.97,-1048.36,-1125.55,-1447.31,-1139.27,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,207,Tech Skills,Graphic Design,-654.3,-942.97,-1272.22,-1551.97,-1137.78,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,154,Soft Skills,Leadership,-1046.43,-1264.55,-1461.96,-1855.26,-1136.73,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,1432,Business Skills,Financial Accounting,-1021.57,-1184.35,-1375.04,-1702.16,-1136.4,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,354,Specialized Industry Skills,Politics,-850.73,-1033.59,-1220.97,-1303.33,-1121.04,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,3104,Specialized Industry Skills,International Law,-880.7,-1062.72,-1165.61,-1352.38,-1115.01,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,3086,Business Skills,Tax Accounting,-814.39,-1115.56,-1338.26,-1557.31,-1107.55,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,976,Business Skills,Capital Markets,-892.39,-1090.05,-1199.77,-1569.87,-1103.09,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,895,Specialized Industry Skills,Wellness,-766.58,-852.4,-1184.69,-1305.14,-1101.73,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,17320,Specialized Industry Skills,Maritime Operations,-628.01,-939.41,-1023.45,-1390.09,-1098.66,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,20344,Specialized Industry Skills,Pharmaceutical Manufacturing,-1124.61,-1643.44,-1851.39,-1802.12,-1093.68,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,2521,Specialized Industry Skills,Cardiology,-1106.2,-1298.7,-1348.09,-1565.03,-1090.28,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,1944,Specialized Industry Skills,Biomedical Engineering,-858,-928.71,-1095.7,-1599.76,-1088.46,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,1724,Specialized Industry Skills,Public Health,-690.53,-1020.47,-1172.47,-1347.73,-1086.2,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,395,Specialized Industry Skills,Theatre,-952.81,-884.59,-875.54,-1537.15,-1085.6,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,6517,Specialized Industry Skills,General Surgery,-635.43,-779.76,-917.89,-1311.86,-1080.55,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,59,Specialized Industry Skills,Music,-761.87,-960.95,-1156.66,-1451.07,-1061.19,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,441,Business Skills,Management Consulting,-1044.34,-1325.14,-1420.18,-1630.85,-1052.83,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,43756,Specialized Industry Skills,Personal Coaching,-649.98,-862,-1194.19,-1371.01,-1041.5,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,2269,Business Skills,Project Management,-856.43,-1061.45,-1247.52,-1601.32,-1032.12,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,1606,Specialized Industry Skills,Navy,-481.33,-728.2,-698.38,-1290.08,-1023.23,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,10369,Specialized Industry Skills,Pharmaceutics,-814.51,-1126.9,-1242.79,-1472.52,-1019.16,,,
ve,"Venezuela, RB",Upper middle income,Latin America & Caribbean ,6639,Specialized Industry Skills,Professional Sports,-830.28,-923.87,-1492.52,-1557.54,-1018.43,,,
