Country Name,Indicator,data_col,higher_is_better,Pillar,Sub-Pillar,indicator_score,country_sub_pillar_score,country_sub_pillar_rank,country_pillar_score,country_pillar_rank,data_availability,country_pillar_availability,Data Source,Data Link,Year
Saint Vincent and the Grenadines,Gender gap in mobile usage,100.0,True,People,Usage and ownership,5.99,4.807744250000001,9,4.37806831705842,42,26.666666666666668,100.0,GSMA: Mobile Connectivity Index,https://www.mobileconnectivityindex.com,2019
Venezuela (Bolivarian Republic of),Gender gap in mobile usage,100.0,True,People,Usage and ownership,5.99,3.74212975,81,4.207492506043523,62,53.333333333333336,100.0,GSMA: Mobile Connectivity Index,https://www.mobileconnectivityindex.com,2019
Viet Nam,Gender gap in mobile usage,98.32418823,True,People,Usage and ownership,5.906376992677,4.145829840648933,55,4.15647806244559,69,100.0,100.0,GSMA: Mobile Connectivity Index,https://www.mobileconnectivityindex.com,2019
Vanuatu,Gender gap in mobile usage,99.95028687,True,People,Usage and ownership,5.987519314813,3.8846980916505,73,4.235182810626726,58,26.666666666666668,100.0,GSMA: Mobile Connectivity Index,https://www.mobileconnectivityindex.com,2019
Samoa,Gender gap in mobile usage,100.0,True,People,Usage and ownership,5.99,4.5491375000000005,26,4.475367898794229,35,26.666666666666668,100.0,GSMA: Mobile Connectivity Index,https://www.mobileconnectivityindex.com,2019
Yemen,Gender gap in mobile usage,0.0,True,People,Usage and ownership,1.0,1.4162907500000002,190,2.9939589826931234,176,26.666666666666668,100.0,GSMA: Mobile Connectivity Index,https://www.mobileconnectivityindex.com,2019
South Africa,Gender gap in mobile usage,78.27258301,True,People,Usage and ownership,4.905801892199,3.5144635708480005,100,3.5453064203105074,136,73.33333333333333,100.0,GSMA: Mobile Connectivity Index,https://www.mobileconnectivityindex.com,2019
Zambia,Gender gap in mobile usage,53.70370102,True,People,Usage and ownership,3.6798146808979997,2.727955018603875,139,3.2908512081302006,159,53.333333333333336,100.0,GSMA: Mobile Connectivity Index,https://www.mobileconnectivityindex.com,2019
Zimbabwe,Gender gap in mobile usage,100.0,True,People,Usage and ownership,5.99,2.8855726766162504,130,3.3481461539992514,153,53.333333333333336,100.0,GSMA: Mobile Connectivity Index,https://www.mobileconnectivityindex.com,2019
Viet Nam,Global Crypto Adoption Index,1.0,True,People,Usage and ownership,5.99,4.145829840648933,55,4.15647806244559,69,100.0,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
India,Global Crypto Adoption Index,0.37,True,People,Usage and ownership,2.8463000000000003,2.593862469743273,151,3.3219962861117347,156,73.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Pakistan,Global Crypto Adoption Index,0.36,True,People,Usage and ownership,2.7964,1.937759770403,176,2.872514569353796,179,86.66666666666667,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Ukraine,Global Crypto Adoption Index,0.29,True,People,Usage and ownership,2.4471,3.8213457213584,78,4.078720650641193,80,66.66666666666666,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Kenya,Global Crypto Adoption Index,0.28,True,People,Usage and ownership,2.3972,2.896551523620769,129,3.3015919430985523,158,86.66666666666667,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Nigeria,Global Crypto Adoption Index,0.26,True,People,Usage and ownership,2.2974,2.3903787986865557,158,3.2078534165413943,166,60.0,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Venezuela (Bolivarian Republic of),Global Crypto Adoption Index,0.25,True,People,Usage and ownership,2.2475,3.74212975,81,4.207492506043523,62,53.333333333333336,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
United States of America (the),Global Crypto Adoption Index,0.22,True,People,Usage and ownership,2.0978000000000003,4.675638556595818,14,4.514273187444511,34,73.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Togo,Global Crypto Adoption Index,0.19,True,People,Usage and ownership,1.9481000000000002,2.1800400405851432,167,3.2548271099684314,162,46.666666666666664,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Argentina,Global Crypto Adoption Index,0.19,True,People,Usage and ownership,1.9481000000000002,4.243139485882273,49,4.161570899024786,66,73.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Colombia,Global Crypto Adoption Index,0.19,True,People,Usage and ownership,1.9481000000000002,3.844559174727154,76,3.7389427197209004,121,86.66666666666667,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Thailand,Global Crypto Adoption Index,0.17,True,People,Usage and ownership,1.8483,3.9345327792102305,69,3.994587305554723,93,86.66666666666667,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
China,Global Crypto Adoption Index,0.16,True,People,Usage and ownership,1.7984,3.8408184957124996,77,4.1106110409904755,76,80.0,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Brazil,Global Crypto Adoption Index,0.16,True,People,Usage and ownership,1.7984,4.294476456843286,46,3.9890389011000753,95,93.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Philippines (the),Global Crypto Adoption Index,0.16,True,People,Usage and ownership,1.7984,3.5385835951259996,98,3.6486522017614638,130,80.0,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
South Africa,Global Crypto Adoption Index,0.14,True,People,Usage and ownership,1.6986,3.5144635708480005,100,3.5453064203105074,136,73.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Ghana,Global Crypto Adoption Index,0.14,True,People,Usage and ownership,1.6986,2.844651331500444,133,3.691601602580476,127,60.0,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Russian Federation (the),Global Crypto Adoption Index,0.14,True,People,Usage and ownership,1.6986,4.304613088746934,44,4.193705363548099,64,100.0,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
United Republic of Tanzania (the),Global Crypto Adoption Index,0.13,True,People,Usage and ownership,1.6487,2.65395742393925,146,3.247096580881633,164,53.333333333333336,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Afghanistan,Global Crypto Adoption Index,0.13,True,People,Usage and ownership,1.6487,1.4241499999999998,189,2.6124144243814458,186,46.666666666666664,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
United Kingdom of Great Britain and Northern Ireland (the),Global Crypto Adoption Index,0.13,True,People,Usage and ownership,1.6487,4.978304706247692,3,4.709145729217177,10,86.66666666666667,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Peru,Global Crypto Adoption Index,0.11,True,People,Usage and ownership,1.5489000000000002,3.3981125257750002,110,4.016658654011064,90,86.66666666666667,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Malaysia,Global Crypto Adoption Index,0.1,True,People,Usage and ownership,1.499,4.477245491162,32,4.138535488958801,71,93.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Morocco,Global Crypto Adoption Index,0.1,True,People,Usage and ownership,1.499,3.5928655941362853,93,3.955119782115171,99,93.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Indonesia,Global Crypto Adoption Index,0.1,True,People,Usage and ownership,1.499,3.341797415873333,114,3.6574047336916347,129,100.0,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Turkey,Global Crypto Adoption Index,0.1,True,People,Usage and ownership,1.499,3.9704637912126155,67,4.040381154616082,84,86.66666666666667,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Cameroon,Global Crypto Adoption Index,0.09,True,People,Usage and ownership,1.4491,2.610906951057,149,3.539382366939619,138,53.333333333333336,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Bulgaria,Global Crypto Adoption Index,0.09,True,People,Usage and ownership,1.4491,3.9316543436496363,70,4.0857118511416,79,73.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Bangladesh,Global Crypto Adoption Index,0.09,True,People,Usage and ownership,1.4491,2.4874719751431904,156,3.572165426911665,133,66.66666666666666,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Nepal,Global Crypto Adoption Index,0.09,True,People,Usage and ownership,1.4491,2.67070384847025,142,3.4104543900635536,150,53.333333333333336,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Canada,Global Crypto Adoption Index,0.09,True,People,Usage and ownership,1.4491,4.506927535163445,29,4.292329993379108,52,60.0,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Democratic Republic of the Congo (the),Global Crypto Adoption Index,0.08,True,People,Usage and ownership,1.3992,1.91665425514975,178,2.8337355748025628,180,53.333333333333336,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Belarus,Global Crypto Adoption Index,0.08,True,People,Usage and ownership,1.3992,4.4326619504349996,38,4.4478363690091305,36,86.66666666666667,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
France,Global Crypto Adoption Index,0.08,True,People,Usage and ownership,1.3992,4.5762727499915,25,4.555220249348663,31,80.0,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Ecuador,Global Crypto Adoption Index,0.07,True,People,Usage and ownership,1.3493,3.380312800476273,111,4.343475914847085,48,73.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Benin,Global Crypto Adoption Index,0.07,True,People,Usage and ownership,1.3493,1.9907851852341252,174,3.0652435157357214,173,53.333333333333336,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Mozambique,Global Crypto Adoption Index,0.07,True,People,Usage and ownership,1.3493,2.2912016937678747,162,3.0684666172710253,172,53.333333333333336,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Australia,Global Crypto Adoption Index,0.07,True,People,Usage and ownership,1.3493,4.469222888244778,33,4.396176571446012,41,60.0,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Republic of Korea (the),Global Crypto Adoption Index,0.07,True,People,Usage and ownership,1.3493,4.889099661636266,6,4.585192340977037,26,100.0,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Poland,Global Crypto Adoption Index,0.07,True,People,Usage and ownership,1.3493,4.468505434014917,34,4.432374111059836,37,80.0,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Cambodia,Global Crypto Adoption Index,0.07,True,People,Usage and ownership,1.3493,3.4189583203279232,108,3.726986834088562,123,86.66666666666667,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Zambia,Global Crypto Adoption Index,0.06,True,People,Usage and ownership,1.2993999999999999,2.727955018603875,139,3.2908512081302006,159,53.333333333333336,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Mexico,Global Crypto Adoption Index,0.06,True,People,Usage and ownership,1.2993999999999999,3.647243491822,90,3.819957503667405,116,86.66666666666667,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Algeria,Global Crypto Adoption Index,0.06,True,People,Usage and ownership,1.2993999999999999,2.6622889416983746,145,3.8105934024443724,118,53.333333333333336,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Netherlands (the),Global Crypto Adoption Index,0.06,True,People,Usage and ownership,1.2993999999999999,4.968305479217917,5,4.770015093993871,6,80.0,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Chile,Global Crypto Adoption Index,0.06,True,People,Usage and ownership,1.2993999999999999,3.8532196250000004,75,4.028762155127576,86,53.333333333333336,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Spain,Global Crypto Adoption Index,0.06,True,People,Usage and ownership,1.2993999999999999,4.874566946209714,7,4.561996658295193,30,93.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Germany,Global Crypto Adoption Index,0.06,True,People,Usage and ownership,1.2993999999999999,4.657997309415462,16,4.600086000901615,22,86.66666666666667,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Republic of Moldova (the),Global Crypto Adoption Index,0.06,True,People,Usage and ownership,1.2993999999999999,3.4234480098174442,106,4.241330533591061,57,60.0,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Dominican Republic (the),Global Crypto Adoption Index,0.05,True,People,Usage and ownership,1.2495,3.42256581680875,107,3.8794304675496862,109,53.333333333333336,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Bolivia (Plurinational State of),Global Crypto Adoption Index,0.05,True,People,Usage and ownership,1.2495,3.174476090121091,119,3.9753240786722364,96,73.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Sri Lanka,Global Crypto Adoption Index,0.05,True,People,Usage and ownership,1.2495,2.6647206004223003,143,3.578864923733075,132,66.66666666666666,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Côte d'Ivoire,Global Crypto Adoption Index,0.05,True,People,Usage and ownership,1.2495,2.9887727426067503,125,3.344146042975625,154,80.0,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Iran (Islamic Republic of),Global Crypto Adoption Index,0.05,True,People,Usage and ownership,1.2495,3.955850831703357,68,4.06033394078416,82,93.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Georgia,Global Crypto Adoption Index,0.05,True,People,Usage and ownership,1.2495,4.042056621952077,63,3.8630770932777336,112,86.66666666666667,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Portugal,Global Crypto Adoption Index,0.05,True,People,Usage and ownership,1.2495,4.195451553014584,52,4.037494915097047,85,80.0,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Honduras,Global Crypto Adoption Index,0.05,True,People,Usage and ownership,1.2495,2.956857193442556,126,3.946900601457188,100,60.0,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Egypt,Global Crypto Adoption Index,0.05,True,People,Usage and ownership,1.2495,3.5402299312124286,97,3.7157139078656622,124,93.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Czechia,Global Crypto Adoption Index,0.05,True,People,Usage and ownership,1.2495,4.625228444867308,20,4.563318323009029,29,86.66666666666667,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Zimbabwe,Global Crypto Adoption Index,0.04,True,People,Usage and ownership,1.1996,2.8855726766162504,130,3.3481461539992514,153,53.333333333333336,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Serbia,Global Crypto Adoption Index,0.04,True,People,Usage and ownership,1.1996,3.7284364364646367,84,4.222013084739602,60,73.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Tunisia,Global Crypto Adoption Index,0.04,True,People,Usage and ownership,1.1996,3.4816362020332505,103,3.891858326964655,107,80.0,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Romania,Global Crypto Adoption Index,0.04,True,People,Usage and ownership,1.1996,4.064639957672857,60,4.160506376908514,67,93.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Uganda,Global Crypto Adoption Index,0.04,True,People,Usage and ownership,1.1996,2.490352459724,155,3.4560695567159847,146,53.333333333333336,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Madagascar,Global Crypto Adoption Index,0.04,True,People,Usage and ownership,1.1996,2.232851349824875,165,3.0793285443278267,171,53.333333333333336,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Slovakia,Global Crypto Adoption Index,0.04,True,People,Usage and ownership,1.1996,4.438875547110182,36,4.648067251262089,16,73.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Lebanon,Global Crypto Adoption Index,0.04,True,People,Usage and ownership,1.1996,3.0076649986866255,123,3.730766298807594,122,53.333333333333336,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Rwanda,Global Crypto Adoption Index,0.04,True,People,Usage and ownership,1.1996,1.782410676233,182,2.9244574075384957,178,53.333333333333336,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Kyrgyzstan,Global Crypto Adoption Index,0.04,True,People,Usage and ownership,1.1996,3.0506305235553755,121,3.8570003886620743,113,53.333333333333336,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Belgium,Global Crypto Adoption Index,0.04,True,People,Usage and ownership,1.1996,4.723525246350084,10,4.691428515642487,13,80.0,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Switzerland,Global Crypto Adoption Index,0.04,True,People,Usage and ownership,1.1996,4.448648934481727,35,4.586476724962372,25,73.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Sweden,Global Crypto Adoption Index,0.04,True,People,Usage and ownership,1.1996,4.969683807555818,4,4.722532526286539,8,73.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Latvia,Global Crypto Adoption Index,0.04,True,People,Usage and ownership,1.1996,4.42614952674791,39,4.650072775123794,15,73.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Costa Rica,Global Crypto Adoption Index,0.04,True,People,Usage and ownership,1.1996,4.095881785494273,58,4.617838973202735,20,73.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Mauritius,Global Crypto Adoption Index,0.04,True,People,Usage and ownership,1.1996,3.721169271006384,87,4.070170725481417,81,86.66666666666667,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Estonia,Global Crypto Adoption Index,0.03,True,People,Usage and ownership,1.1497,4.639879334409182,18,4.813343915962242,5,73.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Lao People's Democratic Republic (the),Global Crypto Adoption Index,0.03,True,People,Usage and ownership,1.1497,2.8408384013375003,134,3.5341762186015435,139,53.333333333333336,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Italy,Global Crypto Adoption Index,0.03,True,People,Usage and ownership,1.1497,4.478743828232501,31,4.021398258778791,89,66.66666666666666,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Singapore,Global Crypto Adoption Index,0.03,True,People,Usage and ownership,1.1497,4.716420110913929,11,4.573674664348687,28,93.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Jamaica,Global Crypto Adoption Index,0.03,True,People,Usage and ownership,1.1497,3.8823728258518004,74,4.41614674681213,39,33.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Japan,Global Crypto Adoption Index,0.03,True,People,Usage and ownership,1.1497,4.380268584838214,40,4.521854194248137,33,93.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Guatemala,Global Crypto Adoption Index,0.03,True,People,Usage and ownership,1.1497,2.9532184350158333,127,3.870708864504422,110,80.0,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Panama,Global Crypto Adoption Index,0.03,True,People,Usage and ownership,1.1497,3.3541817432154,113,4.35892266845563,46,66.66666666666666,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Croatia,Global Crypto Adoption Index,0.03,True,People,Usage and ownership,1.1497,4.183311693212909,53,4.287022220702931,53,73.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Slovenia,Global Crypto Adoption Index,0.03,True,People,Usage and ownership,1.1497,4.647604437621539,17,4.669641283241843,14,86.66666666666667,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Finland,Global Crypto Adoption Index,0.03,True,People,Usage and ownership,1.1497,4.843016265008273,8,4.639105637572236,17,73.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Norway,Global Crypto Adoption Index,0.03,True,People,Usage and ownership,1.1497,5.104558659544001,2,4.837057802601171,4,73.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
El Salvador,Global Crypto Adoption Index,0.03,True,People,Usage and ownership,1.1497,2.8785932968742,131,3.909776123713817,105,66.66666666666666,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Mongolia,Global Crypto Adoption Index,0.03,True,People,Usage and ownership,1.1497,3.9802734597217495,66,3.7719502269509837,119,80.0,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Greece,Global Crypto Adoption Index,0.03,True,People,Usage and ownership,1.1497,4.068071386892364,59,4.226063812999447,59,73.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Lithuania,Global Crypto Adoption Index,0.03,True,People,Usage and ownership,1.1497,4.596886644447154,23,4.363872776394032,44,86.66666666666667,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Senegal,Global Crypto Adoption Index,0.03,True,People,Usage and ownership,1.1497,2.53876793410025,153,2.9949799320200094,175,53.333333333333336,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Albania,Global Crypto Adoption Index,0.03,True,People,Usage and ownership,1.1497,3.1964160116152724,118,3.9196399674760283,103,73.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Uzbekistan,Global Crypto Adoption Index,0.03,True,People,Usage and ownership,1.1497,3.617774047907167,92,3.8315498087251045,115,80.0,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
New Zealand,Global Crypto Adoption Index,0.02,True,People,Usage and ownership,1.0998,4.581464700752779,24,4.362434756125244,45,60.0,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Jordan,Global Crypto Adoption Index,0.02,True,People,Usage and ownership,1.0998,3.14114453680975,120,3.9005982416219616,106,53.333333333333336,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Austria,Global Crypto Adoption Index,0.02,True,People,Usage and ownership,1.0998,4.524704648463666,27,4.589197837905657,24,80.0,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Israel,Global Crypto Adoption Index,0.02,True,People,Usage and ownership,1.0998,4.499310245807727,30,4.365946188948108,43,73.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
United Arab Emirates (the),Global Crypto Adoption Index,0.02,True,People,Usage and ownership,1.0998,4.671221583161572,15,4.574042802666556,27,93.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Azerbaijan,Global Crypto Adoption Index,0.02,True,People,Usage and ownership,1.0998,3.543594413697083,96,3.8674466619868166,111,80.0,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Hungary,Global Crypto Adoption Index,0.02,True,People,Usage and ownership,1.0998,4.154632573217454,54,4.2418358528760045,56,73.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Kazakhstan,Global Crypto Adoption Index,0.02,True,People,Usage and ownership,1.0998,4.0412036519262315,64,4.319306772712209,51,86.66666666666667,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Namibia,Global Crypto Adoption Index,0.02,True,People,Usage and ownership,1.0998,3.2537217171129997,117,3.404702535408245,151,53.333333333333336,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Uruguay,Global Crypto Adoption Index,0.02,True,People,Usage and ownership,1.0998,4.278858710735251,47,4.631005468481117,18,80.0,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Syrian Arab Republic (the),Global Crypto Adoption Index,0.02,True,People,Usage and ownership,1.0998,2.088818,172,3.149858333333333,168,13.333333333333334,75.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Armenia,Global Crypto Adoption Index,0.02,True,People,Usage and ownership,1.0998,3.408340923484,109,3.6762432107402017,128,66.66666666666666,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Libya,Global Crypto Adoption Index,0.02,True,People,Usage and ownership,1.0998,3.5146327498832863,99,4.000051332022134,92,46.666666666666664,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Denmark,Global Crypto Adoption Index,0.02,True,People,Usage and ownership,1.0998,5.110065011021502,1,4.982709388930052,2,80.0,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Nicaragua,Global Crypto Adoption Index,0.02,True,People,Usage and ownership,1.0998,2.822915489104428,137,4.028382887212706,87,46.666666666666664,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Cyprus,Global Crypto Adoption Index,0.02,True,People,Usage and ownership,1.0998,4.266910029839819,48,4.552846432994876,32,73.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Ethiopia,Global Crypto Adoption Index,0.02,True,People,Usage and ownership,1.0998,1.6238010599255002,186,2.833539337540641,181,53.333333333333336,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Saudi Arabia,Global Crypto Adoption Index,0.02,True,People,Usage and ownership,1.0998,4.223742795310857,51,4.421698012611822,38,93.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Bosnia and Herzegovina,Global Crypto Adoption Index,0.02,True,People,Usage and ownership,1.0998,3.4763308942194544,104,4.273678414126652,54,73.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Mali,Global Crypto Adoption Index,0.02,True,People,Usage and ownership,1.0998,1.7476355291066001,183,2.5709626919404704,188,53.333333333333336,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Myanmar,Global Crypto Adoption Index,0.02,True,People,Usage and ownership,1.0998,2.370321726632429,159,3.509413757811401,142,46.666666666666664,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Angola,Global Crypto Adoption Index,0.02,True,People,Usage and ownership,1.0998,2.4974471523032,154,3.3063121033244647,157,33.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Ireland,Global Crypto Adoption Index,0.01,True,People,Usage and ownership,1.0499,4.68163381644475,13,4.751400401976307,7,80.0,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Haiti,Global Crypto Adoption Index,0.01,True,People,Usage and ownership,1.0499,2.8385231784555716,135,3.247400094113518,163,46.666666666666664,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
