base_country_code,base_country_name,base_lat,base_long,base_country_wb_income,base_country_wb_region,target_country_code,target_country_name,target_lat,target_long,target_country_wb_income,target_country_wb_region,net_per_10K_2015,net_per_10K_2016,net_per_10K_2017,net_per_10K_2018,net_per_10K_2019,,,,,,,,,
om,Oman,21.512583,55.923255,High Income,Middle East & North Africa,sg,Singapore,1.352083,103.819836,High Income,East Asia & Pacific,-0.73,-0.43,-0.16,0.35,-0.47,,,,,,,,,
om,Oman,21.512583,55.923255,High Income,Middle East & North Africa,za,South Africa,-30.559482,22.937506,Upper Middle Income,Sub-Saharan Africa,0.37,0.95,0.11,0.38,0.06,,,,,,,,,
om,Oman,21.512583,55.923255,High Income,Middle East & North Africa,es,Spain,40.463667,-3.74922,High Income,Europe & Central Asia,0.48,0.09,-0.43,-0.28,-0.55,,,,,,,,,
om,Oman,21.512583,55.923255,High Income,Middle East & North Africa,lk,Sri Lanka,7.873054,80.771797,Lower Middle Income,South Asia,0.11,-0.18,-0.45,-0.26,-0.29,,,,,,,,,
om,Oman,21.512583,55.923255,High Income,Middle East & North Africa,tr,Turkey,38.963745,35.243322,Upper Middle Income,Europe & Central Asia,0.99,0.37,-0.11,0,0.16,,,,,,,,,
om,Oman,21.512583,55.923255,High Income,Middle East & North Africa,ae,United Arab Emirates,23.424076,53.847818,High Income,Middle East & North Africa,-18.64,-15.12,-10.41,-6.24,-3.71,,,,,,,,,
om,Oman,21.512583,55.923255,High Income,Middle East & North Africa,gb,United Kingdom,55.378051,-3.435973,High Income,Europe & Central Asia,0.81,0.37,-1.12,-0.07,-1.81,,,,,,,,,
om,Oman,21.512583,55.923255,High Income,Middle East & North Africa,us,United States,37.09024,-95.712891,High Income,North America,9.58,3.34,2.5,5.47,2.75,,,,,,,,,
pa,Panama,8.537981,-80.782127,High Income,Latin America & Caribbean,ar,Argentina,-38.416097,-63.616672,High Income,Latin America & Caribbean,1.61,0.77,-1.97,-3.3,-0.66,,,,,,,,,
pa,Panama,8.537981,-80.782127,High Income,Latin America & Caribbean,br,Brazil,-14.235004,-51.92528,Upper Middle Income,Latin America & Caribbean,2.66,2.86,1.37,-1.61,-2.22,,,,,,,,,
pa,Panama,8.537981,-80.782127,High Income,Latin America & Caribbean,ca,Canada,56.130366,-106.346771,High Income,North America,1.21,0.11,0.02,-0.75,-0.84,,,,,,,,,
pa,Panama,8.537981,-80.782127,High Income,Latin America & Caribbean,cl,Chile,-35.675147,-71.542969,High Income,Latin America & Caribbean,-1.24,-1.29,-4.92,-2.76,-1.59,,,,,,,,,
pa,Panama,8.537981,-80.782127,High Income,Latin America & Caribbean,co,Colombia,4.570868,-74.297333,Upper Middle Income,Latin America & Caribbean,3.56,4.35,2.19,-2.86,-0.63,,,,,,,,,
pa,Panama,8.537981,-80.782127,High Income,Latin America & Caribbean,cr,Costa Rica,9.748917,-83.753428,Upper Middle Income,Latin America & Caribbean,0.45,0.29,0.06,-0.1,0.24,,,,,,,,,
pa,Panama,8.537981,-80.782127,High Income,Latin America & Caribbean,do,Dominican Republic,18.735693,-70.162651,Upper Middle Income,Latin America & Caribbean,1,0.14,-0.1,-0.05,-0.18,,,,,,,,,
pa,Panama,8.537981,-80.782127,High Income,Latin America & Caribbean,ec,Ecuador,-1.831239,-78.183406,Upper Middle Income,Latin America & Caribbean,-0.95,-0.27,-0.16,-0.19,-0.21,,,,,,,,,
pa,Panama,8.537981,-80.782127,High Income,Latin America & Caribbean,sv,El Salvador,13.794185,-88.89653,Lower Middle Income,Latin America & Caribbean,0.77,0.77,0.34,0.42,0.3,,,,,,,,,
pa,Panama,8.537981,-80.782127,High Income,Latin America & Caribbean,fr,France,46.227638,2.213749,High Income,Europe & Central Asia,0.71,0.36,0.2,-0.16,-0.61,,,,,,,,,
pa,Panama,8.537981,-80.782127,High Income,Latin America & Caribbean,de,Germany,51.165691,10.451526,High Income,Europe & Central Asia,0.03,-0.57,-0.46,-0.75,-0.24,,,,,,,,,
pa,Panama,8.537981,-80.782127,High Income,Latin America & Caribbean,gt,Guatemala,15.783471,-90.230759,Upper Middle Income,Latin America & Caribbean,0.47,0.18,0.34,0.35,0.03,,,,,,,,,
pa,Panama,8.537981,-80.782127,High Income,Latin America & Caribbean,it,Italy,41.87194,12.56738,High Income,Europe & Central Asia,0.92,0.43,-0.18,-0.12,-0.07,,,,,,,,,
pa,Panama,8.537981,-80.782127,High Income,Latin America & Caribbean,mx,Mexico,23.634501,-102.552784,Upper Middle Income,Latin America & Caribbean,0.05,0,-0.72,-0.94,-0.39,,,,,,,,,
pa,Panama,8.537981,-80.782127,High Income,Latin America & Caribbean,nl,Netherlands,52.132633,5.291266,High Income,Europe & Central Asia,-0.05,0.07,-0.3,-0.51,-0.39,,,,,,,,,
pa,Panama,8.537981,-80.782127,High Income,Latin America & Caribbean,ni,Nicaragua,12.865416,-85.207229,Lower Middle Income,Latin America & Caribbean,0.34,0.09,0.06,0.94,1.48,,,,,,,,,
pa,Panama,8.537981,-80.782127,High Income,Latin America & Caribbean,pe,Peru,-9.189967,-75.015152,Upper Middle Income,Latin America & Caribbean,0.08,1.07,-0.1,-0.75,0.06,,,,,,,,,
pa,Panama,8.537981,-80.782127,High Income,Latin America & Caribbean,es,Spain,40.463667,-3.74922,High Income,Europe & Central Asia,3.4,-3.24,-6.03,-7.91,-6.78,,,,,,,,,
pa,Panama,8.537981,-80.782127,High Income,Latin America & Caribbean,ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,0.63,-0.07,0.16,-0.49,-0.22,,,,,,,,,
pa,Panama,8.537981,-80.782127,High Income,Latin America & Caribbean,gb,United Kingdom,55.378051,-3.435973,High Income,Europe & Central Asia,0.26,-0.27,-0.46,-0.42,-0.75,,,,,,,,,
pa,Panama,8.537981,-80.782127,High Income,Latin America & Caribbean,us,United States,37.09024,-95.712891,High Income,North America,8.92,3.49,-0.16,0.51,5.01,,,,,,,,,
pa,Panama,8.537981,-80.782127,High Income,Latin America & Caribbean,ve,"Venezuela, RB",6.42375,-66.58973,Upper Middle Income,Latin America & Caribbean,60.58,39.85,24.28,14.62,10.87,,,,,,,,,
pe,Peru,-9.189967,-75.015152,Upper Middle Income,Latin America & Caribbean,ar,Argentina,-38.416097,-63.616672,High Income,Latin America & Caribbean,0.37,0.08,-0.07,-0.23,-0.32,,,,,,,,,
pe,Peru,-9.189967,-75.015152,Upper Middle Income,Latin America & Caribbean,au,Australia,-25.274398,133.775136,High Income,East Asia & Pacific,-0.16,-0.17,-0.15,-0.24,-0.24,,,,,,,,,
pe,Peru,-9.189967,-75.015152,Upper Middle Income,Latin America & Caribbean,be,Belgium,50.503887,4.469936,High Income,Europe & Central Asia,-0.01,-0.01,-0.07,-0.07,-0.07,,,,,,,,,
pe,Peru,-9.189967,-75.015152,Upper Middle Income,Latin America & Caribbean,bo,Bolivia,-16.290154,-63.588653,Lower Middle Income,Latin America & Caribbean,0,-0.06,0,-0.02,0.03,,,,,,,,,
pe,Peru,-9.189967,-75.015152,Upper Middle Income,Latin America & Caribbean,br,Brazil,-14.235004,-51.92528,Upper Middle Income,Latin America & Caribbean,0.41,0.14,0.17,0.1,-0.18,,,,,,,,,
pe,Peru,-9.189967,-75.015152,Upper Middle Income,Latin America & Caribbean,ca,Canada,56.130366,-106.346771,High Income,North America,-0.05,-0.28,-0.38,-0.33,-0.43,,,,,,,,,
pe,Peru,-9.189967,-75.015152,Upper Middle Income,Latin America & Caribbean,cl,Chile,-35.675147,-71.542969,High Income,Latin America & Caribbean,0.11,-0.19,-0.26,-0.72,-1.53,,,,,,,,,
pe,Peru,-9.189967,-75.015152,Upper Middle Income,Latin America & Caribbean,cn,China,35.86166,104.195397,Upper Middle Income,East Asia & Pacific,0.02,0.01,0.01,-0.02,0.02,,,,,,,,,
pe,Peru,-9.189967,-75.015152,Upper Middle Income,Latin America & Caribbean,co,Colombia,4.570868,-74.297333,Upper Middle Income,Latin America & Caribbean,0.35,0.31,0.35,0.18,0.04,,,,,,,,,
pe,Peru,-9.189967,-75.015152,Upper Middle Income,Latin America & Caribbean,cr,Costa Rica,9.748917,-83.753428,Upper Middle Income,Latin America & Caribbean,-0.02,-0.09,-0.01,0.01,0,,,,,,,,,
pe,Peru,-9.189967,-75.015152,Upper Middle Income,Latin America & Caribbean,do,Dominican Republic,18.735693,-70.162651,Upper Middle Income,Latin America & Caribbean,0.01,-0.01,0.01,0.03,-0.01,,,,,,,,,
pe,Peru,-9.189967,-75.015152,Upper Middle Income,Latin America & Caribbean,ec,Ecuador,-1.831239,-78.183406,Upper Middle Income,Latin America & Caribbean,0.09,0.02,0.15,0.23,0.08,,,,,,,,,
pe,Peru,-9.189967,-75.015152,Upper Middle Income,Latin America & Caribbean,fr,France,46.227638,2.213749,High Income,Europe & Central Asia,-0.05,-0.28,-0.36,-0.39,-0.34,,,,,,,,,
pe,Peru,-9.189967,-75.015152,Upper Middle Income,Latin America & Caribbean,de,Germany,51.165691,10.451526,High Income,Europe & Central Asia,-0.07,-0.22,-0.3,-0.44,-0.34,,,,,,,,,
pe,Peru,-9.189967,-75.015152,Upper Middle Income,Latin America & Caribbean,it,Italy,41.87194,12.56738,High Income,Europe & Central Asia,0.11,-0.06,-0.09,-0.06,-0.17,,,,,,,,,
pe,Peru,-9.189967,-75.015152,Upper Middle Income,Latin America & Caribbean,mx,Mexico,23.634501,-102.552784,Upper Middle Income,Latin America & Caribbean,0.15,-0.27,-0.17,-0.25,-0.17,,,,,,,,,
pe,Peru,-9.189967,-75.015152,Upper Middle Income,Latin America & Caribbean,nl,Netherlands,52.132633,5.291266,High Income,Europe & Central Asia,-0.06,-0.12,-0.11,-0.14,-0.13,,,,,,,,,
pe,Peru,-9.189967,-75.015152,Upper Middle Income,Latin America & Caribbean,pa,Panama,8.537981,-80.782127,High Income,Latin America & Caribbean,-0.01,-0.14,0.01,0.09,-0.01,,,,,,,,,
pe,Peru,-9.189967,-75.015152,Upper Middle Income,Latin America & Caribbean,es,Spain,40.463667,-3.74922,High Income,Europe & Central Asia,1.68,-0.43,-1.22,-1.72,-2.62,,,,,,,,,
pe,Peru,-9.189967,-75.015152,Upper Middle Income,Latin America & Caribbean,ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,0,-0.12,-0.02,-0.03,-0.06,,,,,,,,,
pe,Peru,-9.189967,-75.015152,Upper Middle Income,Latin America & Caribbean,gb,United Kingdom,55.378051,-3.435973,High Income,Europe & Central Asia,-0.18,-0.32,-0.22,-0.2,-0.31,,,,,,,,,
pe,Peru,-9.189967,-75.015152,Upper Middle Income,Latin America & Caribbean,us,United States,37.09024,-95.712891,High Income,North America,3.93,0.55,0.03,-0.18,-0.61,,,,,,,,,
pe,Peru,-9.189967,-75.015152,Upper Middle Income,Latin America & Caribbean,uy,Uruguay,-32.522779,-55.765835,High Income,Latin America & Caribbean,-0.01,-0.01,-0.01,0,-0.04,,,,,,,,,
pe,Peru,-9.189967,-75.015152,Upper Middle Income,Latin America & Caribbean,ve,"Venezuela, RB",6.42375,-66.58973,Upper Middle Income,Latin America & Caribbean,1.32,1.95,4.9,13.24,5.82,,,,,,,,,
pg,Papua New Guinea,-6.314993,143.95555,Lower Middle Income,East Asia & Pacific,au,Australia,-25.274398,133.775136,High Income,East Asia & Pacific,45.58,31.94,26.05,9.96,10.42,,,,,,,,,
pg,Papua New Guinea,-6.314993,143.95555,Lower Middle Income,East Asia & Pacific,in,India,20.593684,78.96288,Lower Middle Income,South Asia,1.5,0.85,-0.36,0.49,2.95,,,,,,,,,
pg,Papua New Guinea,-6.314993,143.95555,Lower Middle Income,East Asia & Pacific,nz,New Zealand,-40.900557,174.885971,High Income,East Asia & Pacific,1.93,-1.53,-0.28,0.06,-0.6,,,,,,,,,
pg,Papua New Guinea,-6.314993,143.95555,Lower Middle Income,East Asia & Pacific,ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,3.97,3.05,-0.14,0.93,2.73,,,,,,,,,
pg,Papua New Guinea,-6.314993,143.95555,Lower Middle Income,East Asia & Pacific,us,United States,37.09024,-95.712891,High Income,North America,29.81,10.68,3.99,4.02,5.02,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,au,Australia,-25.274398,133.775136,High Income,East Asia & Pacific,-2.1,-2.79,-2.49,-2.54,-2.85,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,bh,Bahrain,25.930414,50.637772,High Income,Middle East & North Africa,-0.18,-0.07,-0.07,-0.03,-0.01,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,be,Belgium,50.503887,4.469936,High Income,Europe & Central Asia,-0.03,-0.01,-0.06,-0.03,-0.07,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,br,Brazil,-14.235004,-51.92528,Upper Middle Income,Latin America & Caribbean,0.02,0.05,0.01,0.05,0.01,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,kh,Cambodia,12.565679,104.990963,Lower Middle Income,East Asia & Pacific,-0.03,-0.02,-0.07,-0.07,-0.02,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,ca,Canada,56.130366,-106.346771,High Income,North America,-2.91,-2.75,-2.36,-2.64,-2.76,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,cn,China,35.86166,104.195397,Upper Middle Income,East Asia & Pacific,0.02,0.17,0.12,0.03,-0.03,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,dk,Denmark,56.26392,9.501785,High Income,Europe & Central Asia,-0.03,-0.09,-0.07,-0.04,-0.08,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,fr,France,46.227638,2.213749,High Income,Europe & Central Asia,-0.01,-0.1,-0.19,-0.07,-0.08,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,de,Germany,51.165691,10.451526,High Income,Europe & Central Asia,-0.19,-0.11,-0.24,-0.16,-0.16,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,hk,"Hong Kong SAR, China",22.396428,114.109497,High Income,East Asia & Pacific,-0.03,0.22,-0.04,-0.01,-0.06,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,in,India,20.593684,78.96288,Lower Middle Income,South Asia,0.44,0.55,0.19,0.43,0.25,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,id,Indonesia,-0.789275,113.921327,Lower Middle Income,East Asia & Pacific,0.11,0.12,0.05,0.08,-0.05,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,ie,Ireland,53.41291,-8.24389,High Income,Europe & Central Asia,-0.07,-0.12,-0.14,-0.16,-0.16,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,it,Italy,41.87194,12.56738,High Income,Europe & Central Asia,0.03,-0.05,-0.06,-0.02,-0.08,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,jp,Japan,36.204824,138.252924,High Income,East Asia & Pacific,-0.21,-0.31,-0.55,-0.57,-0.62,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,0.1,0.28,0.05,-0.06,-0.08,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,kw,Kuwait,29.31166,47.481766,High Income,Middle East & North Africa,-0.19,-0.09,-0.13,-0.02,-0.09,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,my,Malaysia,4.210484,101.975766,Upper Middle Income,East Asia & Pacific,-0.49,0.02,0.01,-0.27,-0.1,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,mt,Malta,35.937496,14.375416,High Income,Middle East & North Africa,-0.06,-0.05,-0.05,-0.08,-0.09,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,mx,Mexico,23.634501,-102.552784,Upper Middle Income,Latin America & Caribbean,-0.07,0,-0.02,-0.02,-0.03,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,mm,Myanmar,21.913965,95.956223,Lower Middle Income,East Asia & Pacific,-0.15,-0.02,-0.01,-0.02,-0.04,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,nl,Netherlands,52.132633,5.291266,High Income,Europe & Central Asia,-0.04,-0.09,-0.14,-0.11,-0.13,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,nz,New Zealand,-40.900557,174.885971,High Income,East Asia & Pacific,-1.15,-1.47,-1.06,-0.93,-0.75,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,ng,Nigeria,9.081999,8.675277,Lower Middle Income,Sub-Saharan Africa,-0.04,0.02,0.01,0.02,0,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,no,Norway,60.472024,8.468946,High Income,Europe & Central Asia,0.08,0.03,-0.07,-0.07,-0.11,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,om,Oman,21.512583,55.923255,High Income,Middle East & North Africa,-0.06,0,-0.01,0.05,0.07,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,pg,Papua New Guinea,-6.314993,143.95555,Lower Middle Income,East Asia & Pacific,-0.11,-0.08,0,-0.02,-0.06,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,qa,Qatar,25.354826,51.183884,High Income,Middle East & North Africa,-1.64,-0.89,-0.56,-0.7,-0.35,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,sa,Saudi Arabia,23.885942,45.079162,High Income,Middle East & North Africa,-2.69,-0.01,0.51,0.74,0.48,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,sg,Singapore,1.352083,103.819836,High Income,East Asia & Pacific,-1.35,-0.18,-0.44,-0.64,-1.14,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,za,South Africa,-30.559482,22.937506,Upper Middle Income,Sub-Saharan Africa,0.04,0.01,0,0.02,0.02,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,es,Spain,40.463667,-3.74922,High Income,Europe & Central Asia,0,-0.02,-0.09,-0.13,-0.07,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,se,Sweden,60.128161,18.643501,High Income,Europe & Central Asia,-0.05,-0.08,-0.09,-0.08,-0.09,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,-0.01,-0.09,-0.06,-0.04,-0.07,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,tw,"Taiwan, China",23.69781,120.960515,High Income,East Asia & Pacific,-0.08,-0.02,0.11,0.04,-0.07,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,th,Thailand,15.870032,100.992541,Upper Middle Income,East Asia & Pacific,-0.1,-0.01,-0.14,-0.14,-0.06,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,tr,Turkey,38.963745,35.243322,Upper Middle Income,Europe & Central Asia,0.01,0.03,0.03,0.01,-0.02,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,ae,United Arab Emirates,23.424076,53.847818,High Income,Middle East & North Africa,-7.83,-8.1,-5.38,-4.24,-3.16,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,gb,United Kingdom,55.378051,-3.435973,High Income,Europe & Central Asia,-0.36,-0.45,-0.67,-1.09,-1.09,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,us,United States,37.09024,-95.712891,High Income,North America,1.98,-2.15,-3.79,-3.85,-5.58,,,,,,,,,
ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,vn,Vietnam,14.058324,108.277199,Lower Middle Income,East Asia & Pacific,-0.11,-0.04,-0.05,-0.05,-0.08,,,,,,,,,
pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,af,Afghanistan,33.93911,67.709953,Low Income,South Asia,-0.23,-0.13,-0.17,-0.22,-0.16,,,,,,,,,
pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,au,Australia,-25.274398,133.775136,High Income,East Asia & Pacific,-3.2,-3.88,-3.51,-3.39,-2.54,,,,,,,,,
pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,bh,Bahrain,25.930414,50.637772,High Income,Middle East & North Africa,-0.59,-0.26,-0.1,-0.07,-0.11,,,,,,,,,
pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,be,Belgium,50.503887,4.469936,High Income,Europe & Central Asia,-0.07,-0.07,-0.09,-0.11,-0.11,,,,,,,,,
pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,ca,Canada,56.130366,-106.346771,High Income,North America,-3.46,-3.87,-2.71,-3.26,-3.27,,,,,,,,,
pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,cn,China,35.86166,104.195397,Upper Middle Income,East Asia & Pacific,-0.45,-0.6,-0.6,-0.46,-0.35,,,,,,,,,
pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,dk,Denmark,56.26392,9.501785,High Income,Europe & Central Asia,-0.14,-0.13,-0.15,-0.07,-0.06,,,,,,,,,
pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,fi,Finland,61.92411,25.748151,High Income,Europe & Central Asia,-0.16,-0.27,-0.19,-0.13,-0.15,,,,,,,,,
pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,fr,France,46.227638,2.213749,High Income,Europe & Central Asia,-0.1,-0.1,-0.26,-0.18,-0.18,,,,,,,,,
pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,de,Germany,51.165691,10.451526,High Income,Europe & Central Asia,-1.12,-1.53,-1.76,-2.08,-1.91,,,,,,,,,
pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,hk,"Hong Kong SAR, China",22.396428,114.109497,High Income,East Asia & Pacific,0.03,0.01,-0.04,-0.06,0.01,,,,,,,,,
pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,in,India,20.593684,78.96288,Lower Middle Income,South Asia,0.07,0.12,0.03,0.01,-0.01,,,,,,,,,
pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,iq,Iraq,33.223191,43.679291,Upper Middle Income,Middle East & North Africa,-0.15,0.07,0.09,-0.01,-0.03,,,,,,,,,
pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,ie,Ireland,53.41291,-8.24389,High Income,Europe & Central Asia,-0.07,-0.12,-0.17,-0.22,-0.21,,,,,,,,,
pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,it,Italy,41.87194,12.56738,High Income,Europe & Central Asia,-0.18,-0.26,-0.3,-0.43,-0.36,,,,,,,,,
pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,jp,Japan,36.204824,138.252924,High Income,East Asia & Pacific,0.02,-0.01,-0.08,-0.08,-0.07,,,,,,,,,
pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,-0.19,-0.09,-0.17,-0.17,-0.13,,,,,,,,,
pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,kw,Kuwait,29.31166,47.481766,High Income,Middle East & North Africa,-0.01,-0.02,0,0.02,-0.03,,,,,,,,,
pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,my,Malaysia,4.210484,101.975766,Upper Middle Income,East Asia & Pacific,-0.2,-0.21,-0.01,-0.01,0.01,,,,,,,,,
pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,nl,Netherlands,52.132633,5.291266,High Income,Europe & Central Asia,-0.01,0.09,-0.06,-0.1,-0.18,,,,,,,,,
pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,nz,New Zealand,-40.900557,174.885971,High Income,East Asia & Pacific,-0.28,-0.39,-0.21,-0.25,-0.12,,,,,,,,,
pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,ng,Nigeria,9.081999,8.675277,Lower Middle Income,Sub-Saharan Africa,-0.01,0.05,0.08,0.07,0.07,,,,,,,,,
pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,no,Norway,60.472024,8.468946,High Income,Europe & Central Asia,0.16,0.18,-0.04,-0.11,-0.13,,,,,,,,,
pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,om,Oman,21.512583,55.923255,High Income,Middle East & North Africa,-0.25,-0.06,0.01,0.06,0.06,,,,,,,,,
pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,qa,Qatar,25.354826,51.183884,High Income,Middle East & North Africa,-0.95,-0.65,-0.25,-0.68,-0.78,,,,,,,,,
pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,sa,Saudi Arabia,23.885942,45.079162,High Income,Middle East & North Africa,-7.99,-6.97,-0.49,1.97,0.31,,,,,,,,,
pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,sg,Singapore,1.352083,103.819836,High Income,East Asia & Pacific,-0.09,-0.07,-0.06,-0.06,-0.09,,,,,,,,,
pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,za,South Africa,-30.559482,22.937506,Upper Middle Income,Sub-Saharan Africa,-0.01,-0.03,0.03,0.16,0.16,,,,,,,,,
pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,es,Spain,40.463667,-3.74922,High Income,Europe & Central Asia,-0.08,-0.06,-0.12,-0.1,-0.07,,,,,,,,,
pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,se,Sweden,60.128161,18.643501,High Income,Europe & Central Asia,-0.13,-0.26,-0.2,-0.37,-0.48,,,,,,,,,
pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,th,Thailand,15.870032,100.992541,Upper Middle Income,East Asia & Pacific,-0.01,-0.08,-0.04,-0.01,-0.04,,,,,,,,,
pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,tr,Turkey,38.963745,35.243322,Upper Middle Income,Europe & Central Asia,-0.09,-0.15,-0.13,-0.1,-0.14,,,,,,,,,
pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,ae,United Arab Emirates,23.424076,53.847818,High Income,Middle East & North Africa,-19.13,-13.99,-5.94,-4.63,-5.87,,,,,,,,,
pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,gb,United Kingdom,55.378051,-3.435973,High Income,Europe & Central Asia,0.1,-0.77,-1.51,-2.21,-2.43,,,,,,,,,
pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,us,United States,37.09024,-95.712891,High Income,North America,5.19,-2.65,-6.15,-3.49,-3.82,,,,,,,,,
