Country Name,Country Code,Series Name,Series Code,2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011]
Panama,PAN,"Received wages or government transfers into an account, (% ages 15-34)",gf10_n_5,..,..,16.34774,..,..,19.49268,..,..,..
Panama,PAN,"Received wages or government transfers into an account, female (% age 15+)",gf10_n_1,..,..,16.63298,..,..,16.23358,..,..,..
Panama,PAN,"Received wages or government transfers into an account, income, poorest 40% (% age 15+)",gf10_n_3,..,..,11.35295,..,..,12.94766,..,..,..
Panama,PAN,"Received wages or government transfers into an account, income, richest 60% (% age 15+)",gf10_n_4,..,..,24.02804,..,..,23.57007,..,..,..
Panama,PAN,"Received wages or government transfers into an account, male (% age 15+)",gf10_n_2,..,..,21.41752,..,..,22.44341,..,..,..
Panama,PAN,"Retail cashless transactions per 1,000 adults",GPSS_2,..,..,..,..,..,..,..,..,..
Panama,PAN,Saved at a financial institution (% age 15+),fin17a_t_a,..,..,14.45147,..,..,20.35584,..,..,12.45989
Panama,PAN,Saved at a financial institution (% age 60+),fin17a_t_a_7,..,..,11.70541,..,..,14.92908,..,..,11.65645
Panama,PAN,Saved at a financial institution (% ages 15-34),fin17a_t_a_5,..,..,16.74339,..,..,18.82205,..,..,12.15663
Panama,PAN,Saved at a financial institution (% ages 35-59),fin17a_t_a_6,..,..,12.98234,..,..,24.48933,..,..,12.97245
Panama,PAN,"Saved at a financial institution, female  (% age 15+)",fin17a_t_a_1,..,..,10.84264,..,..,19.50452,..,..,11.53034
Panama,PAN,"Saved at a financial institution, income, poorest 40% (% age 15+)",fin17a_t_a_3,..,..,7.674679,..,..,13.59228,..,..,10.15462
Panama,PAN,"Saved at a financial institution, income, richest 60% (% age 15+)",fin17a_t_a_4,..,..,18.95699,..,..,24.85377,..,..,13.99641
Panama,PAN,"Saved at a financial institution, male (% age 15+)",fin17a_t_a_2,..,..,18.24259,..,..,21.21326,..,..,13.39257
Panama,PAN,Saved for old age (% age 15+),fin16_t_a,..,..,14.55979,..,..,16.50808,..,..,..
Panama,PAN,Saved for old age (% age 60+),fin16_t_a_7,..,..,15.18804,..,..,17.99322,..,..,..
Panama,PAN,Saved for old age (% ages 15-34),fin16_t_a_5,..,..,12.19716,..,..,12.27911,..,..,..
Panama,PAN,Saved for old age (% ages 35-59),fin16_t_a_6,..,..,17.1273,..,..,20.92648,..,..,..
Panama,PAN,"Saved for old age, female (% age 15+)",fin16_t_a_1,..,..,8.791489,..,..,16.16284,..,..,..
Panama,PAN,"Saved for old age, income, poorest 40% (% age 15+)",fin16_t_a_3,..,..,6.303576,..,..,12.36384,..,..,..
Panama,PAN,"Saved for old age, income, richest 60% (% age 15+)",fin16_t_a_4,..,..,20.0489,..,..,19.2641,..,..,..
Panama,PAN,"Saved for old age, male (% age 15+)",fin16_t_a_2,..,..,20.61945,..,..,16.85579,..,..,..
Panama,PAN,SME deposit accounts (as a % of non-financial corporation borrowers),i_deposit_acc_A1_sme_perNFC,..,..,..,..,..,..,..,..,..
Panama,PAN,SME loan accounts (as a % of non-financial corporation borrowers),i_loan_acc_A1_sme_perNFC,..,..,..,..,..,..,..,..,..
Panama,PAN,SMEs with a proportion of loans requiring collateral,fin11q2,..,..,..,..,..,..,..,..,..
Panama,PAN,SMEs with an account at a formal financial institution,fin15q2,..,..,..,..,..,..,..,..,..
Panama,PAN,SMEs with an outstanding loan or line of credit,fin14q2,..,..,..,..,..,..,..,..,..
Panama,PAN,SMEs with at least one female owner with a proportion of loans requiring collateral,fin11q1,..,..,..,..,..,..,..,..,..
Panama,PAN,SMEs with at least one female owner with an account at a formal financial institution,fin15q1,..,..,..,..,..,..,..,..,..
Panama,PAN,SMEs with at least one female owner with an outstanding loan or line of credit,fin14q1,..,..,..,..,..,..,..,..,..
Panama,PAN,Used a debit or credit card to make a purchase in the past year (% age 15+),fin4_t_d,..,..,17.22675,..,..,19.91932,..,..,..
Panama,PAN,Used a mobile phone or the internet to check account balance in the past year (% age 15+),fin6_a,..,..,10.82846,..,..,..,..,..,..
Panama,PAN,Used a mobile phone or the internet to check account balance in the past year (% age 60+),fin6_a_7,..,..,5.244308,..,..,..,..,..,..
Panama,PAN,Used a mobile phone or the internet to check account balance in the past year (% ages 15-34),fin6_a_5,..,..,16.02568,..,..,..,..,..,..
Panama,PAN,Used a mobile phone or the internet to check account balance in the past year (% ages 35-59),fin6_a_6,..,..,7.159325,..,..,..,..,..,..
Panama,PAN,"Used a mobile phone or the internet to check account balance in the past year, female  (% age 15+)",fin6_a_1,..,..,8.407611,..,..,..,..,..,..
Panama,PAN,"Used a mobile phone or the internet to check account balance in the past year, income, poorest 40% (% age 15+)",fin6_a_3,..,..,5.58145,..,..,..,..,..,..
Panama,PAN,"Used a mobile phone or the internet to check account balance in the past year, income, richest 60% (% age 15+)",fin6_a_4,..,..,14.31691,..,..,..,..,..,..
Panama,PAN,"Used a mobile phone or the internet to check account balance in the past year, male (% age 15+)"",fin6_a_2,..,..,13.37159,..,..,..,..,..,..
Papua New Guinea,PNG,Access to a mobile phone (% age 15+),gwp1_n,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Access to a mobile phone (% age 60+),gwp1_n_7,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Access to a mobile phone (% ages 15-34),gwp1_n_5,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Access to a mobile phone (% ages 35-59),gwp1_n_6,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Access to a mobile phone, female (% age 15+)",gwp1_n_1,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Access to a mobile phone, income, poorest 40% (% age 15+)",gwp1_n_3,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Access to a mobile phone, income, richest 60% (% age 15+)",gwp1_n_4,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Access to a mobile phone, male (% age 15+)",gwp1_n_2,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Access to internet (% age 15+),gwp2_n,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Access to internet (% age 60+),gwp2_n_7,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Access to internet (% ages 15-34),gwp2_n_5,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Access to internet (% ages 35-59),gwp2_n_6,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Access to internet, female (% age 15+)",gwp2_n_1,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Access to internet, income, poorest 40% (% age 15+)",gwp2_n_3,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Access to internet, income, richest 60% (% age 15+)",gwp2_n_4,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Access to internet, male (% age 15+)",gwp2_n_2,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Account (% age 15+),account_t_d,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Account (% age 60+),account_t_d_7,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Account (% ages 15-34),account_t_d_5,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Account (% ages 35-59),account_t_d_6,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Account, female (% age 15+)",account_t_d_1,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Account, income, poorest 40% (% age 15+)",account_t_d_3,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Account, income, richest 60% (% age 15+)",account_t_d_4,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Account, male (% age 15+)",account_t_d_2,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Active account (% age 15+),gf7_n,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Active account (% age 60+),gf7_n_7,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Active account (% ages 15-34),gf7_n_5,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Active account (% ages 35-59),gf7_n_6,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Active account, female (% age 15+)",gf7_n_1,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Active account, income, poorest 40% (% age 15+)",gf7_n_3,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Active account, income, richest 60% (% age 15+)",gf7_n_4,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Active account, male (% age 15+)",gf7_n_2,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Agents of payment service providers per 100,000 adults",GPSS_3,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"ATMs per 100,000 adults",i_ATMs_pop,..,..,..,..,7.510129,7.590731,7.378761,6.804831,6.857578
Papua New Guinea,PNG,Borrowed from a financial institution or used a credit card (% age 15+),fin22a_t_d,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Borrowed from a financial institution or used a credit card (% age 60+),fin22a_t_d_7,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Borrowed from a financial institution or used a credit card (% ages 15-34),fin22a_t_d_5,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Borrowed from a financial institution or used a credit card (% ages 35-59),fin22a_t_d_6,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Borrowed from a financial institution or used a credit card, female (% age 15+)",fin22a_t_d_1,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Borrowed from a financial institution or used a credit card, income, poorest 40% (% age 15+)",fin22a_t_d_3,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Borrowed from a financial institution or used a credit card, income, richest 60% (% age 15+)",fin22a_t_d_4,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Borrowed from a financial institution or used a credit card, male (% age 15+)",fin22a_t_d_2,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Branches per 100,000 adults",i_branches_A1_pop,..,..,..,..,2.649462,1.698196,1.744835,1.749814,1.753232
Papua New Guinea,PNG,"Debit cards per 1,000 adults",GPSS_5,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Deposit accounts per 1,000 adults",i_deposit_acc_A1_pop,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Disclosure index (0-5),GPFI2,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Dispute resolution index (0-1),GPFI3,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"E-money accounts per 1,000 adults",GPSS_1,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Financial knowledge score (0-3),GPFI1_TOTL,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Getting credit: Distance to frontier (0-100),GPFI4,70,70,70,40,15,..,..,..,..
Papua New Guinea,PNG,Has a national identity card (% age 15+),fin48_a,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Has a national identity card (% age 60+),fin48_a_7,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Has a national identity card (% ages 15-34),fin48_a_5,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Has a national identity card (% ages 35-59),fin48_a_6,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Has a national identity card, female (% age 15+)",fin48_a_1,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Has a national identity card, income, poorest 40% (% age 15+)",fin48_a_3,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Has a national identity card, income, richest 60% (% age 15+)",fin48_a_4,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Has a national identity card, male (% age 15+)",fin48_a_2,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Insurance policy holders per 1,000 adults (life)",s_policyholders_B2_life,..,..,..,..,..,..,..,3.502004,4.213305
Papua New Guinea,PNG,"Insurance policy holders per 1,000 adults (non-life)",s_policyholders_B2_nonlife,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Interoperability of ATM networks and interoperability of POS terminals (0-1),GPSS,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Made or received digital payments in the past year (% age 15+),g20_t,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Made or received digital payments in the past year (% age 60+),g20_t_7,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Made or received digital payments in the past year (% ages 15-34),g20_t_5,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Made or received digital payments in the past year (% ages 35-59),g20_t_6,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Made or received digital payments in the past year, female (% age 15+)",g20_t_1,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Made or received digital payments in the past year, income, poorest 40% (% age 15+)",g20_t_3,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Made or received digital payments in the past year, income, richest 60% (% age 15+)",g20_t_4,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Made or received digital payments in the past year, male (% age 15+)",g20_t_2,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Made payment using a mobile phone or the internet (% age 15+),gf4_n,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Made payment using a mobile phone or the internet (% age 60+),gf4_n_7,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Made payment using a mobile phone or the internet (% ages 15-34),gf4_n_5,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Made payment using a mobile phone or the internet (% ages 35-59),gf4_n_6,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Made payment using a mobile phone or the internet, female (% age 15+)",gf4_n_1,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Made payment using a mobile phone or the internet, income, poorest 40% (% age 15+)",gf4_n_3,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Made payment using a mobile phone or the internet, income, richest 60% (% age 15+)",gf4_n_4,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Made payment using a mobile phone or the internet, male (% age 15+)",gf4_n_2,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Main source of emergency funds: savings (% age 15+),fin25a_t_a_s,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Main source of emergency funds: savings (% age 60+),fin25a_t_a_s_7,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Main source of emergency funds: savings (% ages 35-59),fin25a_t_a_s_6,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Main source of emergency funds: savings, (% ages 15-34)",fin25a_t_a_s_5,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Main source of emergency funds: savings, female  (% age 15+)",fin25a_t_a_s_1,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Main source of emergency funds: savings, income, poorest 40% (% age 15+)",fin25a_t_a_s_3,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Main source of emergency funds: savings, income, richest 60% (% age 15+)",fin25a_t_a_s_4,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Main source of emergency funds: savings, male (% age 15+)",fin25a_t_a_s_2,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Mobile agent outlets per 100,000 adults",i_mob_agent_pop_registered,..,..,..,..,201.6778,..,..,..,..
Papua New Guinea,PNG,"Mobile money transactions per 100,000 adults",i_mob_transactions_number_pop,..,..,..,..,98098.16,210541.4,..,..,..
Papua New Guinea,PNG,"Outstanding loans per 1,000 adults",s_loans_A1,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"POS terminals per 100,000 adults",GPSS_4,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Received wages or government transfers into an account (% age 15+),gf10_n,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Received wages or government transfers into an account (% age 60+),gf10_n_7,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Received wages or government transfers into an account (% ages 35-59),gf10_n_6,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Received wages or government transfers into an account, (% ages 15-34)",gf10_n_5,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Received wages or government transfers into an account, female (% age 15+)",gf10_n_1,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Received wages or government transfers into an account, income, poorest 40% (% age 15+)",gf10_n_3,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Received wages or government transfers into an account, income, richest 60% (% age 15+)",gf10_n_4,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Received wages or government transfers into an account, male (% age 15+)",gf10_n_2,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Retail cashless transactions per 1,000 adults",GPSS_2,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Saved at a financial institution (% age 15+),fin17a_t_a,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Saved at a financial institution (% age 60+),fin17a_t_a_7,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Saved at a financial institution (% ages 15-34),fin17a_t_a_5,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Saved at a financial institution (% ages 35-59),fin17a_t_a_6,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Saved at a financial institution, female  (% age 15+)",fin17a_t_a_1,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Saved at a financial institution, income, poorest 40% (% age 15+)",fin17a_t_a_3,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Saved at a financial institution, income, richest 60% (% age 15+)",fin17a_t_a_4,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Saved at a financial institution, male (% age 15+)",fin17a_t_a_2,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Saved for old age (% age 15+),fin16_t_a,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Saved for old age (% age 60+),fin16_t_a_7,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Saved for old age (% ages 15-34),fin16_t_a_5,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Saved for old age (% ages 35-59),fin16_t_a_6,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Saved for old age, female (% age 15+)",fin16_t_a_1,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Saved for old age, income, poorest 40% (% age 15+)",fin16_t_a_3,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Saved for old age, income, richest 60% (% age 15+)",fin16_t_a_4,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Saved for old age, male (% age 15+)",fin16_t_a_2,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,SME deposit accounts (as a % of non-financial corporation borrowers),i_deposit_acc_A1_sme_perNFC,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,SME loan accounts (as a % of non-financial corporation borrowers),i_loan_acc_A1_sme_perNFC,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,SMEs with a proportion of loans requiring collateral,fin11q2,..,..,..,..,72.86473,..,..,..,..
Papua New Guinea,PNG,SMEs with an account at a formal financial institution,fin15q2,..,..,..,..,95.05497,..,..,..,..
Papua New Guinea,PNG,SMEs with an outstanding loan or line of credit,fin14q2,..,..,..,..,37.51056,..,..,..,..
Papua New Guinea,PNG,SMEs with at least one female owner with a proportion of loans requiring collateral,fin11q1,..,..,..,..,84.20263,..,..,..,..
Papua New Guinea,PNG,SMEs with at least one female owner with an account at a formal financial institution,fin15q1,..,..,..,..,100,..,..,..,..
Papua New Guinea,PNG,SMEs with at least one female owner with an outstanding loan or line of credit,fin14q1,..,..,..,..,41.40671,..,..,..,..
Papua New Guinea,PNG,Used a debit or credit card to make a purchase in the past year (% age 15+),fin4_t_d,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Used a mobile phone or the internet to check account balance in the past year (% age 15+),fin6_a,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Used a mobile phone or the internet to check account balance in the past year (% age 60+),fin6_a_7,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Used a mobile phone or the internet to check account balance in the past year (% ages 15-34),fin6_a_5,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Used a mobile phone or the internet to check account balance in the past year (% ages 35-59),fin6_a_6,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Used a mobile phone or the internet to check account balance in the past year, female  (% age 15+)",fin6_a_1,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Used a mobile phone or the internet to check account balance in the past year, income, poorest 40% (% age 15+)",fin6_a_3,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Used a mobile phone or the internet to check account balance in the past year, income, richest 60% (% age 15+)",fin6_a_4,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Used a mobile phone or the internet to check account balance in the past year, male (% age 15+)"",fin6_a_2,..,..,..,..,..,..,..,..,..
Paraguay,PRY,Access to a mobile phone (% age 15+),gwp1_n,..,..,81.89978,..,..,..,..,..,..
Paraguay,PRY,Access to a mobile phone (% age 60+),gwp1_n_7,..,..,55.82702,..,..,..,..,..,..
Paraguay,PRY,Access to a mobile phone (% ages 15-34),gwp1_n_5,..,..,87.05339,..,..,..,..,..,..
Paraguay,PRY,Access to a mobile phone (% ages 35-59),gwp1_n_6,..,..,84.29259,..,..,..,..,..,..
Paraguay,PRY,"Access to a mobile phone, female (% age 15+)",gwp1_n_1,..,..,79.64166,..,..,..,..,..,..
Paraguay,PRY,"Access to a mobile phone, income, poorest 40% (% age 15+)",gwp1_n_3,..,..,72.28221,..,..,..,..,..,..
Paraguay,PRY,"Access to a mobile phone, income, richest 60% (% age 15+)",gwp1_n_4,..,..,88.30484,..,..,..,..,..,..
Paraguay,PRY,"Access to a mobile phone, male (% age 15+)",gwp1_n_2,..,..,84.14063,..,..,..,..,..,..
Paraguay,PRY,Access to internet (% age 15+),gwp2_n,..,..,57.93626,..,..,..,..,..,..
Paraguay,PRY,Access to internet (% age 60+),gwp2_n_7,..,..,11.35823,..,..,..,..,..,..
Paraguay,PRY,Access to internet (% ages 15-34),gwp2_n_5,..,..,77.67986,..,..,..,..,..,..
Paraguay,PRY,Access to internet (% ages 35-59),gwp2_n_6,..,..,46.59053,..,..,..,..,..,..
Paraguay,PRY,"Access to internet, female (% age 15+)",gwp2_n_1,..,..,57.30046,..,..,..,..,..,..
Paraguay,PRY,"Access to internet, income, poorest 40% (% age 15+)",gwp2_n_3,..,..,42.69571,..,..,..,..,..,..
Paraguay,PRY,"Access to internet, income, richest 60% (% age 15+)",gwp2_n_4,..,..,68.0861,..,..,..,..,..,..
Paraguay,PRY,"Access to internet, male (% age 15+)",gwp2_n_2,..,..,58.56721,..,..,..,..,..,..
Paraguay,PRY,Account (% age 15+),account_t_d,..,..,48.64686,..,..,..,..,..,21.72015
Paraguay,PRY,Account (% age 60+),account_t_d_7,..,..,55.95781,..,..,..,..,..,14.43707
Paraguay,PRY,Account (% ages 15-34),account_t_d_5,..,..,43.23,..,..,..,..,..,23.55902
Paraguay,PRY,Account (% ages 35-59),account_t_d_6,..,..,53.92471,..,..,..,..,..,21.31117
Paraguay,PRY,"Account, female (% age 15+)",account_t_d_1,..,..,46.04945,..,..,..,..,..,22.71478
Paraguay,PRY,"Account, income, poorest 40% (% age 15+)",account_t_d_3,..,..,38.29595,..,..,..,..,..,5.59762
Paraguay,PRY,"Account, income, richest 60% (% age 15+)",account_t_d_4,..,..,55.54031,..,..,..,..,..,32.44011
Paraguay,PRY,"Account, male (% age 15+)",account_t_d_2,..,..,51.22441,..,..,..,..,..,20.67566
Paraguay,PRY,Active account (% age 15+),gf7_n,..,..,45.61057,..,..,..,..,..,..
Paraguay,PRY,Active account (% age 60+),gf7_n_7,..,..,52.96544,..,..,..,..,..,..
Paraguay,PRY,Active account (% ages 15-34),gf7_n_5,..,..,40.4934,..,..,..,..,..,..
Paraguay,PRY,Active account (% ages 35-59),gf7_n_6,..,..,50.42299,..,..,..,..,..,..
Paraguay,PRY,"Active account, female (% age 15+)",gf7_n_1,..,..,43.36804,..,..,..,..,..,..
Paraguay,PRY,"Active account, income, poorest 40% (% age 15+)",gf7_n_3,..,..,35.04611,..,..,..,..,..,..
Paraguay,PRY,"Active account, income, richest 60% (% age 15+)",gf7_n_4,..,..,52.64624,..,..,..,..,..,..
Paraguay,PRY,"Active account, male (% age 15+)",gf7_n_2,..,..,47.83596,..,..,..,..,..,..
Paraguay,PRY,"Agents of payment service providers per 100,000 adults",GPSS_3,..,..,..,..,..,..,..,..,..
Paraguay,PRY,"ATMs per 100,000 adults",i_ATMs_pop,..,..,27.11666,25.02902,25.3746,24.09139,23.52334,20.3956,18.94187
Paraguay,PRY,Borrowed from a financial institution or used a credit card (% age 15+),fin22a_t_d,..,..,15.38778,..,..,..,..,..,..
Paraguay,PRY,Borrowed from a financial institution or used a credit card (% age 60+),fin22a_t_d_7,..,..,12.0364,..,..,..,..,..,..
Paraguay,PRY,Borrowed from a financial institution or used a credit card (% ages 15-34),fin22a_t_d_5,..,..,13.10223,..,..,..,..,..,..
Paraguay,PRY,Borrowed from a financial institution or used a credit card (% ages 35-59),fin22a_t_d_6,..,..,19.93601,..,..,..,..,..,..
Paraguay,PRY,"Borrowed from a financial institution or used a credit card, female (% age 15+)",fin22a_t_d_1,..,..,12.93602,..,..,..,..,..,..
Paraguay,PRY,"Borrowed from a financial institution or used a credit card, income, poorest 40% (% age 15+)",fin22a_t_d_3,..,..,10.69426,..,..,..,..,..,..
Paraguay,PRY,"Borrowed from a financial institution or used a credit card, income, richest 60% (% age 15+)",fin22a_t_d_4,..,..,18.51355,..,..,..,..,..,..
Paraguay,PRY,"Borrowed from a financial institution or used a credit card, male (% age 15+)",fin22a_t_d_2,..,..,17.8208,..,..,..,..,..,..
Paraguay,PRY,"Branches per 100,000 adults",i_branches_A1_pop,..,..,10.25193,10.13432,10.15415,9.122194,10.34758,10.04867,9.541262
Paraguay,PRY,"Debit cards per 1,000 adults",GPSS_5,..,..,..,..,..,..,..,..,..
Paraguay,PRY,"Deposit accounts per 1,000 adults",i_deposit_acc_A1_pop,..,..,315.549,262.3528,242.4382,210.276,194.3558,176.9994,155.008
Paraguay,PRY,Disclosure index (0-5),GPFI2,..,..,4,..,..,..,3,..,..
Paraguay,PRY,Dispute resolution index (0-1),GPFI3,..,..,0.5,..,..,..,0,..,..
Paraguay,PRY,"E-money accounts per 1,000 adults",GPSS_1,..,..,..,..,..,..,..,..,..
Paraguay,PRY,Financial knowledge score (0-3),GPFI1_TOTL,..,..,..,..,..,..,..,..,..
Paraguay,PRY,Getting credit: Distance to frontier (0-100),GPFI4,40,40,40,45,45,..,..,..,..
Paraguay,PRY,Has a national identity card (% age 15+),fin48_a,..,..,99.58827,..,..,..,..,..,..
Paraguay,PRY,Has a national identity card (% age 60+),fin48_a_7,..,..,99.78586,..,..,..,..,..,..
Paraguay,PRY,Has a national identity card (% ages 15-34),fin48_a_5,..,..,99.36621,..,..,..,..,..,..
Paraguay,PRY,Has a national identity card (% ages 35-59),fin48_a_6,..,..,99.84034,..,..,..,..,..,..
Paraguay,PRY,"Has a national identity card, female (% age 15+)",fin48_a_1,..,..,99.17337,..,..,..,..,..,..
Paraguay,PRY,"Has a national identity card, income, poorest 40% (% age 15+)",fin48_a_3,..,..,99.41205,..,..,..,..,..,..
Paraguay,PRY,"Has a national identity card, income, richest 60% (% age 15+)",fin48_a_4,..,..,99.70563,..,..,..,..,..,..
Paraguay,PRY,"Has a national identity card, male (% age 15+)",fin48_a_2,..,..,100,..,..,..,..,..,..
